Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp
48053.4	3.8155	3.27382	3.41781	3.3807	3.38585	0.328253	1.59174	-6.1479	2.48638	1.55428	0.226828	-29.5186	0	291.049	282.049	0.000163864	4.76337	2.83109e-05	1.23442e-05	3.15152	5.03864e-06	1.57562e-05	-0.0513408	0.0652976	8.69213	0.014427	0.0143809	
48304	3.81512	3.27376	3.41777	3.38065	3.38581	0.32827	1.59182	-6.14562	2.48875	1.5566	0.226828	-29.5163	0	291.048	282.048	0.000163872	4.76338	2.83119e-05	1.23453e-05	3.15382	5.03872e-06	1.5757e-05	-0.0513358	0.0652977	8.69223	0.014427	0.0143809	
48555.1	3.81475	3.27371	3.41772	3.3806	3.38577	0.328287	1.59191	-6.14333	2.49113	1.55893	0.226828	-29.5141	0	291.047	282.047	0.000163881	4.76338	2.83127e-05	1.23466e-05	3.15612	5.03881e-06	1.57578e-05	-0.0513306	0.0652977	8.69232	0.014427	0.0143809	
48806.4	3.81439	3.27365	3.41768	3.38055	3.38573	0.328304	1.59199	-6.14105	2.4935	1.56126	0.226828	-29.5118	0	291.047	282.047	0.000163889	4.76337	2.83134e-05	1.2348e-05	3.15842	5.03889e-06	1.57586e-05	-0.0513252	0.0652976	8.69241	0.014427	0.0143809	
49056.9	3.81403	3.27359	3.41764	3.3805	3.38569	0.328321	1.59207	-6.13877	2.49586	1.56358	0.226828	-29.5095	0	291.046	282.046	0.000163898	4.76335	2.83139e-05	1.23496e-05	3.16071	5.03898e-06	1.57594e-05	-0.0513217	0.0652973	8.69251	0.014427	0.0143809	
49307.6	3.81368	3.27353	3.41759	3.38045	3.38565	0.328338	1.59215	-6.13649	2.49822	1.56589	0.226828	-29.5072	0	291.045	282.045	0.000163906	4.76331	2.83142e-05	1.23513e-05	3.16301	5.03906e-06	1.57602e-05	-0.0513179	0.0652969	8.69259	0.014427	0.0143809	
49558.8	3.81335	3.27348	3.41754	3.3804	3.3856	0.328354	1.59224	-6.13422	2.50058	1.56821	0.226828	-29.5049	0	291.044	282.044	0.000163915	4.76326	2.83144e-05	1.23532e-05	3.16532	5.03915e-06	1.5761e-05	-0.0513137	0.0652964	8.69268	0.014427	0.0143809	
49810	3.81302	3.27342	3.4175	3.38035	3.38556	0.328371	1.59232	-6.13194	2.50294	1.57052	0.226828	-29.5027	0	291.043	282.043	0.000163923	4.7632	2.83145e-05	1.23552e-05	3.16762	5.03923e-06	1.57618e-05	-0.0513096	0.0652958	8.69276	0.014427	0.0143809	
50061.1	3.81269	3.27336	3.41745	3.38029	3.38551	0.328388	1.5924	-6.12966	2.50529	1.57283	0.226828	-29.5004	0	291.043	282.043	0.000163931	4.76314	2.83145e-05	1.23573e-05	3.16993	5.03931e-06	1.57626e-05	-0.051306	0.0652951	8.69285	0.014427	0.0143809	
50311.8	3.81237	3.2733	3.4174	3.38024	3.38547	0.328404	1.59248	-6.12739	2.50763	1.57513	0.226828	-29.4981	0	291.042	282.042	0.000163939	4.76306	2.83144e-05	1.23595e-05	3.17223	5.03939e-06	1.57634e-05	-0.0513035	0.0652944	8.69293	0.014427	0.0143809	
50562.8	3.81205	3.27324	3.41735	3.38019	3.38542	0.328421	1.59256	-6.12513	2.50998	1.57744	0.226828	-29.4958	0	291.041	282.041	0.000163948	4.76298	2.83141e-05	1.23617e-05	3.17453	5.03948e-06	1.57642e-05	-0.0513006	0.0652935	8.69301	0.014427	0.0143809	
50813.3	3.81174	3.27318	3.4173	3.38013	3.38537	0.328437	1.59265	-6.12286	2.51231	1.57973	0.226828	-29.4936	0	291.041	282.041	0.000163956	4.76289	2.83138e-05	1.23641e-05	3.17683	5.03956e-06	1.5765e-05	-0.0512983	0.0652925	8.69309	0.014427	0.0143809	
51064.7	3.81144	3.27311	3.41725	3.38007	3.38532	0.328454	1.59273	-6.12059	2.51466	1.58203	0.226828	-29.4913	0	291.04	282.04	0.000163964	4.76279	2.83134e-05	1.23666e-05	3.17913	5.03964e-06	1.57658e-05	-0.0512954	0.0652915	8.69316	0.014427	0.0143809	
51315.9	3.81114	3.27305	3.4172	3.38002	3.38527	0.32847	1.59281	-6.11833	2.51699	1.58432	0.226828	-29.489	0	291.039	282.039	0.000163972	4.76268	2.83128e-05	1.23691e-05	3.18143	5.03972e-06	1.57666e-05	-0.0512927	0.0652904	8.69324	0.014427	0.0143809	
51566.8	3.81085	3.27299	3.41715	3.37996	3.38522	0.328487	1.59289	-6.11607	2.51932	1.58661	0.226828	-29.4868	0	291.039	282.039	0.000163981	4.76257	2.83123e-05	1.23717e-05	3.18373	5.03981e-06	1.57674e-05	-0.0512906	0.0652892	8.69331	0.014427	0.0143809	
51817.7	3.81056	3.27293	3.4171	3.3799	3.38517	0.328503	1.59297	-6.11381	2.52165	1.58889	0.226828	-29.4845	0	291.038	282.038	0.000163989	4.76246	2.83116e-05	1.23744e-05	3.18603	5.03989e-06	1.57681e-05	-0.0512887	0.065288	8.69339	0.014427	0.0143809	
52069.1	3.81027	3.27286	3.41705	3.37984	3.38512	0.328519	1.59305	-6.11156	2.52397	1.59117	0.226828	-29.4823	0	291.037	282.037	0.000163997	4.76233	2.83109e-05	1.23772e-05	3.18832	5.03997e-06	1.57689e-05	-0.0512864	0.0652868	8.69346	0.014427	0.0143809	
52320.6	3.80999	3.2728	3.417	3.37978	3.38507	0.328536	1.59313	-6.1093	2.5263	1.59345	0.226828	-29.48	0	291.037	282.037	0.000164005	4.76221	2.83101e-05	1.238e-05	3.19062	5.04005e-06	1.57697e-05	-0.0512837	0.0652854	8.69353	0.014427	0.0143809	
52571.3	3.80971	3.27274	3.41694	3.37972	3.38501	0.328552	1.59321	-6.10705	2.52861	1.59573	0.226828	-29.4778	0	291.036	282.036	0.000164013	4.76208	2.83093e-05	1.23828e-05	3.19291	5.04013e-06	1.57705e-05	-0.0512826	0.0652841	8.6936	0.014427	0.0143809	
52822.2	3.80943	3.27267	3.41689	3.37966	3.38496	0.328568	1.59329	-6.10481	2.53092	1.598	0.226828	-29.4755	0	291.035	282.035	0.000164021	4.76194	2.83084e-05	1.23857e-05	3.1952	5.04021e-06	1.57713e-05	-0.0512811	0.0652826	8.69368	0.014427	0.0143809	
53073.7	3.80916	3.27261	3.41684	3.3796	3.38491	0.328584	1.59337	-6.10256	2.53324	1.60027	0.226828	-29.4733	0	291.035	282.035	0.000164029	4.7618	2.83074e-05	1.23886e-05	3.19749	5.04029e-06	1.5772e-05	-0.0512792	0.0652812	8.69374	0.014427	0.0143809	
53325.1	3.80889	3.27254	3.41678	3.37954	3.38485	0.3286	1.59345	-6.10032	2.53555	1.60253	0.226828	-29.471	0	291.034	282.034	0.000164037	4.76166	2.83064e-05	1.23916e-05	3.19978	5.04037e-06	1.57728e-05	-0.0512771	0.0652797	8.69381	0.014427	0.0143809	
53576.4	3.80862	3.27248	3.41673	3.37948	3.3848	0.328616	1.59353	-6.09808	2.53786	1.6048	0.226828	-29.4688	0	291.033	282.033	0.000164045	4.76151	2.83054e-05	1.23946e-05	3.20207	5.04045e-06	1.57736e-05	-0.0512755	0.0652781	8.69388	0.014427	0.0143809	
53827.3	3.80835	3.27241	3.41668	3.37942	3.38475	0.328632	1.5936	-6.09584	2.54015	1.60705	0.226828	-29.4666	0	291.033	282.033	0.000164053	4.76136	2.83043e-05	1.23977e-05	3.20435	5.04053e-06	1.57743e-05	-0.0512748	0.0652766	8.69395	0.014427	0.0143809	
54078.5	3.80809	3.27235	3.41662	3.37936	3.38469	0.328648	1.59368	-6.09361	2.54245	1.60931	0.226828	-29.4643	0	291.032	282.032	0.000164061	4.7612	2.83032e-05	1.24008e-05	3.20663	5.04061e-06	1.57751e-05	-0.0512736	0.065275	8.69402	0.014427	0.0143809	
54329.3	3.80782	3.27229	3.41657	3.3793	3.38464	0.328664	1.59376	-6.09138	2.54473	1.61155	0.226828	-29.4621	0	291.032	282.032	0.000164069	4.76105	2.83021e-05	1.24039e-05	3.20891	5.04069e-06	1.57759e-05	-0.0512729	0.0652733	8.69408	0.014427	0.0143809	
54580.9	3.80757	3.27222	3.41651	3.37924	3.38458	0.32868	1.59384	-6.08915	2.54703	1.6138	0.226828	-29.4599	0	291.031	282.031	0.000164077	4.76089	2.83009e-05	1.2407e-05	3.21119	5.04077e-06	1.57766e-05	-0.0512714	0.0652717	8.69415	0.014427	0.0143809	
54832.3	3.80731	3.27215	3.41646	3.37918	3.38452	0.328696	1.59392	-6.08693	2.54932	1.61605	0.226828	-29.4576	0	291.03	282.03	0.000164085	4.76073	2.82997e-05	1.24102e-05	3.21346	5.04085e-06	1.57774e-05	-0.0512701	0.06527	8.69421	0.014427	0.0143809	
55083.4	3.80705	3.27209	3.4164	3.37911	3.38447	0.328711	1.59399	-6.08471	2.5516	1.61829	0.226828	-29.4554	0	291.03	282.03	0.000164093	4.76056	2.82984e-05	1.24134e-05	3.21573	5.04093e-06	1.57781e-05	-0.0512693	0.0652683	8.69428	0.014427	0.0143809	
55334.5	3.8068	3.27202	3.41635	3.37905	3.38441	0.328727	1.59407	-6.08249	2.55387	1.62053	0.226828	-29.4532	0	291.029	282.029	0.000164101	4.7604	2.82972e-05	1.24166e-05	3.218	5.04101e-06	1.57789e-05	-0.0512686	0.0652665	8.69434	0.014427	0.0143809	
55586	3.80655	3.27196	3.41629	3.37899	3.38436	0.328743	1.59415	-6.08027	2.55615	1.62276	0.226828	-29.451	0	291.029	282.029	0.000164108	4.76023	2.82959e-05	1.24199e-05	3.22027	5.04108e-06	1.57797e-05	-0.0512675	0.0652648	8.69441	0.014427	0.0143809	
55837.7	3.8063	3.27189	3.41624	3.37893	3.3843	0.328758	1.59422	-6.07806	2.55843	1.625	0.226828	-29.4488	0	291.028	282.028	0.000164116	4.76006	2.82946e-05	1.24231e-05	3.22253	5.04116e-06	1.57804e-05	-0.0512659	0.065263	8.69447	0.014427	0.0143809	
56088.7	3.80605	3.27183	3.41618	3.37886	3.38424	0.328774	1.5943	-6.07585	2.5607	1.62722	0.226828	-29.4466	0	291.028	282.028	0.000164124	4.75989	2.82932e-05	1.24264e-05	3.22479	5.04124e-06	1.57812e-05	-0.0512658	0.0652612	8.69454	0.014427	0.0143809	
56339.8	3.8058	3.27176	3.41612	3.3788	3.38419	0.32879	1.59438	-6.07364	2.56296	1.62944	0.226828	-29.4444	0	291.027	282.027	0.000164132	4.75972	2.82919e-05	1.24297e-05	3.22705	5.04132e-06	1.57819e-05	-0.0512653	0.0652594	8.6946	0.014427	0.0143809	
56591.4	3.80555	3.27169	3.41607	3.37874	3.38413	0.328805	1.59445	-6.07144	2.56523	1.63167	0.226828	-29.4422	0	291.026	282.026	0.000164139	4.75954	2.82905e-05	1.2433e-05	3.22931	5.04139e-06	1.57826e-05	-0.0512642	0.0652576	8.69466	0.014427	0.0143809	
56843.1	3.80531	3.27163	3.41601	3.37867	3.38407	0.328821	1.59453	-6.06924	2.56749	1.63389	0.226828	-29.44	0	291.026	282.026	0.000164147	4.75937	2.82891e-05	1.24363e-05	3.23156	5.04147e-06	1.57834e-05	-0.051263	0.0652558	8.69472	0.014427	0.0143809	
57094.5	3.80506	3.27156	3.41596	3.37861	3.38402	0.328836	1.59461	-6.06704	2.56975	1.6361	0.226828	-29.4378	0	291.025	282.025	0.000164155	4.75919	2.82877e-05	1.24396e-05	3.23381	5.04155e-06	1.57841e-05	-0.0512622	0.0652539	8.69479	0.014427	0.0143809	
57345.6	3.80482	3.27149	3.4159	3.37855	3.38396	0.328851	1.59468	-6.06485	2.57199	1.63831	0.226828	-29.4356	0	291.025	282.025	0.000164163	4.75901	2.82863e-05	1.24429e-05	3.23606	5.04163e-06	1.57849e-05	-0.0512622	0.0652521	8.69485	0.014427	0.0143809	
57597	3.80458	3.27143	3.41584	3.37848	3.3839	0.328867	1.59476	-6.06266	2.57424	1.64052	0.226828	-29.4334	0	291.024	282.024	0.00016417	4.75883	2.82848e-05	1.24462e-05	3.2383	5.0417e-06	1.57856e-05	-0.0512617	0.0652502	8.69491	0.014427	0.0143809	
57847.9	3.80433	3.27136	3.41579	3.37842	3.38384	0.328882	1.59483	-6.06048	2.57648	1.64272	0.226828	-29.4312	0	291.024	282.024	0.000164178	4.75865	2.82834e-05	1.24496e-05	3.24054	5.04178e-06	1.57863e-05	-0.0512616	0.0652483	8.69497	0.014427	0.0143809	
58099.7	3.80409	3.27129	3.41573	3.37835	3.38379	0.328897	1.59491	-6.05829	2.57873	1.64492	0.226828	-29.429	0	291.023	282.023	0.000164185	4.75847	2.82819e-05	1.24529e-05	3.24278	5.04185e-06	1.57871e-05	-0.0512608	0.0652464	8.69503	0.014427	0.0143809	
58351.3	3.80385	3.27123	3.41567	3.37829	3.38373	0.328912	1.59498	-6.05611	2.58097	1.64712	0.226828	-29.4268	0	291.023	282.023	0.000164193	4.75829	2.82804e-05	1.24563e-05	3.24501	5.04193e-06	1.57878e-05	-0.0512601	0.0652445	8.69509	0.014427	0.0143809	
58602.6	3.80362	3.27116	3.41562	3.37823	3.38367	0.328928	1.59506	-6.05393	2.5832	1.64931	0.226828	-29.4246	0	291.022	282.022	0.000164201	4.75811	2.8279e-05	1.24597e-05	3.24725	5.04201e-06	1.57885e-05	-0.0512598	0.0652426	8.69516	0.014427	0.0143809	
58853.8	3.80338	3.2711	3.41556	3.37816	3.38361	0.328943	1.59513	-6.05176	2.58543	1.6515	0.226828	-29.4225	0	291.022	282.022	0.000164208	4.75792	2.82775e-05	1.2463e-05	3.24947	5.04208e-06	1.57892e-05	-0.0512596	0.0652407	8.69522	0.014427	0.0143809	
59105.5	3.80314	3.27103	3.4155	3.3781	3.38355	0.328958	1.59521	-6.04959	2.58766	1.65369	0.226828	-29.4203	0	291.021	282.021	0.000164216	4.75774	2.8276e-05	1.24664e-05	3.2517	5.04216e-06	1.579e-05	-0.051259	0.0652388	8.69528	0.014427	0.0143809	
59357.4	3.80291	3.27096	3.41544	3.37803	3.3835	0.328973	1.59528	-6.04741	2.58989	1.65588	0.226828	-29.4181	0	291.02	282.02	0.000164223	4.75755	2.82745e-05	1.24698e-05	3.25393	5.04223e-06	1.57907e-05	-0.0512579	0.0652368	8.69534	0.014427	0.0143809	
59608.5	3.80267	3.27089	3.41539	3.37797	3.38344	0.328988	1.59535	-6.04525	2.5921	1.65806	0.226828	-29.416	0	291.02	282.02	0.000164231	4.75737	2.82729e-05	1.24731e-05	3.25614	5.04231e-06	1.57914e-05	-0.0512582	0.0652349	8.6954	0.014427	0.0143809	
59859.7	3.80243	3.27083	3.41533	3.3779	3.38338	0.329003	1.59543	-6.04309	2.59432	1.66023	0.226828	-29.4138	0	291.019	282.019	0.000164238	4.75718	2.82714e-05	1.24765e-05	3.25836	5.04238e-06	1.57921e-05	-0.0512581	0.065233	8.69546	0.014427	0.0143809	
60111.6	3.8022	3.27076	3.41527	3.37784	3.38332	0.329018	1.5955	-6.04093	2.59654	1.66241	0.226828	-29.4116	0	291.019	282.019	0.000164246	4.757	2.82699e-05	1.24799e-05	3.26057	5.04246e-06	1.57929e-05	-0.0512574	0.065231	8.69552	0.014427	0.0143809	
60363.4	3.80197	3.27069	3.41522	3.37777	3.38326	0.329033	1.59557	-6.03878	2.59875	1.66458	0.226828	-29.4095	0	291.018	282.018	0.000164253	4.75681	2.82684e-05	1.24833e-05	3.26279	5.04253e-06	1.57936e-05	-0.0512566	0.0652291	8.69558	0.014427	0.0143809	
60615	3.80174	3.27063	3.41516	3.37771	3.38321	0.329048	1.59565	-6.03662	2.60096	1.66675	0.226828	-29.4073	0	291.018	282.018	0.000164261	4.75662	2.82668e-05	1.24867e-05	3.26499	5.04261e-06	1.57943e-05	-0.0512561	0.0652271	8.69563	0.014427	0.0143809	
60866.2	3.8015	3.27056	3.4151	3.37765	3.38315	0.329062	1.59572	-6.03448	2.60316	1.66891	0.226828	-29.4052	0	291.017	282.017	0.000164268	4.75644	2.82653e-05	1.249e-05	3.2672	5.04268e-06	1.5795e-05	-0.0512565	0.0652252	8.69569	0.014427	0.0143809	
61117.8	3.80127	3.27049	3.41504	3.37758	3.38309	0.329077	1.59579	-6.03233	2.60536	1.67107	0.226828	-29.403	0	291.017	282.017	0.000164275	4.75625	2.82637e-05	1.24934e-05	3.2694	5.04275e-06	1.57957e-05	-0.0512563	0.0652232	8.69575	0.014427	0.0143809	
61368.9	3.80104	3.27043	3.41499	3.37752	3.38303	0.329092	1.59586	-6.0302	2.60755	1.67323	0.226828	-29.4009	0	291.016	282.016	0.000164283	4.75606	2.82622e-05	1.24968e-05	3.27159	5.04283e-06	1.57964e-05	-0.0512565	0.0652213	8.69581	0.014427	0.0143809	
61620.8	3.80081	3.27036	3.41493	3.37745	3.38297	0.329106	1.59594	-6.02805	2.60975	1.67538	0.226828	-29.3988	0	291.016	282.016	0.00016429	4.75587	2.82606e-05	1.25002e-05	3.27379	5.0429e-06	1.57971e-05	-0.051256	0.0652193	8.69587	0.014427	0.0143809	
61872.5	3.80058	3.27029	3.41487	3.37739	3.38291	0.329121	1.59601	-6.02592	2.61194	1.67753	0.226828	-29.3966	0	291.015	282.015	0.000164297	4.75569	2.8259e-05	1.25035e-05	3.27598	5.04297e-06	1.57978e-05	-0.0512555	0.0652173	8.69593	0.014427	0.0143809	
62124	3.80035	3.27022	3.41481	3.37732	3.38285	0.329136	1.59608	-6.02379	2.61413	1.67968	0.226828	-29.3945	0	291.015	282.015	0.000164305	4.7555	2.82575e-05	1.25069e-05	3.27817	5.04305e-06	1.57985e-05	-0.0512555	0.0652154	8.69599	0.014427	0.0143809	
62375.3	3.80012	3.27016	3.41476	3.37726	3.38279	0.32915	1.59615	-6.02166	2.61631	1.68182	0.226828	-29.3924	0	291.014	282.014	0.000164312	4.75531	2.82559e-05	1.25103e-05	3.28035	5.04312e-06	1.57992e-05	-0.0512556	0.0652134	8.69605	0.014427	0.0143809	
62627.2	3.79989	3.27009	3.4147	3.37719	3.38274	0.329165	1.59622	-6.01953	2.61849	1.68397	0.226828	-29.3902	0	291.014	282.014	0.000164319	4.75512	2.82543e-05	1.25137e-05	3.28254	5.04319e-06	1.57999e-05	-0.0512552	0.0652114	8.69611	0.014427	0.0143809	
62879.3	3.79966	3.27002	3.41464	3.37713	3.38268	0.329179	1.59629	-6.01741	2.62067	1.68611	0.226828	-29.3881	0	291.013	282.013	0.000164326	4.75493	2.82528e-05	1.2517e-05	3.28472	5.04326e-06	1.58006e-05	-0.0512543	0.0652095	8.69616	0.014427	0.0143809	
63130.5	3.79943	3.26996	3.41458	3.37706	3.38262	0.329194	1.59637	-6.01529	2.62284	1.68824	0.226828	-29.386	0	291.013	282.013	0.000164334	4.75474	2.82512e-05	1.25204e-05	3.28689	5.04334e-06	1.58013e-05	-0.0512548	0.0652075	8.69622	0.014427	0.0143809	
63381.9	3.7992	3.26989	3.41452	3.377	3.38256	0.329208	1.59644	-6.01318	2.62501	1.69037	0.226828	-29.3839	0	291.012	282.012	0.000164341	4.75455	2.82496e-05	1.25238e-05	3.28906	5.04341e-06	1.5802e-05	-0.0512549	0.0652055	8.69628	0.014427	0.0143809	
63633.9	3.79897	3.26982	3.41447	3.37693	3.3825	0.329222	1.59651	-6.01107	2.62718	1.6925	0.226828	-29.3818	0	291.012	282.012	0.000164348	4.75436	2.8248e-05	1.25271e-05	3.29123	5.04348e-06	1.58027e-05	-0.0512544	0.0652036	8.69634	0.014427	0.0143809	
63885.8	3.79875	3.26975	3.41441	3.37687	3.38244	0.329237	1.59658	-6.00895	2.62935	1.69463	0.226828	-29.3797	0	291.011	282.011	0.000164355	4.75417	2.82464e-05	1.25305e-05	3.2934	5.04355e-06	1.58034e-05	-0.0512538	0.0652016	8.6964	0.014427	0.0143809	
64137.6	3.79852	3.26969	3.41435	3.3768	3.38238	0.329251	1.59665	-6.00685	2.63151	1.69675	0.226828	-29.3776	0	291.01	282.01	0.000164362	4.75399	2.82449e-05	1.25338e-05	3.29556	5.04362e-06	1.58041e-05	-0.0512535	0.0651996	8.69645	0.014427	0.0143809	
64389	3.79829	3.26962	3.41429	3.37674	3.38232	0.329265	1.59672	-6.00475	2.63366	1.69886	0.226828	-29.3755	0	291.01	282.01	0.000164369	4.7538	2.82433e-05	1.25372e-05	3.29772	5.04369e-06	1.58047e-05	-0.051254	0.0651976	8.69651	0.014427	0.0143809	
64640.7	3.79807	3.26955	3.41423	3.37667	3.38226	0.32928	1.59679	-6.00265	2.63581	1.70098	0.226828	-29.3734	0	291.009	282.009	0.000164376	4.75361	2.82417e-05	1.25405e-05	3.29988	5.04376e-06	1.58054e-05	-0.0512539	0.0651957	8.69657	0.014427	0.0143809	
64892	3.79784	3.26949	3.41418	3.37661	3.38221	0.329294	1.59686	-6.00056	2.63796	1.70309	0.226828	-29.3713	0	291.009	282.009	0.000164383	4.75342	2.82401e-05	1.25439e-05	3.30203	5.04383e-06	1.58061e-05	-0.0512543	0.0651937	8.69663	0.014427	0.0143809	
65144	3.79762	3.26942	3.41412	3.37654	3.38215	0.329308	1.59693	-5.99846	2.64011	1.7052	0.226828	-29.3692	0	291.008	282.008	0.00016439	4.75323	2.82385e-05	1.25472e-05	3.30418	5.0439e-06	1.58068e-05	-0.0512539	0.0651917	8.69669	0.014427	0.0143809	
65395.9	3.79739	3.26935	3.41406	3.37648	3.38209	0.329322	1.597	-5.99637	2.64226	1.7073	0.226828	-29.3671	0	291.008	282.008	0.000164398	4.75304	2.82369e-05	1.25505e-05	3.30633	5.04398e-06	1.58075e-05	-0.0512537	0.0651897	8.69674	0.014427	0.0143809	
65647.5	3.79717	3.26929	3.414	3.37641	3.38203	0.329336	1.59706	-5.99429	2.64439	1.7094	0.226828	-29.365	0	291.007	282.007	0.000164405	4.75285	2.82353e-05	1.25539e-05	3.30847	5.04405e-06	1.58081e-05	-0.0512538	0.0651878	8.6968	0.014427	0.0143809	
65899	3.79694	3.26922	3.41395	3.37635	3.38197	0.32935	1.59713	-5.9922	2.64653	1.7115	0.226828	-29.3629	0	291.007	282.007	0.000164412	4.75266	2.82337e-05	1.25572e-05	3.31061	5.04412e-06	1.58088e-05	-0.0512539	0.0651858	8.69686	0.014427	0.0143809	
66151.1	3.79672	3.26915	3.41389	3.37628	3.38191	0.329364	1.5972	-5.99012	2.64867	1.7136	0.226828	-29.3608	0	291.006	282.006	0.000164419	4.75247	2.82322e-05	1.25605e-05	3.31275	5.04419e-06	1.58095e-05	-0.0512537	0.0651838	8.69691	0.014427	0.0143809	
66403.2	3.79649	3.26908	3.41383	3.37622	3.38185	0.329378	1.59727	-5.98804	2.6508	1.71569	0.226828	-29.3587	0	291.006	282.006	0.000164425	4.75229	2.82306e-05	1.25638e-05	3.31488	5.04425e-06	1.58101e-05	-0.0512529	0.0651819	8.69697	0.014427	0.0143809	
66654.6	3.79627	3.26902	3.41377	3.37615	3.38179	0.329392	1.59734	-5.98597	2.65292	1.71778	0.226828	-29.3567	0	291.005	282.005	0.000164432	4.7521	2.8229e-05	1.25671e-05	3.31701	5.04432e-06	1.58108e-05	-0.0512535	0.0651799	8.69703	0.014427	0.0143809	
66906.2	3.79605	3.26895	3.41371	3.37609	3.38173	0.329406	1.59741	-5.98391	2.65504	1.71986	0.226828	-29.3546	0	291.005	282.005	0.000164439	4.75191	2.82274e-05	1.25704e-05	3.31914	5.04439e-06	1.58115e-05	-0.0512538	0.0651779	8.69709	0.014427	0.0143809	
67158.4	3.79582	3.26888	3.41365	3.37602	3.38167	0.32942	1.59748	-5.98184	2.65717	1.72195	0.226828	-29.3525	0	291.004	282.004	0.000164446	4.75172	2.82258e-05	1.25737e-05	3.32126	5.04446e-06	1.58121e-05	-0.0512534	0.065176	8.69714	0.014427	0.0143809	
67410.4	3.7956	3.26882	3.4136	3.37596	3.38161	0.329433	1.59754	-5.97977	2.65929	1.72403	0.226828	-29.3505	0	291.004	282.004	0.000164453	4.75153	2.82242e-05	1.2577e-05	3.32338	5.04453e-06	1.58128e-05	-0.0512529	0.065174	8.6972	0.014427	0.0143809	
67662.4	3.79538	3.26875	3.41354	3.37589	3.38155	0.329447	1.59761	-5.97771	2.6614	1.72611	0.226828	-29.3484	0	291.003	282.003	0.00016446	4.75134	2.82226e-05	1.25803e-05	3.3255	5.0446e-06	1.58135e-05	-0.0512527	0.0651721	8.69726	0.014427	0.0143809	
67913.9	3.79515	3.26868	3.41348	3.37583	3.38149	0.329461	1.59768	-5.97565	2.66351	1.72818	0.226828	-29.3464	0	291.003	282.003	0.000164467	4.75116	2.8221e-05	1.25836e-05	3.32761	5.04467e-06	1.58141e-05	-0.0512533	0.0651701	8.69731	0.014427	0.0143809	
68165.7	3.79493	3.26862	3.41342	3.37576	3.38144	0.329474	1.59775	-5.9736	2.66562	1.73025	0.226828	-29.3443	0	291.002	282.002	0.000164474	4.75097	2.82194e-05	1.25869e-05	3.32973	5.04474e-06	1.58148e-05	-0.0512533	0.0651681	8.69737	0.014427	0.0143809	
68417.1	3.79471	3.26855	3.41336	3.3757	3.38138	0.329488	1.59781	-5.97155	2.66772	1.73231	0.226828	-29.3423	0	291.002	282.002	0.00016448	4.75078	2.82179e-05	1.25902e-05	3.33183	5.0448e-06	1.58154e-05	-0.0512538	0.0651662	8.69743	0.014427	0.0143809	
68669.4	3.79449	3.26848	3.41331	3.37563	3.38132	0.329502	1.59788	-5.9695	2.66982	1.73438	0.226828	-29.3402	0	291.001	282.001	0.000164487	4.75059	2.82163e-05	1.25934e-05	3.33394	5.04487e-06	1.58161e-05	-0.0512535	0.0651642	8.69748	0.014427	0.0143809	
68921.4	3.79427	3.26841	3.41325	3.37557	3.38126	0.329515	1.59795	-5.96746	2.67192	1.73644	0.226828	-29.3382	0	291.001	282.001	0.000164494	4.7504	2.82147e-05	1.25967e-05	3.33604	5.04494e-06	1.58167e-05	-0.0512533	0.0651623	8.69754	0.014427	0.0143809	
69173.1	3.79405	3.26835	3.41319	3.3755	3.3812	0.329529	1.59801	-5.96542	2.67401	1.73849	0.226828	-29.3361	0	291	282	0.000164501	4.75022	2.82131e-05	1.26e-05	3.33814	5.04501e-06	1.58174e-05	-0.0512535	0.0651603	8.6976	0.014427	0.0143809	
69424.8	3.79382	3.26828	3.41313	3.37544	3.38114	0.329542	1.59808	-5.96338	2.6761	1.74054	0.226828	-29.3341	0	291	282	0.000164507	4.75003	2.82115e-05	1.26032e-05	3.34023	5.04507e-06	1.5818e-05	-0.0512538	0.0651584	8.69765	0.014427	0.0143809	
69677	3.7936	3.26821	3.41307	3.37537	3.38108	0.329556	1.59814	-5.96135	2.67819	1.7426	0.226828	-29.332	0	290.999	281.999	0.000164514	4.74984	2.82099e-05	1.26065e-05	3.34233	5.04514e-06	1.58187e-05	-0.0512536	0.0651564	8.69771	0.014427	0.0143809	
69929.3	3.79339	3.26815	3.41301	3.37531	3.38102	0.329569	1.59821	-5.95931	2.68028	1.74465	0.226828	-29.33	0	290.999	281.999	0.000164521	4.74966	2.82083e-05	1.26097e-05	3.34442	5.04521e-06	1.58193e-05	-0.0512529	0.0651545	8.69777	0.014427	0.0143809	
70180.8	3.79316	3.26808	3.41296	3.37524	3.38096	0.329582	1.59828	-5.95729	2.68236	1.74669	0.226828	-29.328	0	290.998	281.998	0.000164528	4.74947	2.82068e-05	1.2613e-05	3.3465	5.04528e-06	1.582e-05	-0.0512536	0.0651525	8.69782	0.014427	0.0143809	
