Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp
101960	3.7077	3.28494	3.43648	3.39694	3.4042	0.340325	1.65091	-6.05833	2.61344	1.6472	0.170849	-29.7992	0	290.801	281.801	0.00016989	4.78268	2.95558e-05	1.25945e-05	3.22288	4.93596e-06	1.58136e-05	-0.0472254	0.0654996	8.71993	0.011226	0.0111894	
102213	3.70668	3.28451	3.43597	3.3964	3.40368	0.340334	1.65095	-6.05509	2.61651	1.65035	0.171106	-29.7952	0	290.799	281.799	0.000169895	4.78121	2.95361e-05	1.26152e-05	3.22715	4.93648e-06	1.58155e-05	-0.0473206	0.0654842	8.7202	0.0112421	0.0112051	
102467	3.70589	3.28397	3.43546	3.39587	3.40317	0.340343	1.651	-6.05187	2.61991	1.65351	0.171364	-29.7911	0	290.797	281.797	0.000169899	4.77979	2.95174e-05	1.2635e-05	3.23078	4.93689e-06	1.58171e-05	-0.0473301	0.0654693	8.7204	0.0112582	0.0112212	
102718	3.70473	3.28353	3.43496	3.39533	3.40266	0.340351	1.65104	-6.04867	2.6231	1.6567	0.171631	-29.7868	0	290.794	281.794	0.000169903	4.77836	2.95112e-05	1.26423e-05	3.23492	4.93748e-06	1.58193e-05	-0.0474055	0.0654544	8.72071	0.0112746	0.0112374	
102969	3.70387	3.28301	3.43446	3.39481	3.40215	0.34036	1.65108	-6.04553	2.62639	1.65984	0.171889	-29.7827	0	290.792	281.792	0.000169908	4.77699	2.94932e-05	1.26613e-05	3.23856	4.93792e-06	1.58209e-05	-0.0474282	0.06544	8.72093	0.0112907	0.0112534	
103220	3.703	3.2825	3.43396	3.39428	3.40165	0.340368	1.65112	-6.0424	2.62968	1.66298	0.172148	-29.7787	0	290.79	281.79	0.000169912	4.77566	2.94759e-05	1.26797e-05	3.24219	4.93837e-06	1.58226e-05	-0.0474501	0.0654261	8.72116	0.0113067	0.0112694	
103471	3.70211	3.28199	3.43346	3.39376	3.40115	0.340376	1.65117	-6.03927	2.63297	1.66612	0.172407	-29.7746	0	290.788	281.788	0.000169916	4.77436	2.9459e-05	1.26976e-05	3.24582	4.93882e-06	1.58243e-05	-0.0474716	0.0654125	8.72139	0.0113228	0.0112854	
103723	3.70121	3.28148	3.43297	3.39324	3.40065	0.340384	1.65121	-6.03617	2.63627	1.66927	0.172667	-29.7704	0	290.786	281.786	0.00016992	4.7731	2.94424e-05	1.27151e-05	3.24944	4.93928e-06	1.58261e-05	-0.0474924	0.0653993	8.72163	0.0113388	0.0113015	
103973	3.70021	3.28098	3.43248	3.39272	3.40015	0.340392	1.65125	-6.03292	2.63965	1.6724	0.172931	-29.7662	0	290.784	281.784	0.000169924	4.77187	2.94263e-05	1.27322e-05	3.2531	4.93979e-06	1.58279e-05	-0.0475108	0.0653864	8.72189	0.0113552	0.0113177	
104224	3.69929	3.28047	3.43198	3.3922	3.39966	0.3404	1.65129	-6.02986	2.64289	1.67556	0.173192	-29.7621	0	290.781	281.781	0.000169928	4.77068	2.94108e-05	1.27487e-05	3.25665	4.94026e-06	1.58297e-05	-0.0475309	0.065374	8.72213	0.0113713	0.0113338	
104475	3.69835	3.27997	3.43149	3.39169	3.39917	0.340408	1.65133	-6.02679	2.64618	1.67871	0.173454	-29.758	0	290.779	281.779	0.000169931	4.7695	2.93954e-05	1.27651e-05	3.26024	4.94073e-06	1.58314e-05	-0.0475503	0.0653617	8.72238	0.0113874	0.01135	
104725	3.69731	3.27946	3.431	3.39118	3.39868	0.340415	1.65136	-6.02357	2.64955	1.68185	0.173721	-29.7536	0	290.777	281.777	0.000169935	4.76835	2.93802e-05	1.27812e-05	3.26386	4.94126e-06	1.58333e-05	-0.0475672	0.0653497	8.72265	0.0114039	0.0113663	
104976	3.69636	3.27896	3.43051	3.39066	3.39819	0.340423	1.6514	-6.02052	2.6528	1.685	0.173984	-29.7495	0	290.774	281.774	0.000169939	4.76723	2.93654e-05	1.27969e-05	3.2674	4.94174e-06	1.58351e-05	-0.0475861	0.065338	8.7229	0.01142	0.0113824	
105227	3.69539	3.27846	3.43003	3.39015	3.39771	0.34043	1.65144	-6.01739	2.65608	1.68815	0.174247	-29.7454	0	290.772	281.772	0.000169943	4.76612	2.93506e-05	1.28126e-05	3.27096	4.94223e-06	1.58369e-05	-0.0476045	0.0653264	8.72316	0.0114364	0.0113986	
105478	3.69434	3.27796	3.42954	3.38965	3.39722	0.340437	1.65147	-6.01425	2.65942	1.6913	0.174515	-29.7411	0	290.77	281.77	0.000169946	4.76504	2.93361e-05	1.28279e-05	3.27454	4.94276e-06	1.58388e-05	-0.0476206	0.065315	8.72343	0.0114528	0.011415	
105729	3.69336	3.27746	3.42905	3.38914	3.39674	0.340444	1.65151	-6.01119	2.66268	1.69445	0.174779	-29.7369	0	290.767	281.767	0.00016995	4.76397	2.93218e-05	1.28431e-05	3.27807	4.94325e-06	1.58406e-05	-0.0476384	0.0653039	8.72369	0.011469	0.0114312	
105980	3.69237	3.27696	3.42857	3.38863	3.39625	0.340451	1.65155	-6.00812	2.66597	1.6976	0.175045	-29.7328	0	290.765	281.765	0.000169953	4.76291	2.93075e-05	1.28583e-05	3.28161	4.94375e-06	1.58424e-05	-0.0476557	0.0652928	8.72395	0.0114853	0.0114475	
106234	3.69126	3.27646	3.42808	3.38812	3.39577	0.340458	1.65158	-6.0049	2.66937	1.7008	0.175318	-29.7284	0	290.763	281.763	0.000169956	4.76186	2.92933e-05	1.28733e-05	3.28524	4.94431e-06	1.58444e-05	-0.047671	0.0652818	8.72424	0.0115021	0.0114642	
106485	3.69024	3.27596	3.42759	3.38761	3.39529	0.340464	1.65162	-6.00179	2.67265	1.70395	0.175585	-29.7242	0	290.76	281.76	0.00016996	4.76084	2.92794e-05	1.2888e-05	3.28876	4.94482e-06	1.58463e-05	-0.0476879	0.0652711	8.72451	0.0115186	0.0114806	
106736	3.68916	3.27546	3.42711	3.38711	3.39481	0.340471	1.65165	-5.9986	2.67604	1.7071	0.175856	-29.7198	0	290.758	281.758	0.000169963	4.75982	2.92655e-05	1.29028e-05	3.29236	4.94536e-06	1.58482e-05	-0.0477028	0.0652604	8.7248	0.011535	0.011497	
106987	3.68813	3.27497	3.42663	3.38661	3.39433	0.340477	1.65168	-5.99561	2.67927	1.71026	0.176123	-29.7156	0	290.755	281.755	0.000169966	4.75883	2.9252e-05	1.2917e-05	3.29584	4.94587e-06	1.585e-05	-0.047719	0.0652501	8.72507	0.0115514	0.0115134	
107238	3.68711	3.27448	3.42615	3.38611	3.39385	0.340483	1.65171	-5.99249	2.68254	1.71341	0.176391	-29.7115	0	290.753	281.753	0.000169969	4.75784	2.92385e-05	1.29314e-05	3.29934	4.94638e-06	1.58519e-05	-0.0477353	0.0652398	8.72534	0.0115679	0.0115298	
107488	3.686	3.27398	3.42567	3.38561	3.39338	0.340489	1.65174	-5.98934	2.68591	1.71655	0.176662	-29.7071	0	290.75	281.75	0.000169972	4.75686	2.92249e-05	1.29456e-05	3.30291	4.94694e-06	1.58538e-05	-0.0477493	0.0652296	8.72563	0.0115845	0.0115463	
107739	3.68497	3.27349	3.42519	3.38511	3.3929	0.340495	1.65177	-5.98631	2.68915	1.71971	0.176931	-29.7029	0	290.748	281.748	0.000169975	4.75589	2.92117e-05	1.29596e-05	3.30638	4.94745e-06	1.58557e-05	-0.0477652	0.0652195	8.7259	0.0116009	0.0115627	
107990	3.68392	3.273	3.42471	3.38461	3.39242	0.340501	1.6518	-5.9832	2.69244	1.72286	0.177201	-29.6987	0	290.745	281.745	0.000169978	4.75493	2.91985e-05	1.29736e-05	3.30989	4.94797e-06	1.58575e-05	-0.0477809	0.0652095	8.72617	0.0116175	0.0115792	
108241	3.68279	3.2725	3.42423	3.38411	3.39195	0.340507	1.65183	-5.98006	2.69583	1.72602	0.177475	-29.6943	0	290.743	281.743	0.000169981	4.75398	2.91852e-05	1.29875e-05	3.31346	4.94853e-06	1.58595e-05	-0.0477942	0.0651995	8.72647	0.0116342	0.0115959	
108492	3.68175	3.27201	3.42375	3.38361	3.39148	0.340512	1.65186	-5.97704	2.69907	1.72918	0.177745	-29.6901	0	290.74	281.74	0.000169984	4.75304	2.91723e-05	1.30011e-05	3.31693	4.94905e-06	1.58613e-05	-0.0478098	0.0651898	8.72675	0.0116507	0.0116124	
108742	3.68071	3.27152	3.42327	3.38312	3.391	0.340518	1.65189	-5.97398	2.70234	1.73232	0.178015	-29.6859	0	290.738	281.738	0.000169986	4.75211	2.91593e-05	1.30147e-05	3.32041	4.94957e-06	1.58631e-05	-0.0478251	0.06518	8.72702	0.0116672	0.0116288	
108994	3.67957	3.27102	3.4228	3.38262	3.39053	0.340523	1.65192	-5.97074	2.70574	1.73548	0.178291	-29.6814	0	290.735	281.735	0.000169989	4.75117	2.91462e-05	1.30285e-05	3.32399	4.95013e-06	1.58651e-05	-0.0478383	0.0651702	8.72732	0.011684	0.0116456	
109245	3.67844	3.27053	3.42232	3.38212	3.39006	0.340528	1.65195	-5.9677	2.70907	1.73866	0.178567	-29.6771	0	290.732	281.732	0.000169992	4.75026	2.91336e-05	1.30418e-05	3.3275	4.95069e-06	1.58671e-05	-0.0478511	0.0651607	8.72762	0.0117008	0.0116624	
109495	3.67724	3.27004	3.42184	3.38163	3.38959	0.340533	1.65197	-5.96452	2.71244	1.74183	0.178847	-29.6726	0	290.73	281.73	0.000169994	4.74937	2.91213e-05	1.30547e-05	3.33103	4.95128e-06	1.58691e-05	-0.047863	0.0651514	8.72794	0.0117179	0.0116794	
109746	3.67607	3.26954	3.42136	3.38113	3.38912	0.340538	1.652	-5.96135	2.71579	1.74501	0.179127	-29.6683	0	290.727	281.727	0.000169996	4.74849	2.91091e-05	1.30675e-05	3.33455	4.95185e-06	1.58711e-05	-0.0478754	0.0651423	8.72825	0.011735	0.0116963	
109997	3.67495	3.26905	3.42088	3.38063	3.38864	0.340542	1.65202	-5.95836	2.7191	1.74821	0.179406	-29.6639	0	290.724	281.724	0.000169999	4.74761	2.90971e-05	1.30801e-05	3.33805	4.95241e-06	1.5873e-05	-0.0478887	0.0651332	8.72854	0.0117518	0.0117133	
110248	3.67379	3.26855	3.4204	3.38014	3.38817	0.340547	1.65205	-5.95519	2.72245	1.75139	0.179687	-29.6595	0	290.721	281.721	0.000170001	4.74675	2.90851e-05	1.30926e-05	3.34157	4.95298e-06	1.5875e-05	-0.0479013	0.0651241	8.72885	0.011769	0.0117303	
110498	3.67266	3.26806	3.41992	3.37964	3.3877	0.340551	1.65207	-5.95203	2.72576	1.75457	0.179967	-29.6552	0	290.719	281.719	0.000170003	4.74588	2.90731e-05	1.31052e-05	3.34506	4.95353e-06	1.58769e-05	-0.0479146	0.0651152	8.72915	0.0117862	0.0117473	
110750	3.67151	3.26756	3.41944	3.37914	3.38723	0.340556	1.65209	-5.94895	2.72912	1.75777	0.180249	-29.6508	0	290.716	281.716	0.000170005	4.74502	2.9061e-05	1.31177e-05	3.34859	4.9541e-06	1.58789e-05	-0.0479275	0.0651061	8.72945	0.0118033	0.0117645	
111000	3.67037	3.26707	3.41896	3.37865	3.38676	0.34056	1.65211	-5.94585	2.73247	1.76095	0.180531	-29.6464	0	290.713	281.713	0.000170007	4.74416	2.90491e-05	1.31302e-05	3.35212	4.95466e-06	1.58808e-05	-0.0479403	0.0650972	8.72975	0.0118203	0.0117816	
111251	3.66928	3.26658	3.41849	3.37815	3.38629	0.340564	1.65213	-5.94278	2.73573	1.76414	0.18081	-29.6422	0	290.711	281.711	0.000170009	4.7433	2.90371e-05	1.31426e-05	3.35558	4.95519e-06	1.58826e-05	-0.0479545	0.0650883	8.73004	0.0118374	0.0117986	
111502	3.66813	3.26609	3.41801	3.37765	3.38581	0.340567	1.65215	-5.93962	2.73909	1.76732	0.181093	-29.6378	0	290.708	281.708	0.000170011	4.74244	2.90251e-05	1.31551e-05	3.35911	4.95576e-06	1.58845e-05	-0.0479672	0.0650793	8.73035	0.0118548	0.0118158	
111753	3.66697	3.26559	3.41753	3.37715	3.38534	0.340571	1.65217	-5.93643	2.74248	1.77052	0.181378	-29.6333	0	290.705	281.705	0.000170013	4.74158	2.9013e-05	1.31677e-05	3.36266	4.95633e-06	1.58865e-05	-0.04798	0.0650703	8.73065	0.0118721	0.011833	
112004	3.6659	3.2651	3.41705	3.37666	3.38487	0.340575	1.65219	-5.93344	2.74574	1.77371	0.181658	-29.6291	0	290.703	281.703	0.000170015	4.74073	2.90011e-05	1.318e-05	3.36612	4.95685e-06	1.58883e-05	-0.0479942	0.0650614	8.73094	0.0118891	0.0118501	
112254	3.66475	3.26461	3.41657	3.37616	3.3844	0.340578	1.65221	-5.93028	2.7491	1.77689	0.181943	-29.6247	0	290.7	281.7	0.000170017	4.73987	2.89891e-05	1.31924e-05	3.36965	4.95741e-06	1.58902e-05	-0.0480071	0.0650525	8.73124	0.0119065	0.0118673	
112506	3.66362	3.26411	3.41609	3.37567	3.38393	0.340581	1.65223	-5.92712	2.75244	1.78009	0.182227	-29.6203	0	290.697	281.697	0.000170018	4.73901	2.89771e-05	1.32049e-05	3.37317	4.95797e-06	1.58921e-05	-0.0480205	0.0650435	8.73154	0.0119239	0.0118846	
112756	3.66251	3.26362	3.41561	3.37517	3.38345	0.340585	1.65225	-5.92409	2.75577	1.78328	0.182511	-29.616	0	290.695	281.695	0.00017002	4.73815	2.89651e-05	1.32172e-05	3.37668	4.95851e-06	1.58939e-05	-0.048034	0.0650346	8.73184	0.011941	0.0119018	
113007	3.66138	3.26313	3.41513	3.37467	3.38298	0.340588	1.65226	-5.92093	2.75911	1.78647	0.182796	-29.6116	0	290.692	281.692	0.000170021	4.73729	2.89531e-05	1.32296e-05	3.3802	4.95906e-06	1.58958e-05	-0.0480471	0.0650257	8.73214	0.0119584	0.0119191	
113258	3.66028	3.26264	3.41465	3.37418	3.38251	0.34059	1.65228	-5.91778	2.76242	1.78967	0.18308	-29.6073	0	290.69	281.69	0.000170023	4.73644	2.89411e-05	1.32419e-05	3.38369	4.9596e-06	1.58976e-05	-0.0480613	0.0650168	8.73243	0.0119759	0.0119364	
113510	3.65914	3.26214	3.41417	3.37368	3.38204	0.340593	1.65229	-5.91466	2.76579	1.79286	0.183367	-29.6029	0	290.687	281.687	0.000170024	4.73558	2.89291e-05	1.32543e-05	3.38723	4.96015e-06	1.58994e-05	-0.0480743	0.0650078	8.73273	0.0119932	0.0119538	
113760	3.65801	3.26165	3.41369	3.37319	3.38157	0.340596	1.65231	-5.91155	2.76914	1.79605	0.183654	-29.5985	0	290.684	281.684	0.000170025	4.73472	2.89172e-05	1.32666e-05	3.39076	4.9607e-06	1.59013e-05	-0.0480872	0.0649989	8.73303	0.0120106	0.0119712	
114011	3.65695	3.26116	3.41322	3.37269	3.3811	0.340598	1.65232	-5.90849	2.7724	1.79924	0.183937	-29.5943	0	290.682	281.682	0.000170027	4.73387	2.89053e-05	1.32787e-05	3.39422	4.96122e-06	1.5903e-05	-0.048102	0.0649901	8.73331	0.012028	0.0119884	
114262	3.65581	3.26067	3.41274	3.37219	3.38062	0.340601	1.65234	-5.90534	2.77577	1.80244	0.184226	-29.5899	0	290.679	281.679	0.000170028	4.73301	2.88933e-05	1.3291e-05	3.39776	4.96177e-06	1.59049e-05	-0.0481151	0.0649811	8.73361	0.0120455	0.0120059	
114513	3.65467	3.26018	3.41226	3.3717	3.38015	0.340603	1.65235	-5.90213	2.77914	1.80564	0.184514	-29.5855	0	290.676	281.676	0.000170029	4.73215	2.88813e-05	1.33033e-05	3.4013	4.96233e-06	1.59067e-05	-0.0481282	0.0649722	8.73392	0.0120632	0.0120235	
114763	3.65361	3.25969	3.41178	3.3712	3.37968	0.340605	1.65236	-5.89913	2.78242	1.80883	0.1848	-29.5813	0	290.674	281.674	0.00017003	4.7313	2.88695e-05	1.33154e-05	3.40477	4.96285e-06	1.59084e-05	-0.0481426	0.0649633	8.7342	0.0120804	0.0120408	
115014	3.65248	3.25919	3.4113	3.37071	3.37921	0.340607	1.65237	-5.89597	2.78579	1.81203	0.185089	-29.5769	0	290.671	281.671	0.000170031	4.73044	2.88576e-05	1.33276e-05	3.40831	4.96339e-06	1.59102e-05	-0.0481559	0.0649544	8.7345	0.0120981	0.0120583	
115266	3.65137	3.2587	3.41082	3.37021	3.37874	0.340609	1.65238	-5.89282	2.78913	1.81524	0.185378	-29.5725	0	290.668	281.668	0.000170032	4.72958	2.88456e-05	1.33398e-05	3.41183	4.96393e-06	1.5912e-05	-0.0481696	0.0649455	8.7348	0.0121156	0.0120759	
115516	3.65027	3.25821	3.41034	3.36972	3.37827	0.34061	1.65239	-5.88974	2.79246	1.81843	0.185666	-29.5682	0	290.666	281.666	0.000170033	4.72872	2.88338e-05	1.33518e-05	3.41535	4.96447e-06	1.59138e-05	-0.0481832	0.0649366	8.73509	0.0121331	0.0120934	
115767	3.64915	3.25772	3.40986	3.36922	3.3778	0.340612	1.6524	-5.88659	2.79581	1.82163	0.185956	-29.5638	0	290.663	281.663	0.000170033	4.72786	2.88219e-05	1.33639e-05	3.41887	4.96501e-06	1.59156e-05	-0.0481969	0.0649277	8.73539	0.0121509	0.012111	
116018	3.64808	3.25723	3.40938	3.36872	3.37732	0.340613	1.65241	-5.88347	2.79911	1.82483	0.186245	-29.5595	0	290.661	281.661	0.000170034	4.727	2.881e-05	1.33759e-05	3.42236	4.96553e-06	1.59173e-05	-0.0482115	0.0649187	8.73567	0.0121685	0.0121285	
116269	3.64695	3.25674	3.4089	3.36823	3.37685	0.340615	1.65242	-5.8803	2.80248	1.82803	0.186537	-29.5552	0	290.658	281.658	0.000170035	4.72614	2.87981e-05	1.3388e-05	3.4259	4.96607e-06	1.59191e-05	-0.0482247	0.0649098	8.73597	0.0121862	0.0121462	
116520	3.64583	3.25624	3.40842	3.36773	3.37638	0.340616	1.65243	-5.87717	2.80585	1.83123	0.186828	-29.5507	0	290.655	281.655	0.000170035	4.72528	2.87862e-05	1.34e-05	3.42945	4.96661e-06	1.59208e-05	-0.048238	0.0649009	8.73627	0.0122039	0.0121639	
116771	3.64479	3.25575	3.40795	3.36724	3.37591	0.340617	1.65243	-5.87413	2.80911	1.83443	0.187116	-29.5465	0	290.653	281.653	0.000170036	4.72443	2.87745e-05	1.34119e-05	3.43292	4.96711e-06	1.59225e-05	-0.0482532	0.064892	8.73655	0.0122215	0.0121814	
117022	3.64367	3.25526	3.40747	3.36674	3.37544	0.340618	1.65244	-5.87098	2.81249	1.83764	0.18741	-29.5421	0	290.65	281.65	0.000170036	4.72357	2.87626e-05	1.34239e-05	3.43646	4.96765e-06	1.59242e-05	-0.0482664	0.064883	8.73685	0.0122392	0.0121992	
117272	3.64256	3.25477	3.40699	3.36625	3.37497	0.340619	1.65244	-5.86777	2.81585	1.84084	0.187702	-29.5378	0	290.648	281.648	0.000170037	4.7227	2.87508e-05	1.34358e-05	3.44	4.96819e-06	1.5926e-05	-0.04828	0.0648741	8.73714	0.0122571	0.0122169	
117523	3.6415	3.25428	3.40651	3.36575	3.37449	0.340619	1.65245	-5.86473	2.81915	1.84404	0.187993	-29.5335	0	290.645	281.645	0.000170037	4.72185	2.8739e-05	1.34477e-05	3.4435	4.9687e-06	1.59276e-05	-0.0482949	0.0648652	8.73743	0.0122749	0.0122346	
117775	3.64039	3.25379	3.40603	3.36526	3.37402	0.34062	1.65245	-5.86158	2.82252	1.84725	0.188287	-29.5291	0	290.642	281.642	0.000170037	4.72098	2.87271e-05	1.34596e-05	3.44704	4.96924e-06	1.59294e-05	-0.0483084	0.0648562	8.73772	0.0122926	0.0122524	
118025	3.6393	3.2533	3.40555	3.36476	3.37355	0.34062	1.65246	-5.85838	2.82585	1.85045	0.18858	-29.5248	0	290.64	281.64	0.000170038	4.72012	2.87153e-05	1.34714e-05	3.45055	4.96976e-06	1.59311e-05	-0.0483226	0.0648473	8.73801	0.0123106	0.0122702	
118276	3.63821	3.25281	3.40507	3.36427	3.37308	0.34062	1.65246	-5.85529	2.8292	1.85366	0.188874	-29.5204	0	290.637	281.637	0.000170038	4.71926	2.87035e-05	1.34833e-05	3.45409	4.97028e-06	1.59328e-05	-0.0483366	0.0648383	8.7383	0.0123284	0.012288	
118527	3.63712	3.25232	3.40459	3.36377	3.37261	0.340621	1.65246	-5.85218	2.83256	1.85687	0.189169	-29.5161	0	290.635	281.635	0.000170038	4.71839	2.86917e-05	1.34951e-05	3.45763	4.97081e-06	1.59344e-05	-0.0483505	0.0648294	8.7386	0.0123462	0.0123059	
118778	3.63606	3.25183	3.40411	3.36327	3.37214	0.340621	1.65246	-5.84902	2.83584	1.86007	0.189462	-29.5118	0	290.632	281.632	0.000170038	4.71753	2.868e-05	1.35068e-05	3.46111	4.97131e-06	1.59361e-05	-0.0483658	0.0648204	8.73888	0.0123643	0.0123237	
119029	3.63496	3.25134	3.40364	3.36278	3.37166	0.34062	1.65247	-5.84588	2.83922	1.86328	0.189758	-29.5074	0	290.63	281.63	0.000170038	4.71667	2.86682e-05	1.35186e-05	3.46466	4.97184e-06	1.59377e-05	-0.0483793	0.0648115	8.73917	0.0123822	0.0123417	
119280	3.63385	3.25085	3.40316	3.36228	3.37119	0.34062	1.65247	-5.84268	2.84261	1.86649	0.190055	-29.503	0	290.627	281.627	0.000170038	4.7158	2.86564e-05	1.35304e-05	3.46822	4.97238e-06	1.59395e-05	-0.0483931	0.0648025	8.73947	0.0124003	0.0123597	
119531	3.63283	3.25036	3.40268	3.36179	3.37072	0.34062	1.65247	-5.83967	2.84588	1.8697	0.190348	-29.4988	0	290.624	281.624	0.000170037	4.71494	2.86447e-05	1.35421e-05	3.4717	4.97286e-06	1.5941e-05	-0.0484085	0.0647935	8.73974	0.012418	0.0123775	
119781	3.63172	3.24987	3.4022	3.36129	3.37025	0.340619	1.65247	-5.83646	2.84925	1.87291	0.190645	-29.4944	0	290.622	281.622	0.000170037	4.71407	2.86329e-05	1.35538e-05	3.47525	4.97339e-06	1.59427e-05	-0.0484222	0.0647845	8.74004	0.0124362	0.0123955	
120032	3.63064	3.24938	3.40172	3.3608	3.36978	0.340619	1.65246	-5.83327	2.8526	1.87611	0.190942	-29.4901	0	290.619	281.619	0.000170037	4.7132	2.86212e-05	1.35655e-05	3.47879	4.97391e-06	1.59443e-05	-0.0484365	0.0647755	8.74033	0.0124544	0.0124135	
120283	3.62959	3.24889	3.40124	3.3603	3.36931	0.340618	1.65246	-5.83025	2.85593	1.87933	0.191239	-29.4858	0	290.617	281.617	0.000170037	4.71234	2.86094e-05	1.35771e-05	3.48231	4.97441e-06	1.59459e-05	-0.0484514	0.0647666	8.74061	0.0124722	0.0124315	
120534	3.6285	3.2484	3.40076	3.35981	3.36883	0.340617	1.65246	-5.82704	2.8593	1.88254	0.191537	-29.4814	0	290.614	281.614	0.000170036	4.71147	2.85977e-05	1.35887e-05	3.48586	4.97493e-06	1.59476e-05	-0.0484655	0.0647576	8.7409	0.0124905	0.0124496	
120785	3.62744	3.24791	3.40028	3.35931	3.36836	0.340616	1.65246	-5.82385	2.86261	1.88575	0.191834	-29.4771	0	290.612	281.612	0.000170036	4.7106	2.8586e-05	1.36003e-05	3.48937	4.97544e-06	1.59491e-05	-0.0484804	0.0647486	8.74119	0.0125087	0.0124677	
121036	3.62635	3.24742	3.3998	3.35882	3.36789	0.340615	1.65245	-5.82073	2.86599	1.88897	0.192134	-29.4728	0	290.609	281.609	0.000170035	4.70973	2.85742e-05	1.3612e-05	3.49293	4.97595e-06	1.59508e-05	-0.0484947	0.0647395	8.74148	0.0125268	0.0124858	
121286	3.62528	3.24693	3.39933	3.35832	3.36742	0.340614	1.65245	-5.8176	2.86936	1.89218	0.192433	-29.4684	0	290.606	281.606	0.000170034	4.70886	2.85625e-05	1.36235e-05	3.49648	4.97647e-06	1.59524e-05	-0.0485089	0.0647305	8.74176	0.0125449	0.012504	
121537	3.62426	3.24644	3.39885	3.35783	3.36695	0.340613	1.65244	-5.8145	2.87263	1.8954	0.19273	-29.4642	0	290.604	281.604	0.000170034	4.70799	2.85508e-05	1.3635e-05	3.49996	4.97695e-06	1.59539e-05	-0.0485247	0.0647215	8.74204	0.0125631	0.012522	
121788	3.62317	3.24595	3.39837	3.35733	3.36648	0.340611	1.65244	-5.8113	2.87601	1.89861	0.193031	-29.4598	0	290.601	281.601	0.000170033	4.70712	2.85391e-05	1.36466e-05	3.50352	4.97747e-06	1.59555e-05	-0.0485387	0.0647125	8.74233	0.0125815	0.0125403	
122040	3.62208	3.24546	3.39789	3.35684	3.366	0.34061	1.65243	-5.80807	2.87941	1.90184	0.193334	-29.4554	0	290.599	281.599	0.000170032	4.70624	2.85273e-05	1.36582e-05	3.50709	4.97799e-06	1.59571e-05	-0.048553	0.0647034	8.74262	0.0125999	0.0125586	
122290	3.62107	3.24497	3.39741	3.35634	3.36553	0.340608	1.65243	-5.80505	2.88269	1.90505	0.193631	-29.4512	0	290.596	281.596	0.000170031	4.70537	2.85157e-05	1.36696e-05	3.51059	4.97847e-06	1.59586e-05	-0.0485687	0.0646944	8.74289	0.0126179	0.0125767	
122541	3.61999	3.24448	3.39693	3.35585	3.36506	0.340606	1.65242	-5.80185	2.88606	1.90827	0.193934	-29.4468	0	290.594	281.594	0.000170031	4.70449	2.8504e-05	1.3681e-05	3.51414	4.97898e-06	1.59602e-05	-0.048583	0.0646854	8.74318	0.0126364	0.012595	
122792	3.61893	3.24399	3.39645	3.35535	3.36459	0.340604	1.65241	-5.79866	2.88942	1.91149	0.194236	-29.4425	0	290.591	281.591	0.00017003	4.70362	2.84923e-05	1.36925e-05	3.51769	4.97948e-06	1.59617e-05	-0.0485979	0.0646763	8.74347	0.0126548	0.0126133	
123043	3.61789	3.2435	3.39597	3.35486	3.36412	0.340602	1.6524	-5.79559	2.89276	1.91471	0.194537	-29.4382	0	290.589	281.589	0.000170029	4.70274	2.84806e-05	1.37039e-05	3.52123	4.97998e-06	1.59632e-05	-0.0486129	0.0646672	8.74375	0.012673	0.0126316	
123293	3.61682	3.24301	3.3955	3.35436	3.36365	0.3406	1.65239	-5.79239	2.89613	1.91793	0.19484	-29.4338	0	290.586	281.586	0.000170027	4.70187	2.84689e-05	1.37154e-05	3.52478	4.98048e-06	1.59648e-05	-0.0486275	0.0646582	8.74404	0.0126915	0.01265	
123545	3.61579	3.24252	3.39502	3.35387	3.36317	0.340598	1.65238	-5.78921	2.89945	1.92116	0.195142	-29.4296	0	290.584	281.584	0.000170026	4.70099	2.84572e-05	1.37267e-05	3.5283	4.98097e-06	1.59663e-05	-0.0486433	0.0646491	8.74431	0.01271	0.0126683	
123796	3.61472	3.24203	3.39454	3.35337	3.3627	0.340595	1.65237	-5.78604	2.90284	1.92438	0.195447	-29.4252	0	290.581	281.581	0.000170025	4.70011	2.84455e-05	1.37382e-05	3.53187	4.98147e-06	1.59678e-05	-0.0486577	0.06464	8.7446	0.0127284	0.0126868	
124046	3.61366	3.24154	3.39406	3.35288	3.36223	0.340593	1.65236	-5.7829	2.90622	1.9276	0.195751	-29.4208	0	290.579	281.579	0.000170024	4.69923	2.84339e-05	1.37495e-05	3.53544	4.98197e-06	1.59694e-05	-0.0486722	0.0646309	8.74489	0.0127468	0.0127052	
124297	3.61267	3.24106	3.39358	3.35239	3.36176	0.34059	1.65235	-5.7798	2.90948	1.93082	0.196052	-29.4166	0	290.576	281.576	0.000170022	4.69835	2.84223e-05	1.37608e-05	3.53892	4.98244e-06	1.59708e-05	-0.0486886	0.0646218	8.74515	0.0127653	0.0127235	
