Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac
49788.4	4.23031	3.46554	3.60811	3.57313	3.57284	0.33116	1.60548	-7.52703	1.04939	0.14616	0.226828	-30.8979	0	291.619	282.619	0.000165315	5.06593	3.11746e-05	9.84047e-06	1.65094	5.05315e-06	1.58957e-05	-0.046702	0.0685364	8.62849	
50039.6	4.22897	3.46552	3.60809	3.57312	3.57285	0.331192	1.60563	-7.52256	1.054	0.150778	0.226828	-30.8934	0	291.616	282.616	0.000165331	5.06684	3.11867e-05	9.83236e-06	1.65534	5.05331e-06	1.58972e-05	-0.0466956	0.0685463	8.62875	
50291	4.22772	3.46548	3.60807	3.5731	3.57285	0.331224	1.60579	-7.51809	1.05865	0.155394	0.226828	-30.8889	0	291.614	282.614	0.000165347	5.06767	3.11979e-05	9.82508e-06	1.65966	5.05347e-06	1.58987e-05	-0.0466772	0.0685554	8.62898	
50543	4.22657	3.46541	3.60804	3.57308	3.57285	0.331255	1.60595	-7.51361	1.06337	0.160015	0.226828	-30.8845	0	291.612	282.612	0.000165363	5.06842	3.12083e-05	9.81856e-06	1.66388	5.05363e-06	1.59003e-05	-0.0466429	0.0685637	8.6292	
50794.9	4.22546	3.46534	3.60801	3.57305	3.57284	0.331287	1.6061	-7.50913	1.06808	0.164629	0.226828	-30.88	0	291.61	282.61	0.000165378	5.06911	3.1218e-05	9.81282e-06	1.66813	5.05378e-06	1.59018e-05	-0.0466126	0.0685712	8.62941	
51046.7	4.22437	3.46527	3.60798	3.57302	3.57282	0.331318	1.60626	-7.50465	1.07274	0.169234	0.226828	-30.8755	0	291.609	282.609	0.000165394	5.06973	3.12269e-05	9.80784e-06	1.67246	5.05394e-06	1.59033e-05	-0.046593	0.068578	8.62962	
51299	4.2234	3.46517	3.60793	3.57298	3.5728	0.33135	1.60641	-7.50017	1.07751	0.173842	0.226828	-30.871	0	291.607	282.607	0.00016541	5.07028	3.12351e-05	9.80348e-06	1.67661	5.0541e-06	1.59048e-05	-0.046548	0.0685841	8.62981	
51550.6	4.22232	3.46513	3.60789	3.57293	3.57277	0.331381	1.60657	-7.49567	1.08207	0.17843	0.226828	-30.8665	0	291.605	282.605	0.000165425	5.07078	3.12426e-05	9.7999e-06	1.68115	5.05425e-06	1.59063e-05	-0.046554	0.0685895	8.63001	
51802.3	4.22132	3.46507	3.60784	3.57288	3.57274	0.331412	1.60672	-7.49119	1.08669	0.183015	0.226828	-30.862	0	291.603	282.603	0.000165441	5.07121	3.12495e-05	9.79689e-06	1.68558	5.05441e-06	1.59078e-05	-0.0465452	0.0685943	8.6302	
52054.7	4.22042	3.46497	3.60779	3.57282	3.5727	0.331444	1.60688	-7.4867	1.09139	0.187606	0.226828	-30.8575	0	291.602	282.602	0.000165457	5.07161	3.12558e-05	9.7944e-06	1.68987	5.05457e-06	1.59093e-05	-0.0465175	0.0685986	8.63037	
52306.7	4.2195	3.4649	3.60773	3.57276	3.57266	0.331475	1.60703	-7.48221	1.09601	0.192183	0.226828	-30.8531	0	291.6	282.6	0.000165472	5.07194	3.12616e-05	9.7925e-06	1.6943	5.05472e-06	1.59108e-05	-0.0465078	0.0686024	8.63055	
52559.2	4.21866	3.4648	3.60767	3.5727	3.57261	0.331506	1.60718	-7.47772	1.10069	0.196761	0.226828	-30.8486	0	291.599	282.599	0.000165488	5.07224	3.12668e-05	9.79107e-06	1.69864	5.05488e-06	1.59123e-05	-0.0464844	0.0686056	8.63071	
52811.9	4.21792	3.46467	3.60761	3.57263	3.57256	0.331536	1.60733	-7.47324	1.10544	0.201338	0.226828	-30.8441	0	291.598	282.598	0.000165503	5.0725	3.12717e-05	9.79006e-06	1.70281	5.05503e-06	1.59137e-05	-0.0464391	0.0686084	8.63085	
53063.9	4.21702	3.46461	3.60754	3.57256	3.5725	0.331567	1.60749	-7.46875	1.10997	0.205893	0.226828	-30.8396	0	291.596	282.596	0.000165518	5.0727	3.12759e-05	9.78965e-06	1.70742	5.05518e-06	1.59152e-05	-0.0464524	0.0686107	8.63102	
53316.6	4.2163	3.46448	3.60747	3.57249	3.57245	0.331598	1.60764	-7.46427	1.11468	0.210456	0.226828	-30.8351	0	291.595	282.595	0.000165534	5.07288	3.12798e-05	9.78954e-06	1.71167	5.05534e-06	1.59167e-05	-0.0464175	0.0686126	8.63116	
53568.5	4.21544	3.46443	3.6074	3.57241	3.57238	0.331628	1.60779	-7.45978	1.11919	0.214998	0.226828	-30.8306	0	291.593	282.593	0.000165549	5.07301	3.12832e-05	9.78995e-06	1.7163	5.05549e-06	1.59182e-05	-0.046434	0.0686141	8.63132	
53820.8	4.21468	3.46434	3.60732	3.57233	3.57232	0.331659	1.60794	-7.4553	1.12378	0.219539	0.226828	-30.8261	0	291.592	282.592	0.000165564	5.07312	3.12862e-05	9.79068e-06	1.72077	5.05564e-06	1.59196e-05	-0.0464289	0.0686152	8.63147	
54073.9	4.21406	3.46419	3.60725	3.57224	3.57225	0.331689	1.60809	-7.45082	1.12851	0.224089	0.226828	-30.8217	0	291.591	282.591	0.000165579	5.07319	3.1289e-05	9.79167e-06	1.72499	5.05579e-06	1.59211e-05	-0.0463891	0.0686161	8.63159	
54326.2	4.21331	3.46411	3.60717	3.57216	3.57218	0.33172	1.60824	-7.44634	1.13305	0.228617	0.226828	-30.8172	0	291.59	282.59	0.000165595	5.07323	3.12913e-05	9.79309e-06	1.72954	5.05595e-06	1.59225e-05	-0.0463944	0.0686165	8.63173	
54578.7	4.21262	3.46401	3.60709	3.57207	3.5721	0.33175	1.60839	-7.44187	1.13764	0.233142	0.226828	-30.8127	0	291.588	282.588	0.00016561	5.07325	3.12934e-05	9.79479e-06	1.734	5.0561e-06	1.5924e-05	-0.0463873	0.0686167	8.63186	
54831.7	4.21203	3.46387	3.607	3.57197	3.57202	0.33178	1.60854	-7.43741	1.14231	0.237667	0.226828	-30.8082	0	291.587	282.587	0.000165625	5.07324	3.12952e-05	9.79672e-06	1.73828	5.05625e-06	1.59255e-05	-0.0463563	0.0686166	8.63198	
55083.9	4.21129	3.4638	3.60692	3.57188	3.57194	0.33181	1.60868	-7.43294	1.14679	0.242173	0.226828	-30.8038	0	291.586	282.586	0.00016564	5.0732	3.12966e-05	9.79904e-06	1.74293	5.0564e-06	1.59269e-05	-0.0463758	0.0686162	8.63212	
55336.3	4.21062	3.46371	3.60683	3.57179	3.57186	0.33184	1.60883	-7.42847	1.15132	0.246674	0.226828	-30.7993	0	291.585	282.585	0.000165655	5.07314	3.12978e-05	9.80156e-06	1.74745	5.05655e-06	1.59283e-05	-0.0463786	0.0686155	8.63224	
55589.7	4.21012	3.46355	3.60674	3.57169	3.57178	0.33187	1.60898	-7.42402	1.15604	0.251187	0.226828	-30.7949	0	291.584	282.584	0.00016567	5.07307	3.12989e-05	9.80422e-06	1.75164	5.0567e-06	1.59298e-05	-0.0463347	0.0686147	8.63234	
55841.9	4.20942	3.46348	3.60665	3.57159	3.57169	0.3319	1.60912	-7.41956	1.16048	0.255671	0.226828	-30.7904	0	291.583	282.583	0.000165685	5.07297	3.12995e-05	9.80725e-06	1.75632	5.05685e-06	1.59312e-05	-0.0463596	0.0686136	8.63247	
56094.9	4.20885	3.46336	3.60656	3.57149	3.5716	0.33193	1.60927	-7.41511	1.16506	0.260162	0.226828	-30.786	0	291.582	282.582	0.000165699	5.07285	3.13e-05	9.81041e-06	1.76073	5.05699e-06	1.59326e-05	-0.0463478	0.0686123	8.63258	
56348.2	4.20838	3.4632	3.60647	3.57138	3.57151	0.33196	1.60942	-7.41068	1.16974	0.264651	0.226828	-30.7815	0	291.581	282.581	0.000165714	5.07272	3.13005e-05	9.81369e-06	1.76492	5.05714e-06	1.59341e-05	-0.046307	0.0686109	8.63267	
56600.5	4.20769	3.46313	3.60638	3.57128	3.57142	0.331989	1.60956	-7.40623	1.17414	0.269116	0.226828	-30.7771	0	291.58	282.58	0.000165729	5.07256	3.13005e-05	9.81732e-06	1.76966	5.05729e-06	1.59355e-05	-0.0463395	0.0686091	8.6328	
56853.8	4.20721	3.46298	3.60628	3.57117	3.57133	0.332019	1.60971	-7.4018	1.17877	0.27359	0.226828	-30.7726	0	291.579	282.579	0.000165744	5.0724	3.13005e-05	9.82097e-06	1.77393	5.05744e-06	1.59369e-05	-0.0463098	0.0686073	8.6329	
57106.3	4.20659	3.4629	3.60619	3.57107	3.57123	0.332048	1.60985	-7.39736	1.1832	0.278044	0.226828	-30.7682	0	291.578	282.578	0.000165758	5.07221	3.13002e-05	9.8249e-06	1.77856	5.05758e-06	1.59383e-05	-0.0463297	0.0686053	8.63302	
57359	4.20603	3.46279	3.60609	3.57096	3.57114	0.332077	1.61	-7.39294	1.1877	0.282495	0.226828	-30.7638	0	291.577	282.577	0.000165773	5.07202	3.12998e-05	9.82893e-06	1.78305	5.05773e-06	1.59397e-05	-0.0463313	0.0686031	8.63312	
57609.2	4.20564	3.46262	3.60599	3.57085	3.57104	0.332106	1.61014	-7.38859	1.19232	0.286894	0.226828	-30.7594	0	291.577	282.577	0.000165788	5.07182	3.12994e-05	9.83293e-06	1.78713	5.05788e-06	1.59411e-05	-0.0462853	0.068601	8.6332	
57861.8	4.20503	3.46254	3.60589	3.57074	3.57094	0.332136	1.61028	-7.38416	1.19672	0.291328	0.226828	-30.755	0	291.575	282.575	0.000165802	5.07159	3.12987e-05	9.83728e-06	1.79179	5.05802e-06	1.59425e-05	-0.0463107	0.0685985	8.63331	
58115.2	4.20459	3.46238	3.60579	3.57063	3.57084	0.332165	1.61043	-7.37976	1.20131	0.295768	0.226828	-30.7506	0	291.575	282.575	0.000165817	5.07136	3.12979e-05	9.84162e-06	1.79606	5.05817e-06	1.59439e-05	-0.0462835	0.068596	8.6334	
58367.7	4.20399	3.4623	3.60569	3.57051	3.57074	0.332194	1.61057	-7.37535	1.20569	0.300187	0.226828	-30.7462	0	291.574	282.574	0.000165831	5.07112	3.12969e-05	9.84621e-06	1.80072	5.05831e-06	1.59453e-05	-0.0463109	0.0685933	8.63351	
58620.6	4.20347	3.46219	3.60559	3.5704	3.57064	0.332223	1.61071	-7.37095	1.21015	0.304605	0.226828	-30.7418	0	291.573	282.573	0.000165846	5.07086	3.12959e-05	9.85084e-06	1.80521	5.05846e-06	1.59467e-05	-0.0463147	0.0685905	8.63361	
58870.6	4.20303	3.46205	3.60549	3.57029	3.57054	0.332251	1.61085	-7.36662	1.21463	0.308965	0.226828	-30.7375	0	291.572	282.572	0.00016586	5.07061	3.12948e-05	9.85545e-06	1.80947	5.0586e-06	1.59481e-05	-0.0462965	0.0685877	8.63369	
59123.5	4.20252	3.46194	3.60539	3.57017	3.57044	0.33228	1.61099	-7.36223	1.21907	0.313368	0.226828	-30.7331	0	291.571	282.571	0.000165874	5.07034	3.12936e-05	9.86028e-06	1.81398	5.05874e-06	1.59494e-05	-0.0463044	0.0685847	8.63379	
59373.6	4.20214	3.46178	3.60529	3.57006	3.57033	0.332309	1.61113	-7.35792	1.22359	0.317716	0.226828	-30.7287	0	291.571	282.571	0.000165888	5.07007	3.12923e-05	9.86503e-06	1.81812	5.05888e-06	1.59508e-05	-0.0462716	0.0685817	8.63387	
59626.2	4.20156	3.4617	3.60518	3.56994	3.57023	0.332337	1.61127	-7.35353	1.22792	0.3221	0.226828	-30.7244	0	291.57	282.57	0.000165903	5.06978	3.12908e-05	9.87008e-06	1.82279	5.05903e-06	1.59522e-05	-0.0463027	0.0685785	8.63398	
59876.5	4.20121	3.46153	3.60508	3.56982	3.57012	0.332365	1.61141	-7.34923	1.23245	0.326437	0.226828	-30.7201	0	291.569	282.569	0.000165917	5.06949	3.12894e-05	9.87497e-06	1.82689	5.05917e-06	1.59535e-05	-0.0462651	0.0685754	8.63404	
60129.3	4.20065	3.46145	3.60497	3.5697	3.57002	0.332394	1.61155	-7.34486	1.23679	0.33081	0.226828	-30.7157	0	291.568	282.568	0.000165931	5.06919	3.12878e-05	9.88014e-06	1.83152	5.05931e-06	1.59549e-05	-0.0462932	0.0685721	8.63415	
60382.2	4.20016	3.46134	3.60487	3.56959	3.56991	0.332422	1.61169	-7.3405	1.24118	0.335178	0.226828	-30.7113	0	291.567	282.567	0.000165945	5.06888	3.12861e-05	9.88533e-06	1.83602	5.05945e-06	1.59563e-05	-0.0463031	0.0685687	8.63425	
60635.7	4.19974	3.4612	3.60476	3.56947	3.5698	0.332451	1.61183	-7.33615	1.24566	0.339549	0.226828	-30.707	0	291.566	282.566	0.000165959	5.06857	3.12844e-05	9.89054e-06	1.84035	5.05959e-06	1.59576e-05	-0.0462902	0.0685653	8.63433	
60888.8	4.19926	3.46108	3.60466	3.56935	3.56969	0.332479	1.61197	-7.33181	1.25005	0.343906	0.226828	-30.7026	0	291.566	282.566	0.000165974	5.06825	3.12826e-05	9.89584e-06	1.84481	5.05974e-06	1.5959e-05	-0.0462968	0.0685618	8.63442	
61139.2	4.19893	3.46091	3.60455	3.56923	3.56959	0.332507	1.61211	-7.32753	1.25455	0.348209	0.226828	-30.6984	0	291.565	282.565	0.000165987	5.06794	3.12809e-05	9.90102e-06	1.84889	5.05987e-06	1.59603e-05	-0.0462603	0.0685584	8.63448	
61392	4.1984	3.46082	3.60444	3.56911	3.56948	0.332535	1.61225	-7.3232	1.25885	0.352547	0.226828	-30.694	0	291.564	282.564	0.000166001	5.06761	3.12789e-05	9.90646e-06	1.85349	5.06001e-06	1.59617e-05	-0.0462879	0.0685547	8.63458	
61642.3	4.19805	3.46066	3.60434	3.56899	3.56937	0.332563	1.61238	-7.31893	1.26329	0.356834	0.226828	-30.6898	0	291.563	282.563	0.000166015	5.06728	3.12771e-05	9.91176e-06	1.85763	5.06015e-06	1.5963e-05	-0.0462617	0.0685512	8.63465	
61895.4	4.19756	3.46056	3.60423	3.56886	3.56926	0.332591	1.61252	-7.31461	1.26763	0.361163	0.226828	-30.6854	0	291.563	282.563	0.000166029	5.06694	3.1275e-05	9.91726e-06	1.86214	5.06029e-06	1.59644e-05	-0.0462778	0.0685475	8.63474	
62145.5	4.1972	3.46041	3.60412	3.56874	3.56915	0.332618	1.61266	-7.31036	1.27204	0.365433	0.226828	-30.6812	0	291.562	282.562	0.000166043	5.06661	3.12731e-05	9.92263e-06	1.8663	5.06043e-06	1.59657e-05	-0.0462555	0.0685438	8.63481	
62398.5	4.19668	3.46032	3.60401	3.56862	3.56904	0.332646	1.61279	-7.30605	1.27632	0.369745	0.226828	-30.6769	0	291.561	282.561	0.000166057	5.06626	3.12709e-05	9.92823e-06	1.87088	5.06057e-06	1.5967e-05	-0.0462827	0.06854	8.63491	
62651.7	4.19621	3.4602	3.6039	3.5685	3.56893	0.332674	1.61293	-7.30175	1.28065	0.374053	0.226828	-30.6726	0	291.56	282.56	0.000166071	5.06591	3.12688e-05	9.93381e-06	1.87533	5.06071e-06	1.59683e-05	-0.0462932	0.0685362	8.635	
62902.4	4.19595	3.46001	3.6038	3.56838	3.56882	0.332701	1.61306	-7.29752	1.28515	0.378312	0.226828	-30.6683	0	291.56	282.56	0.000166084	5.06558	3.12668e-05	9.93922e-06	1.87928	5.06084e-06	1.59697e-05	-0.0462439	0.0685325	8.63505	
63155.2	4.1954	3.45994	3.60369	3.56825	3.5687	0.332729	1.6132	-7.29322	1.28936	0.382601	0.226828	-30.6641	0	291.559	282.559	0.000166098	5.06522	3.12645e-05	9.94493e-06	1.88394	5.06098e-06	1.5971e-05	-0.046285	0.0685285	8.63516	
63405.2	4.19499	3.45981	3.60358	3.56813	3.56859	0.332756	1.61333	-7.289	1.29367	0.386835	0.226828	-30.6598	0	291.558	282.558	0.000166112	5.06487	3.12623e-05	9.95049e-06	1.88821	5.06112e-06	1.59723e-05	-0.046282	0.0685247	8.63524	
63655.3	4.19459	3.45968	3.60347	3.56801	3.56848	0.332783	1.61347	-7.28479	1.29797	0.391062	0.226828	-30.6556	0	291.558	282.558	0.000166125	5.06451	3.12601e-05	9.95607e-06	1.89247	5.06125e-06	1.59736e-05	-0.0462777	0.0685208	8.63531	
63909.1	4.19425	3.45952	3.60336	3.56789	3.56837	0.332811	1.6136	-7.28052	1.30241	0.395346	0.226828	-30.6513	0	291.557	282.557	0.000166139	5.06415	3.12578e-05	9.96169e-06	1.89663	5.06139e-06	1.59749e-05	-0.0462532	0.0685169	8.63538	
64162.2	4.19375	3.45943	3.60325	3.56776	3.56825	0.332838	1.61374	-7.27626	1.30663	0.39961	0.226828	-30.6471	0	291.556	282.556	0.000166153	5.06379	3.12555e-05	9.96746e-06	1.90119	5.06153e-06	1.59762e-05	-0.0462829	0.0685129	8.63547	
64412.6	4.19342	3.45927	3.60314	3.56764	3.56814	0.332865	1.61387	-7.27206	1.311	0.403822	0.226828	-30.6429	0	291.556	282.556	0.000166166	5.06343	3.12532e-05	9.97304e-06	1.90526	5.06166e-06	1.59775e-05	-0.0462566	0.068509	8.63554	
64666	4.19296	3.45916	3.60303	3.56751	3.56803	0.332892	1.614	-7.26781	1.31526	0.408077	0.226828	-30.6386	0	291.555	282.555	0.00016618	5.06306	3.12508e-05	9.97882e-06	1.90972	5.0618e-06	1.59788e-05	-0.0462742	0.0685049	8.63563	
64916.3	4.19263	3.45901	3.60292	3.56739	3.56792	0.332919	1.61413	-7.26363	1.3196	0.412273	0.226828	-30.6344	0	291.554	282.554	0.000166193	5.0627	3.12485e-05	9.98443e-06	1.91381	5.06193e-06	1.59801e-05	-0.0462521	0.0685009	8.63569	
65169.5	4.19213	3.45892	3.60281	3.56726	3.5678	0.332946	1.61427	-7.25939	1.3238	0.416511	0.226828	-30.6302	0	291.553	282.553	0.000166207	5.06232	3.1246e-05	9.99025e-06	1.91834	5.06207e-06	1.59814e-05	-0.0462811	0.0684968	8.63579	
65419.6	4.19173	3.45879	3.6027	3.56714	3.56769	0.332972	1.6144	-7.25522	1.32804	0.420691	0.226828	-30.626	0	291.553	282.553	0.00016622	5.06195	3.12436e-05	9.99594e-06	1.92259	5.0622e-06	1.59827e-05	-0.046282	0.0684928	8.63586	
65669.7	4.19133	3.45866	3.60259	3.56702	3.56758	0.332999	1.61453	-7.25105	1.33228	0.424863	0.226828	-30.6219	0	291.552	282.552	0.000166233	5.06159	3.12412e-05	1.00016e-05	1.92683	5.06233e-06	1.5984e-05	-0.0462824	0.0684887	8.63594	
65919.9	4.19093	3.45854	3.60248	3.56689	3.56746	0.333025	1.61466	-7.2469	1.3365	0.42903	0.226828	-30.6177	0	291.551	282.551	0.000166246	5.06121	3.12388e-05	1.00073e-05	1.93107	5.06246e-06	1.59852e-05	-0.0462831	0.0684847	8.63602	
66170.1	4.19055	3.4584	3.60237	3.56677	3.56735	0.333052	1.61479	-7.24275	1.34075	0.433191	0.226828	-30.6136	0	291.551	282.551	0.00016626	5.06084	3.12364e-05	1.0013e-05	1.93526	5.0626e-06	1.59865e-05	-0.0462776	0.0684806	8.63609	
66420.6	4.19025	3.45824	3.60226	3.56664	3.56723	0.333078	1.61492	-7.23861	1.34507	0.43735	0.226828	-30.6094	0	291.55	282.55	0.000166273	5.06047	3.1234e-05	1.00187e-05	1.93928	5.06273e-06	1.59878e-05	-0.0462507	0.0684766	8.63615	
66673.7	4.18972	3.45816	3.60214	3.56652	3.56712	0.333105	1.61505	-7.2344	1.34918	0.441543	0.226828	-30.6052	0	291.549	282.549	0.000166286	5.06009	3.12314e-05	1.00246e-05	1.94385	5.06286e-06	1.5989e-05	-0.0462914	0.0684724	8.63625	
66924.5	4.18945	3.45798	3.60203	3.56639	3.56701	0.333131	1.61518	-7.23028	1.35354	0.445693	0.226828	-30.6011	0	291.549	282.549	0.000166299	5.05972	3.1229e-05	1.00302e-05	1.94778	5.06299e-06	1.59903e-05	-0.0462527	0.0684683	8.6363	
67177.8	4.18895	3.4579	3.60192	3.56627	3.56689	0.333158	1.61531	-7.22609	1.35767	0.449877	0.226828	-30.5969	0	291.548	282.548	0.000166312	5.05934	3.12264e-05	1.00361e-05	1.95228	5.06312e-06	1.59916e-05	-0.0462858	0.0684641	8.6364	
67428	4.18857	3.45777	3.60181	3.56614	3.56678	0.333184	1.61544	-7.22197	1.36186	0.454004	0.226828	-30.5928	0	291.547	282.547	0.000166325	5.05896	3.12239e-05	1.00418e-05	1.95648	5.06325e-06	1.59928e-05	-0.0462855	0.06846	8.63647	
67678.2	4.18817	3.45764	3.6017	3.56602	3.56666	0.33321	1.61556	-7.21786	1.36603	0.458123	0.226828	-30.5887	0	291.546	282.546	0.000166338	5.05858	3.12214e-05	1.00476e-05	1.96069	5.06338e-06	1.59941e-05	-0.0462889	0.0684558	8.63655	
67928.5	4.18779	3.45751	3.60159	3.56589	3.56655	0.333236	1.61569	-7.21375	1.37022	0.462237	0.226828	-30.5846	0	291.546	282.546	0.000166351	5.0582	3.12189e-05	1.00533e-05	1.96485	5.06351e-06	1.59953e-05	-0.0462865	0.0684517	8.63662	
68178.9	4.18742	3.45738	3.60148	3.56577	3.56643	0.333262	1.61582	-7.20965	1.37441	0.466346	0.226828	-30.5805	0	291.545	282.545	0.000166364	5.05783	3.12163e-05	1.0059e-05	1.969	5.06364e-06	1.59966e-05	-0.0462829	0.0684475	8.63669	
68429.1	4.18701	3.45726	3.60136	3.56564	3.56632	0.333287	1.61594	-7.20556	1.37854	0.470444	0.226828	-30.5764	0	291.544	282.544	0.000166377	5.05744	3.12138e-05	1.00648e-05	1.97323	5.06377e-06	1.59978e-05	-0.0462899	0.0684434	8.63677	
68679.5	4.18664	3.45712	3.60125	3.56552	3.5662	0.333313	1.61607	-7.20147	1.38272	0.474539	0.226828	-30.5723	0	291.544	282.544	0.00016639	5.05707	3.12113e-05	1.00705e-05	1.97736	5.0639e-06	1.5999e-05	-0.0462864	0.0684392	8.63684	
68929.8	4.18625	3.457	3.60114	3.56539	3.56609	0.333339	1.6162	-7.19739	1.38686	0.478626	0.226828	-30.5682	0	291.543	282.543	0.000166403	5.05669	3.12087e-05	1.00762e-05	1.98155	5.06403e-06	1.60003e-05	-0.0462901	0.0684351	8.63691	
69180.2	4.18587	3.45687	3.60103	3.56527	3.56597	0.333364	1.61632	-7.19332	1.391	0.482707	0.226828	-30.5641	0	291.543	282.543	0.000166415	5.0563	3.12061e-05	1.0082e-05	1.9857	5.06415e-06	1.60015e-05	-0.0462901	0.0684309	8.63699	
69430.5	4.18548	3.45675	3.60092	3.56514	3.56586	0.33339	1.61645	-7.18925	1.39513	0.486781	0.226828	-30.5601	0	291.542	282.542	0.000166428	5.05592	3.12036e-05	1.00877e-05	1.98987	5.06428e-06	1.60027e-05	-0.0462937	0.0684267	8.63706	
69680.9	4.1851	3.45661	3.60081	3.56502	3.56574	0.333415	1.61657	-7.18519	1.39927	0.49085	0.226828	-30.556	0	291.541	282.541	0.000166441	5.05554	3.1201e-05	1.00934e-05	1.99399	5.06441e-06	1.60039e-05	-0.0462914	0.0684226	8.63713	
69931.4	4.18474	3.45648	3.60069	3.56489	3.56563	0.333441	1.6167	-7.18114	1.40341	0.494913	0.226828	-30.552	0	291.541	282.541	0.000166454	5.05516	3.11984e-05	1.00991e-05	1.9981	5.06454e-06	1.60052e-05	-0.0462879	0.0684184	8.63721	
70181.7	4.18434	3.45636	3.60058	3.56477	3.56551	0.333466	1.61682	-7.17709	1.4075	0.498966	0.226828	-30.5479	0	291.54	282.54	0.000166466	5.05478	3.11958e-05	1.01049e-05	2.00228	5.06466e-06	1.60064e-05	-0.0462951	0.0684142	8.63728	
70432.2	4.18397	3.45623	3.60047	3.56464	3.5654	0.333491	1.61695	-7.17305	1.41163	0.503016	0.226828	-30.5439	0	291.539	282.539	0.000166479	5.0544	3.11933e-05	1.01106e-05	2.00637	5.06479e-06	1.60076e-05	-0.0462917	0.06841	8.63735	
70682.6	4.18358	3.4561	3.60036	3.56451	3.56528	0.333516	1.61707	-7.16901	1.41572	0.507057	0.226828	-30.5398	0	291.539	282.539	0.000166491	5.05401	3.11907e-05	1.01163e-05	2.01052	5.06491e-06	1.60088e-05	-0.0462957	0.0684058	8.63743	
70933.1	4.18321	3.45597	3.60025	3.56439	3.56517	0.333542	1.61719	-7.16498	1.41982	0.511093	0.226828	-30.5358	0	291.538	282.538	0.000166504	5.05363	3.11881e-05	1.0122e-05	2.01462	5.06504e-06	1.601e-05	-0.0462958	0.0684016	8.6375	
71183.5	4.18282	3.45585	3.60013	3.56426	3.56505	0.333567	1.61732	-7.16096	1.4239	0.515122	0.226828	-30.5318	0	291.537	282.537	0.000166516	5.05325	3.11855e-05	1.01277e-05	2.01875	5.06516e-06	1.60112e-05	-0.0462995	0.0683974	8.63757	
71434	4.18245	3.45572	3.60002	3.56414	3.56493	0.333592	1.61744	-7.15694	1.42799	0.519145	0.226828	-30.5278	0	291.537	282.537	0.000166529	5.05287	3.11829e-05	1.01334e-05	2.02283	5.06529e-06	1.60124e-05	-0.0462974	0.0683933	8.63764	
71684.6	4.18209	3.45558	3.59991	3.56401	3.56482	0.333617	1.61756	-7.15294	1.43209	0.523163	0.226828	-30.5237	0	291.536	282.536	0.000166541	5.05248	3.11803e-05	1.01391e-05	2.02689	5.06541e-06	1.60136e-05	-0.0462938	0.0683891	8.63771	
71935	4.1817	3.45546	3.5998	3.56389	3.5647	0.333642	1.61769	-7.14893	1.43613	0.527171	0.226828	-30.5197	0	291.535	282.535	0.000166554	5.0521	3.11777e-05	1.01448e-05	2.03103	5.06554e-06	1.60148e-05	-0.0463014	0.0683849	8.63779	
72185.6	4.18133	3.45533	3.59968	3.56376	3.56459	0.333666	1.61781	-7.14494	1.44022	0.531176	0.226828	-30.5157	0	291.535	282.535	0.000166566	5.05172	3.11751e-05	1.01504e-05	2.03508	5.06566e-06	1.6016e-05	-0.046298	0.0683807	8.63786	
72436.1	4.18095	3.45521	3.59957	3.56363	3.56447	0.333691	1.61793	-7.14094	1.44426	0.535173	0.226828	-30.5118	0	291.534	282.534	0.000166579	5.05133	3.11725e-05	1.01561e-05	2.03918	5.06579e-06	1.60172e-05	-0.0463022	0.0683765	8.63793	
72686.7	4.18058	3.45508	3.59946	3.56351	3.56436	0.333716	1.61805	-7.13696	1.44832	0.539164	0.226828	-30.5078	0	291.533	282.533	0.000166591	5.05095	3.11699e-05	1.01618e-05	2.04324	5.06591e-06	1.60184e-05	-0.0463023	0.0683723	8.63801	
72937.2	4.18019	3.45495	3.59935	3.56338	3.56424	0.33374	1.61817	-7.13298	1.45235	0.543148	0.226828	-30.5038	0	291.533	282.533	0.000166603	5.05057	3.11672e-05	1.01675e-05	2.04732	5.06603e-06	1.60195e-05	-0.0463062	0.0683681	8.63808	
73187.8	4.17983	3.45482	3.59923	3.56326	3.56412	0.333765	1.61829	-7.12901	1.4564	0.547127	0.226828	-30.4998	0	291.532	282.532	0.000166615	5.05019	3.11646e-05	1.01731e-05	2.05136	5.06615e-06	1.60207e-05	-0.0463041	0.068364	8.63815	
73438.5	4.17947	3.45468	3.59912	3.56313	3.56401	0.333789	1.61841	-7.12505	1.46045	0.5511	0.226828	-30.4959	0	291.531	282.531	0.000166628	5.0498	3.1162e-05	1.01787e-05	2.05538	5.06628e-06	1.60219e-05	-0.0463006	0.0683598	8.63822	
73689	4.17908	3.45457	3.59901	3.563	3.56389	0.333814	1.61853	-7.12109	1.46445	0.555064	0.226828	-30.4919	0	291.531	282.531	0.00016664	5.04942	3.11594e-05	1.01844e-05	2.05947	5.0664e-06	1.60231e-05	-0.0463083	0.0683556	8.63829	
