Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
101098	4.26081	3.49135	3.64546	3.60192	3.60489	0.353615	1.71519	-6.58618	1.94927	1.0038	0.209169	-30.8952	0	292.005	283.005	0.000176525	4.96563	3.19679e-05	1.18283e-05	2.51225	4.76202e-06	1.56485e-05	-0.0437784	0.0674453	8.58551	0.014427	0.0143842	4.28853e-05	
101349	4.2604	3.49122	3.64535	3.60179	3.60477	0.353659	1.7154	-6.58328	1.95224	1.00666	0.209176	-30.892	0	292.004	283.004	0.000176546	4.96501	3.19651e-05	1.18365e-05	2.51529	4.76238e-06	1.56509e-05	-0.0437839	0.0674386	8.5856	0.014427	0.0143842	4.28865e-05	
101599	4.26003	3.49108	3.64525	3.60166	3.60466	0.353702	1.71561	-6.58039	1.95523	1.00952	0.209183	-30.8887	0	292.003	283.003	0.000176568	4.9644	3.19623e-05	1.18447e-05	2.51825	4.76273e-06	1.56533e-05	-0.0437807	0.067432	8.58569	0.014427	0.0143842	4.28877e-05	
101850	4.25965	3.49094	3.64514	3.60153	3.60454	0.353745	1.71583	-6.5775	1.95822	1.01238	0.20919	-30.8854	0	292.002	283.002	0.00017659	4.96379	3.19596e-05	1.18528e-05	2.52121	4.76307e-06	1.56557e-05	-0.0437764	0.0674254	8.58577	0.014427	0.0143843	4.28889e-05	
102101	4.25923	3.49082	3.64503	3.6014	3.60443	0.353789	1.71604	-6.57461	1.96116	1.01522	0.209196	-30.8822	0	292.001	283.001	0.000176611	4.96317	3.19568e-05	1.18609e-05	2.52427	4.76344e-06	1.56582e-05	-0.0437868	0.0674187	8.58587	0.014427	0.0143842	4.28902e-05	
102352	4.25886	3.49068	3.64493	3.60127	3.60431	0.353832	1.71625	-6.57173	1.96414	1.01807	0.209203	-30.8789	0	292.001	283.001	0.000176633	4.96256	3.19541e-05	1.1869e-05	2.52721	4.76378e-06	1.56606e-05	-0.0437826	0.0674121	8.58595	0.014427	0.0143842	4.28914e-05	
102602	4.25846	3.49056	3.64482	3.60114	3.60419	0.353875	1.71646	-6.56886	1.96708	1.02091	0.20921	-30.8756	0	292	283	0.000176654	4.96194	3.19513e-05	1.1877e-05	2.53023	4.76414e-06	1.5663e-05	-0.0437885	0.0674055	8.58604	0.014427	0.0143842	4.28926e-05	
102853	4.25807	3.49042	3.64472	3.60101	3.60408	0.353917	1.71667	-6.56599	1.97004	1.02375	0.209216	-30.8724	0	291.999	282.999	0.000176676	4.96133	3.19486e-05	1.18851e-05	2.5332	4.76449e-06	1.56654e-05	-0.0437888	0.0673989	8.58613	0.014427	0.0143842	4.28938e-05	
103104	4.25767	3.4903	3.64461	3.60088	3.60396	0.35396	1.71688	-6.56312	1.97297	1.02658	0.209223	-30.8692	0	291.998	282.998	0.000176697	4.96072	3.19459e-05	1.18931e-05	2.53621	4.76484e-06	1.56678e-05	-0.0437945	0.0673923	8.58622	0.014427	0.0143842	4.2895e-05	
103355	4.2573	3.49016	3.6445	3.60075	3.60384	0.354003	1.71709	-6.56026	1.97594	1.02941	0.20923	-30.8659	0	291.997	282.997	0.000176718	4.96011	3.19432e-05	1.1901e-05	2.53914	4.76518e-06	1.56702e-05	-0.0437914	0.0673857	8.58631	0.014427	0.0143842	4.28962e-05	
103606	4.25693	3.49002	3.6444	3.60062	3.60373	0.354045	1.7173	-6.55741	1.9789	1.03223	0.209236	-30.8627	0	291.997	282.997	0.000176739	4.95949	3.19405e-05	1.1909e-05	2.54207	4.76553e-06	1.56725e-05	-0.0437871	0.0673791	8.58639	0.014427	0.0143843	4.28974e-05	
103856	4.25651	3.4899	3.64429	3.60049	3.60361	0.354088	1.71751	-6.55455	1.9818	1.03505	0.209243	-30.8595	0	291.996	282.996	0.000176761	4.95888	3.19378e-05	1.19169e-05	2.5451	4.76588e-06	1.5675e-05	-0.0437977	0.0673725	8.58648	0.014427	0.0143842	4.28986e-05	
104107	4.25614	3.48976	3.64418	3.60036	3.6035	0.35413	1.71772	-6.55171	1.98475	1.03787	0.20925	-30.8562	0	291.995	282.995	0.000176782	4.95827	3.19352e-05	1.19248e-05	2.54801	4.76622e-06	1.56773e-05	-0.0437935	0.0673659	8.58657	0.014427	0.0143842	4.28998e-05	
104358	4.25574	3.48964	3.64408	3.60023	3.60338	0.354172	1.71792	-6.54886	1.98766	1.04068	0.209256	-30.853	0	291.994	282.994	0.000176803	4.95766	3.19325e-05	1.19327e-05	2.551	4.76657e-06	1.56797e-05	-0.0437996	0.0673593	8.58666	0.014427	0.0143842	4.2901e-05	
104609	4.25536	3.4895	3.64397	3.6001	3.60326	0.354214	1.71813	-6.54602	1.99059	1.04348	0.209263	-30.8498	0	291.994	282.994	0.000176824	4.95705	3.19299e-05	1.19406e-05	2.55394	4.76692e-06	1.5682e-05	-0.0438001	0.0673527	8.58674	0.014427	0.0143842	4.29022e-05	
104860	4.25497	3.48938	3.64386	3.59997	3.60315	0.354256	1.71834	-6.54319	1.99349	1.04628	0.20927	-30.8466	0	291.993	282.993	0.000176845	4.95643	3.19272e-05	1.19484e-05	2.55692	4.76727e-06	1.56844e-05	-0.0438059	0.0673461	8.58683	0.014427	0.0143842	4.29034e-05	
105111	4.2546	3.48924	3.64376	3.59984	3.60303	0.354298	1.71854	-6.54036	1.99642	1.04908	0.209276	-30.8434	0	291.992	282.992	0.000176866	4.95582	3.19246e-05	1.19562e-05	2.55982	4.76761e-06	1.56867e-05	-0.0438028	0.0673395	8.58692	0.014427	0.0143842	4.29046e-05	
105362	4.25423	3.4891	3.64365	3.59971	3.60291	0.35434	1.71875	-6.53754	1.99935	1.05188	0.209283	-30.8402	0	291.991	282.991	0.000176886	4.95521	3.1922e-05	1.1964e-05	2.56271	4.76794e-06	1.56891e-05	-0.0437986	0.0673329	8.587	0.014427	0.0143843	4.29058e-05	
105613	4.25382	3.48898	3.64354	3.59958	3.6028	0.354381	1.71895	-6.53471	2.00221	1.05466	0.209289	-30.837	0	291.99	282.99	0.000176907	4.9546	3.19194e-05	1.19718e-05	2.56571	4.76829e-06	1.56914e-05	-0.0438095	0.0673263	8.58709	0.014427	0.0143842	4.2907e-05	
105864	4.25346	3.48884	3.64344	3.59945	3.60268	0.354423	1.71915	-6.5319	2.00513	1.05745	0.209296	-30.8338	0	291.99	282.99	0.000176928	4.95399	3.19168e-05	1.19795e-05	2.5686	4.76863e-06	1.56937e-05	-0.0438054	0.0673198	8.58718	0.014427	0.0143842	4.29082e-05	
106115	4.25306	3.48871	3.64333	3.59932	3.60256	0.354464	1.71936	-6.52908	2.00801	1.06023	0.209303	-30.8306	0	291.989	282.989	0.000176949	4.95338	3.19142e-05	1.19872e-05	2.57156	4.76897e-06	1.56961e-05	-0.0438116	0.0673132	8.58726	0.014427	0.0143842	4.29094e-05	
106366	4.25269	3.48858	3.64322	3.59919	3.60244	0.354506	1.71956	-6.52628	2.01091	1.06301	0.209309	-30.8274	0	291.988	282.988	0.000176969	4.95276	3.19116e-05	1.19949e-05	2.57447	4.76931e-06	1.56984e-05	-0.0438122	0.0673066	8.58735	0.014427	0.0143842	4.29106e-05	
106617	4.25229	3.48845	3.64311	3.59906	3.60233	0.354547	1.71976	-6.52347	2.01377	1.06578	0.209316	-30.8243	0	291.987	282.987	0.00017699	4.95215	3.19091e-05	1.20026e-05	2.57742	4.76966e-06	1.57007e-05	-0.0438183	0.0673	8.58744	0.014427	0.0143842	4.29118e-05	
106868	4.25193	3.48831	3.64301	3.59893	3.60221	0.354588	1.71996	-6.52067	2.01667	1.06854	0.209322	-30.8211	0	291.987	282.987	0.00017701	4.95154	3.19065e-05	1.20102e-05	2.58029	4.76999e-06	1.5703e-05	-0.0438152	0.0672934	8.58752	0.014427	0.0143842	4.29129e-05	
107119	4.25157	3.48817	3.6429	3.5988	3.60209	0.354629	1.72016	-6.51788	2.01957	1.07131	0.209329	-30.8179	0	291.986	282.986	0.000177031	4.95093	3.1904e-05	1.20178e-05	2.58315	4.77032e-06	1.57053e-05	-0.0438112	0.0672868	8.5876	0.014427	0.0143842	4.29141e-05	
107370	4.25117	3.48805	3.64279	3.59867	3.60197	0.35467	1.72037	-6.51509	2.02241	1.07407	0.209335	-30.8148	0	291.985	282.985	0.000177051	4.95031	3.19014e-05	1.20254e-05	2.58613	4.77067e-06	1.57076e-05	-0.0438223	0.0672802	8.58769	0.014427	0.0143842	4.29153e-05	
107621	4.25081	3.48791	3.64268	3.59854	3.60186	0.35471	1.72057	-6.5123	2.0253	1.07682	0.209342	-30.8116	0	291.984	282.984	0.000177071	4.9497	3.18989e-05	1.2033e-05	2.58898	4.771e-06	1.57099e-05	-0.0438182	0.0672736	8.58778	0.014427	0.0143842	4.29165e-05	
107872	4.25042	3.48779	3.64257	3.5984	3.60174	0.354751	1.72076	-6.50952	2.02814	1.07957	0.209348	-30.8085	0	291.983	282.983	0.000177092	4.94909	3.18964e-05	1.20405e-05	2.59191	4.77134e-06	1.57122e-05	-0.0438247	0.067267	8.58786	0.014427	0.0143842	4.29176e-05	
108123	4.25005	3.48765	3.64247	3.59827	3.60162	0.354792	1.72096	-6.50674	2.031	1.08232	0.209355	-30.8053	0	291.983	282.983	0.000177112	4.94847	3.18939e-05	1.2048e-05	2.59479	4.77167e-06	1.57145e-05	-0.0438254	0.0672604	8.58795	0.014427	0.0143842	4.29188e-05	
108374	4.24966	3.48753	3.64236	3.59814	3.6015	0.354832	1.72116	-6.50397	2.03384	1.08506	0.209361	-30.8022	0	291.982	282.982	0.000177132	4.94786	3.18914e-05	1.20556e-05	2.59771	4.77201e-06	1.57168e-05	-0.0438317	0.0672538	8.58804	0.014427	0.0143842	4.292e-05	
108625	4.2493	3.48739	3.64225	3.59801	3.60138	0.354872	1.72136	-6.5012	2.03671	1.08779	0.209368	-30.7991	0	291.981	282.981	0.000177152	4.94725	3.18889e-05	1.2063e-05	2.60056	4.77234e-06	1.5719e-05	-0.0438288	0.0672472	8.58812	0.014427	0.0143842	4.29211e-05	
108877	4.24895	3.48725	3.64214	3.59788	3.60127	0.354913	1.72156	-6.49844	2.03957	1.09053	0.209374	-30.7959	0	291.98	282.98	0.000177172	4.94663	3.18865e-05	1.20704e-05	2.60339	4.77266e-06	1.57213e-05	-0.0438248	0.0672406	8.5882	0.014427	0.0143842	4.29223e-05	
109128	4.24855	3.48713	3.64203	3.59775	3.60115	0.354953	1.72175	-6.49568	2.04238	1.09326	0.20938	-30.7928	0	291.98	282.98	0.000177192	4.94602	3.1884e-05	1.20779e-05	2.60634	4.773e-06	1.57236e-05	-0.0438362	0.067234	8.58829	0.014427	0.0143842	4.29235e-05	
109379	4.2482	3.48698	3.64192	3.59762	3.60103	0.354993	1.72195	-6.49292	2.04524	1.09598	0.209387	-30.7897	0	291.979	282.979	0.000177212	4.9454	3.18816e-05	1.20853e-05	2.60917	4.77333e-06	1.57258e-05	-0.0438323	0.0672274	8.58837	0.014427	0.0143842	4.29246e-05	
109630	4.24781	3.48686	3.64182	3.59748	3.60091	0.355032	1.72215	-6.49017	2.04805	1.0987	0.209393	-30.7866	0	291.978	282.978	0.000177232	4.94479	3.18791e-05	1.20926e-05	2.61207	4.77366e-06	1.57281e-05	-0.0438389	0.0672207	8.58845	0.014427	0.0143842	4.29258e-05	
109881	4.24745	3.48672	3.64171	3.59735	3.60079	0.355072	1.72234	-6.48742	2.05088	1.10142	0.2094	-30.7835	0	291.977	282.977	0.000177252	4.94417	3.18767e-05	1.21e-05	2.61492	4.77399e-06	1.57303e-05	-0.0438399	0.0672141	8.58854	0.014427	0.0143842	4.29269e-05	
110132	4.24707	3.4866	3.6416	3.59722	3.60067	0.355112	1.72254	-6.48468	2.05369	1.10413	0.209406	-30.7804	0	291.977	282.977	0.000177272	4.94355	3.18743e-05	1.21073e-05	2.61781	4.77432e-06	1.57326e-05	-0.0438464	0.0672075	8.58862	0.014427	0.0143842	4.29281e-05	
110384	4.24672	3.48646	3.64149	3.59709	3.60055	0.355151	1.72273	-6.48194	2.05652	1.10684	0.209412	-30.7773	0	291.976	282.976	0.000177292	4.94294	3.18719e-05	1.21146e-05	2.62063	4.77464e-06	1.57348e-05	-0.0438436	0.0672008	8.5887	0.014427	0.0143842	4.29292e-05	
110635	4.24637	3.48632	3.64138	3.59696	3.60043	0.355191	1.72292	-6.47921	2.05936	1.10954	0.209419	-30.7742	0	291.975	282.975	0.000177311	4.94232	3.18696e-05	1.21218e-05	2.62344	4.77496e-06	1.5737e-05	-0.0438398	0.0671942	8.58878	0.014427	0.0143842	4.29304e-05	
110886	4.24598	3.4862	3.64127	3.59683	3.60031	0.35523	1.72312	-6.47648	2.06213	1.11224	0.209425	-30.7711	0	291.974	282.974	0.000177331	4.9417	3.18672e-05	1.21291e-05	2.62636	4.7753e-06	1.57392e-05	-0.0438514	0.0671875	8.58887	0.014427	0.0143842	4.29315e-05	
111137	4.24563	3.48605	3.64116	3.59669	3.6002	0.355269	1.72331	-6.47375	2.06496	1.11493	0.209431	-30.768	0	291.974	282.974	0.000177351	4.94108	3.18648e-05	1.21363e-05	2.62915	4.77561e-06	1.57414e-05	-0.0438477	0.0671809	8.58895	0.014427	0.0143842	4.29326e-05	
111389	4.24525	3.48593	3.64105	3.59656	3.60008	0.355309	1.7235	-6.47103	2.06774	1.11762	0.209437	-30.765	0	291.973	282.973	0.00017737	4.94046	3.18625e-05	1.21435e-05	2.63203	4.77594e-06	1.57436e-05	-0.0438546	0.0671742	8.58903	0.014427	0.0143842	4.29338e-05	
111640	4.2449	3.48579	3.64094	3.59643	3.59996	0.355348	1.72369	-6.46831	2.07054	1.12031	0.209444	-30.7619	0	291.972	282.972	0.00017739	4.93984	3.18601e-05	1.21507e-05	2.63486	4.77626e-06	1.57458e-05	-0.0438557	0.0671675	8.58912	0.014427	0.0143842	4.29349e-05	
111891	4.24452	3.48567	3.64083	3.5963	3.59984	0.355386	1.72388	-6.4656	2.07332	1.12299	0.20945	-30.7588	0	291.971	282.971	0.000177409	4.93922	3.18578e-05	1.21578e-05	2.63772	4.77659e-06	1.5748e-05	-0.0438625	0.0671609	8.5892	0.014427	0.0143842	4.2936e-05	
112143	4.24418	3.48553	3.64072	3.59616	3.59972	0.355425	1.72407	-6.46289	2.07612	1.12567	0.209456	-30.7558	0	291.971	282.971	0.000177428	4.9386	3.18555e-05	1.21649e-05	2.64051	4.77691e-06	1.57502e-05	-0.0438599	0.0671542	8.58928	0.014427	0.0143842	4.29371e-05	
112394	4.24384	3.48538	3.64061	3.59603	3.5996	0.355464	1.72427	-6.46018	2.07893	1.12835	0.209462	-30.7527	0	291.97	282.97	0.000177448	4.93798	3.18532e-05	1.2172e-05	2.64329	4.77722e-06	1.57524e-05	-0.0438562	0.0671475	8.58936	0.014427	0.0143842	4.29383e-05	
112645	4.24345	3.48526	3.6405	3.5959	3.59948	0.355503	1.72445	-6.45748	2.08167	1.13101	0.209468	-30.7497	0	291.969	282.969	0.000177467	4.93735	3.18509e-05	1.21791e-05	2.64618	4.77755e-06	1.57546e-05	-0.0438682	0.0671408	8.58944	0.014427	0.0143842	4.29394e-05	
112897	4.24311	3.48512	3.64039	3.59577	3.59936	0.355541	1.72464	-6.45479	2.08446	1.13368	0.209475	-30.7466	0	291.969	282.969	0.000177486	4.93673	3.18487e-05	1.21861e-05	2.64895	4.77786e-06	1.57567e-05	-0.0438646	0.0671341	8.58952	0.014427	0.0143842	4.29405e-05	
113148	4.24274	3.48499	3.64028	3.59563	3.59923	0.35558	1.72483	-6.45209	2.08722	1.13634	0.209481	-30.7436	0	291.968	282.968	0.000177505	4.9361	3.18464e-05	1.21931e-05	2.6518	4.77818e-06	1.57589e-05	-0.0438717	0.0671274	8.5896	0.014427	0.0143842	4.29416e-05	
113399	4.24239	3.48486	3.64017	3.5955	3.59911	0.355618	1.72502	-6.4494	2.08999	1.139	0.209487	-30.7405	0	291.967	282.967	0.000177524	4.93547	3.18442e-05	1.22001e-05	2.6546	4.7785e-06	1.57611e-05	-0.0438731	0.0671206	8.58968	0.014427	0.0143842	4.29427e-05	
113651	4.24203	3.48473	3.64006	3.59537	3.59899	0.355656	1.72521	-6.44672	2.09273	1.14165	0.209493	-30.7375	0	291.966	282.966	0.000177543	4.93485	3.1842e-05	1.2207e-05	2.65744	4.77882e-06	1.57632e-05	-0.0438801	0.0671139	8.58977	0.014427	0.0143842	4.29438e-05	
113902	4.24169	3.48459	3.63995	3.59523	3.59887	0.355694	1.72539	-6.44404	2.0955	1.1443	0.209499	-30.7345	0	291.966	282.966	0.000177562	4.93422	3.18398e-05	1.2214e-05	2.6602	4.77913e-06	1.57654e-05	-0.0438777	0.0671072	8.58984	0.014427	0.0143842	4.29449e-05	
114154	4.24136	3.48445	3.63984	3.5951	3.59875	0.355732	1.72558	-6.44136	2.09828	1.14695	0.209505	-30.7315	0	291.965	282.965	0.000177581	4.93359	3.18376e-05	1.22208e-05	2.66295	4.77943e-06	1.57675e-05	-0.0438742	0.0671004	8.58992	0.014427	0.0143842	4.2946e-05	
114405	4.24098	3.48433	3.63973	3.59497	3.59863	0.35577	1.72577	-6.43869	2.10099	1.14958	0.209511	-30.7285	0	291.964	282.964	0.0001776	4.93296	3.18354e-05	1.22277e-05	2.66582	4.77976e-06	1.57696e-05	-0.0438865	0.0670936	8.59	0.014427	0.0143842	4.29471e-05	
114656	4.24065	3.48419	3.63961	3.59483	3.59851	0.355808	1.72595	-6.43602	2.10375	1.15222	0.209517	-30.7255	0	291.964	282.964	0.000177619	4.93233	3.18332e-05	1.22346e-05	2.66856	4.78006e-06	1.57717e-05	-0.0438831	0.0670869	8.59008	0.014427	0.0143842	4.29482e-05	
114908	4.24029	3.48406	3.6395	3.5947	3.59839	0.355845	1.72614	-6.43336	2.10648	1.15485	0.209523	-30.7225	0	291.963	282.963	0.000177638	4.9317	3.18311e-05	1.22414e-05	2.67139	4.78038e-06	1.57739e-05	-0.0438906	0.0670801	8.59016	0.014427	0.0143842	4.29493e-05	
115159	4.23995	3.48392	3.63939	3.59456	3.59826	0.355883	1.72632	-6.4307	2.10922	1.15748	0.209529	-30.7195	0	291.962	282.962	0.000177657	4.93106	3.18289e-05	1.22482e-05	2.67416	4.78069e-06	1.5776e-05	-0.0438922	0.0670733	8.59024	0.014427	0.0143842	4.29504e-05	
115411	4.23959	3.48379	3.63928	3.59443	3.59814	0.35592	1.72651	-6.42805	2.11193	1.1601	0.209535	-30.7165	0	291.961	282.961	0.000177675	4.93043	3.18268e-05	1.22549e-05	2.67697	4.781e-06	1.57781e-05	-0.0438995	0.0670665	8.59032	0.014427	0.0143842	4.29515e-05	
115662	4.23926	3.48365	3.63917	3.5943	3.59802	0.355958	1.72669	-6.42539	2.11467	1.16272	0.209541	-30.7135	0	291.961	282.961	0.000177694	4.92979	3.18247e-05	1.22617e-05	2.67971	4.7813e-06	1.57802e-05	-0.0438972	0.0670596	8.5904	0.014427	0.0143842	4.29525e-05	
115914	4.23894	3.48351	3.63906	3.59416	3.5979	0.355995	1.72687	-6.42275	2.11742	1.16534	0.209547	-30.7105	0	291.96	282.96	0.000177713	4.92916	3.18227e-05	1.22683e-05	2.68244	4.7816e-06	1.57823e-05	-0.043894	0.0670528	8.59047	0.014427	0.0143842	4.29536e-05	
116165	4.23857	3.48339	3.63894	3.59403	3.59778	0.356032	1.72705	-6.4201	2.1201	1.16795	0.209553	-30.7075	0	291.959	282.959	0.000177731	4.92852	3.18206e-05	1.2275e-05	2.68528	4.78192e-06	1.57844e-05	-0.0439066	0.067046	8.59055	0.014427	0.0143842	4.29547e-05	
116417	4.23824	3.48324	3.63883	3.59389	3.59765	0.356069	1.72724	-6.41746	2.12283	1.17056	0.209559	-30.7046	0	291.959	282.959	0.00017775	4.92788	3.18185e-05	1.22817e-05	2.688	4.78222e-06	1.57865e-05	-0.0439035	0.0670391	8.59063	0.014427	0.0143842	4.29557e-05	
116668	4.23789	3.48312	3.63872	3.59376	3.59753	0.356106	1.72742	-6.41483	2.12552	1.17316	0.209565	-30.7016	0	291.958	282.958	0.000177768	4.92723	3.18165e-05	1.22883e-05	2.69079	4.78253e-06	1.57886e-05	-0.0439112	0.0670322	8.59071	0.014427	0.0143842	4.29568e-05	
116920	4.23756	3.48298	3.63861	3.59362	3.59741	0.356143	1.7276	-6.4122	2.12823	1.17576	0.209571	-30.6986	0	291.957	282.957	0.000177787	4.92659	3.18145e-05	1.22949e-05	2.69354	4.78283e-06	1.57907e-05	-0.0439131	0.0670253	8.59078	0.014427	0.0143842	4.29579e-05	
117171	4.23721	3.48285	3.63849	3.59349	3.59728	0.35618	1.72778	-6.40957	2.13091	1.17835	0.209576	-30.6957	0	291.957	282.957	0.000177805	4.92595	3.18124e-05	1.23015e-05	2.69633	4.78314e-06	1.57927e-05	-0.0439208	0.0670184	8.59086	0.014427	0.0143842	4.29589e-05	
117423	4.23689	3.48271	3.63838	3.59335	3.59716	0.356217	1.72796	-6.40695	2.13363	1.18095	0.209582	-30.6927	0	291.956	282.956	0.000177823	4.9253	3.18105e-05	1.2308e-05	2.69904	4.78344e-06	1.57948e-05	-0.0439187	0.0670115	8.59093	0.014427	0.0143842	4.296e-05	
117675	4.23658	3.48257	3.63827	3.59322	3.59704	0.356253	1.72814	-6.40433	2.13634	1.18353	0.209588	-30.6898	0	291.955	282.955	0.000177842	4.92466	3.18085e-05	1.23145e-05	2.70174	4.78373e-06	1.57968e-05	-0.0439158	0.0670046	8.591	0.014427	0.0143842	4.2961e-05	
117926	4.23622	3.48244	3.63815	3.59308	3.59691	0.35629	1.72832	-6.40171	2.13899	1.18611	0.209594	-30.6868	0	291.955	282.955	0.00017786	4.92401	3.18065e-05	1.23209e-05	2.70456	4.78404e-06	1.57989e-05	-0.0439287	0.0669976	8.59109	0.014427	0.0143842	4.2962e-05	
118178	4.2359	3.4823	3.63804	3.59295	3.59679	0.356326	1.7285	-6.3991	2.1417	1.18869	0.209599	-30.6839	0	291.954	282.954	0.000177878	4.92336	3.18046e-05	1.23274e-05	2.70725	4.78433e-06	1.58009e-05	-0.0439259	0.0669906	8.59116	0.014427	0.0143842	4.29631e-05	
118429	4.23556	3.48217	3.63793	3.59281	3.59666	0.356362	1.72868	-6.39649	2.14436	1.19127	0.209605	-30.681	0	291.953	282.953	0.000177896	4.92271	3.18027e-05	1.23338e-05	2.71002	4.78464e-06	1.5803e-05	-0.043934	0.0669837	8.59124	0.014427	0.0143842	4.29641e-05	
118681	4.23524	3.48203	3.63781	3.59267	3.59654	0.356399	1.72885	-6.39389	2.14704	1.19384	0.209611	-30.6781	0	291.953	282.953	0.000177914	4.92205	3.18008e-05	1.23402e-05	2.71275	4.78493e-06	1.5805e-05	-0.0439361	0.0669767	8.59131	0.014427	0.0143842	4.29651e-05	
118932	4.2349	3.4819	3.6377	3.59254	3.59641	0.356435	1.72903	-6.39129	2.14969	1.1964	0.209616	-30.6751	0	291.952	282.952	0.000177932	4.9214	3.17989e-05	1.23465e-05	2.71551	4.78523e-06	1.58071e-05	-0.0439441	0.0669696	8.59139	0.014427	0.0143842	4.29662e-05	
119184	4.23459	3.48176	3.63758	3.5924	3.59629	0.356471	1.72921	-6.3887	2.15237	1.19896	0.209622	-30.6722	0	291.951	282.951	0.00017795	4.92074	3.1797e-05	1.23529e-05	2.7182	4.78552e-06	1.58091e-05	-0.0439423	0.0669626	8.59146	0.014427	0.0143842	4.29672e-05	
119436	4.23429	3.48162	3.63747	3.59226	3.59616	0.356507	1.72938	-6.38611	2.15506	1.20152	0.209628	-30.6693	0	291.951	282.951	0.000177968	4.92008	3.17952e-05	1.23591e-05	2.72087	4.78581e-06	1.58111e-05	-0.0439397	0.0669556	8.59153	0.014427	0.0143842	4.29682e-05	
119687	4.23393	3.48149	3.63736	3.59213	3.59604	0.356542	1.72956	-6.38352	2.15768	1.20408	0.209633	-30.6664	0	291.95	282.95	0.000177986	4.91942	3.17934e-05	1.23654e-05	2.72366	4.78611e-06	1.58131e-05	-0.043953	0.0669485	8.59161	0.014427	0.0143842	4.29692e-05	
119939	4.23363	3.48135	3.63724	3.59199	3.59591	0.356578	1.72973	-6.38094	2.16035	1.20663	0.209639	-30.6635	0	291.949	282.949	0.000178004	4.91876	3.17916e-05	1.23716e-05	2.72633	4.78639e-06	1.58151e-05	-0.0439504	0.0669414	8.59167	0.014427	0.0143842	4.29702e-05	
120191	4.2333	3.48122	3.63713	3.59185	3.59579	0.356614	1.72991	-6.37836	2.16298	1.20917	0.209644	-30.6606	0	291.949	282.949	0.000178022	4.91809	3.17898e-05	1.23778e-05	2.72908	4.78669e-06	1.58171e-05	-0.0439589	0.0669343	8.59175	0.014427	0.0143842	4.29712e-05	
120442	4.23299	3.48108	3.63701	3.59172	3.59566	0.356649	1.73008	-6.37578	2.16563	1.21171	0.20965	-30.6577	0	291.948	282.948	0.000178039	4.91743	3.1788e-05	1.2384e-05	2.73178	4.78698e-06	1.58191e-05	-0.0439614	0.0669271	8.59182	0.014427	0.0143842	4.29722e-05	
120694	4.23266	3.48095	3.6369	3.59158	3.59554	0.356685	1.73026	-6.37321	2.16826	1.21425	0.209655	-30.6549	0	291.947	282.947	0.000178057	4.91676	3.17862e-05	1.23902e-05	2.73452	4.78727e-06	1.58211e-05	-0.0439697	0.06692	8.5919	0.014427	0.0143842	4.29732e-05	
120946	4.23236	3.48081	3.63678	3.59144	3.59541	0.35672	1.73043	-6.37064	2.17091	1.21678	0.209661	-30.652	0	291.947	282.947	0.000178075	4.91609	3.17845e-05	1.23963e-05	2.73718	4.78755e-06	1.5823e-05	-0.0439683	0.0669128	8.59196	0.014427	0.0143842	4.29742e-05	
121198	4.23207	3.48066	3.63667	3.5913	3.59528	0.356755	1.7306	-6.36808	2.17356	1.21931	0.209666	-30.6491	0	291.946	282.946	0.000178092	4.91542	3.17828e-05	1.24023e-05	2.73983	4.78783e-06	1.5825e-05	-0.0439659	0.0669056	8.59203	0.014427	0.0143842	4.29752e-05	
121449	4.23173	3.48054	3.63655	3.59117	3.59516	0.35679	1.73078	-6.36552	2.17616	1.22184	0.209672	-30.6463	0	291.945	282.945	0.00017811	4.91474	3.17811e-05	1.24084e-05	2.7426	4.78813e-06	1.5827e-05	-0.0439797	0.0668984	8.59211	0.014427	0.0143842	4.29761e-05	
121701	4.23144	3.48039	3.63643	3.59103	3.59503	0.356825	1.73095	-6.36296	2.1788	1.22436	0.209677	-30.6434	0	291.945	282.945	0.000178127	4.91407	3.17794e-05	1.24144e-05	2.74525	4.78841e-06	1.58289e-05	-0.0439774	0.0668912	8.59217	0.014427	0.0143842	4.29771e-05	
121953	4.23112	3.48026	3.63632	3.59089	3.5949	0.35686	1.73112	-6.36041	2.1814	1.22688	0.209682	-30.6406	0	291.944	282.944	0.000178145	4.91339	3.17778e-05	1.24204e-05	2.74797	4.7887e-06	1.58309e-05	-0.0439862	0.0668839	8.59225	0.014427	0.0143842	4.29781e-05	
122205	4.23081	3.48013	3.6362	3.59075	3.59477	0.356895	1.73129	-6.35786	2.18402	1.22939	0.209688	-30.6377	0	291.943	282.943	0.000178162	4.91271	3.17761e-05	1.24263e-05	2.75065	4.78898e-06	1.58328e-05	-0.0439891	0.0668766	8.59232	0.014427	0.0143842	4.2979e-05	
122456	4.2305	3.47999	3.63609	3.59061	3.59465	0.35693	1.73146	-6.35532	2.18661	1.2319	0.209693	-30.6349	0	291.943	282.943	0.000178179	4.91203	3.17745e-05	1.24323e-05	2.75336	4.78926e-06	1.58348e-05	-0.0439979	0.0668693	8.59239	0.014427	0.0143842	4.298e-05	
