"","Time","PCO2","SigCSurf","SigCDeep","AlkSurf","AlkDeep","PO4Surf","PO4Deep","d13CAtm","d13CSurf","d13CDeep","BioC","d13CBio","Inject","Stemp","Dtemp","Export","Lysocline","CalBurial","Dissolution","c13Diss","OrgBurial","PO4Burial","sCO3..Change","dCO3..Change","SAFrac","Assim","Resp","Eros","Kerogen"
"375",94045.3,4.31306,3.51131,3.66459,3.62184,3.62387,0.352787,1.71106,-6.70214,1.82225,0.882806,0.208279,-31.0616,0,292.11,283.11,0.000176111,5.00446,3.23558e-05,1.13379e-05,2.38017,4.7379e-06,1.55452e-05,-0.0433649,0.0678656,8.57378,0.014427,0.0143844,4.27243e-05,3.17208165634446e-06
"376",94297.6,4.31259,3.51118,3.66449,3.62171,3.62376,0.352837,1.71131,-6.69903,1.82542,0.88587,0.208286,-31.0581,0,292.109,283.109,0.000176136,5.00383,3.23526e-05,1.13474e-05,2.38342,4.73831e-06,1.5548e-05,-0.0433721,0.0678587,8.57389,0.014427,0.0143844,4.27256e-05,3.17195948265336e-06
"377",94550.3,4.31218,3.51103,3.66438,3.62158,3.62364,0.352888,1.71156,-6.69593,1.82867,0.888934,0.208294,-31.0546,0,292.108,283.108,0.000176162,5.00319,3.23494e-05,1.13568e-05,2.38653,4.7387e-06,1.55508e-05,-0.0433595,0.0678518,8.57398,0.014427,0.0143844,4.2727e-05,3.17181986967891e-06
"378",94803.1,4.31185,3.51084,3.66428,3.62144,3.62353,0.352938,1.7118,-6.69284,1.83199,0.891995,0.208301,-31.051,0,292.108,283.108,0.000176187,5.00257,3.23463e-05,1.13661e-05,2.38945,4.73906e-06,1.55534e-05,-0.0433246,0.067845,8.57405,0.014427,0.0143845,4.27284e-05,3.17169772066168e-06
"379",95055.1,4.31126,3.51077,3.66417,3.62131,3.62341,0.352988,1.71205,-6.68974,1.83501,0.895041,0.208309,-31.0475,0,292.107,283.107,0.000176212,5.00192,3.2343e-05,1.13756e-05,2.39297,4.73951e-06,1.55563e-05,-0.0433681,0.0678381,8.57418,0.014427,0.0143844,4.27297e-05,3.17155813587883e-06
"380",95308,4.31094,3.51058,3.66406,3.62118,3.62329,0.353039,1.7123,-6.68666,1.83833,0.898093,0.208317,-31.044,0,292.106,283.106,0.000176237,5.0013,3.234e-05,1.13848e-05,2.39588,4.73987e-06,1.5559e-05,-0.0433315,0.0678313,8.57426,0.014427,0.0143845,4.27311e-05,3.17141856612568e-06
"381",95560.6,4.31052,3.51043,3.66396,3.62105,3.62318,0.353088,1.71254,-6.68358,1.84154,0.901137,0.208324,-31.0405,0,292.105,283.105,0.000176262,5.00067,3.23369e-05,1.13942e-05,2.39898,4.74026e-06,1.55617e-05,-0.0433217,0.0678244,8.57435,0.014427,0.0143846,4.27325e-05,3.17129645491754e-06
"382",95812.6,4.3099,3.51037,3.66385,3.62091,3.62306,0.353138,1.71279,-6.6805,1.84451,0.904167,0.208331,-31.037,0,292.104,283.104,0.000176287,5.00003,3.23335e-05,1.14036e-05,2.40258,4.74073e-06,1.55647e-05,-0.0433785,0.0678175,8.57449,0.014427,0.0143843,4.27338e-05,3.17117435521072e-06
"383",96065.4,4.3095,3.51022,3.66375,3.62078,3.62294,0.353188,1.71303,-6.67743,1.84772,0.907203,0.208339,-31.0335,0,292.103,283.103,0.000176311,4.9994,3.23304e-05,1.14129e-05,2.40566,4.74111e-06,1.55674e-05,-0.0433656,0.0678107,8.57458,0.014427,0.0143844,4.27352e-05,3.17103482676839e-06
"384",96318.1,4.30908,3.51007,3.66364,3.62065,3.62283,0.353237,1.71327,-6.67436,1.85091,0.910233,0.208347,-31.03,0,292.102,283.102,0.000176336,4.99877,3.23273e-05,1.14222e-05,2.40876,4.7415e-06,1.55701e-05,-0.0433577,0.0678039,8.57467,0.014427,0.0143844,4.27365e-05,3.17089531334061e-06
"385",96570.4,4.30859,3.50995,3.66353,3.62052,3.62271,0.353287,1.71351,-6.6713,1.85401,0.913254,0.208354,-31.0265,0,292.101,283.101,0.000176361,4.99814,3.23241e-05,1.14315e-05,2.41205,4.74192e-06,1.55729e-05,-0.0433747,0.067797,8.57478,0.014427,0.0143844,4.27379e-05,3.17077325140474e-06
"386",96823.5,4.30829,3.50975,3.66343,3.62038,3.62259,0.353336,1.71376,-6.66825,1.85733,0.916278,0.208362,-31.023,0,292.101,283.101,0.000176385,4.99752,3.23211e-05,1.14406e-05,2.41484,4.74226e-06,1.55754e-05,-0.0433276,0.0677903,8.57485,0.014427,0.0143845,4.27393e-05,3.17063376611834e-06
"387",97075.8,4.30772,3.50967,3.66332,3.62025,3.62248,0.353385,1.714,-6.66519,1.86032,0.919288,0.208369,-31.0196,0,292.099,283.099,0.00017641,4.99688,3.23178e-05,1.14499e-05,2.41831,4.7427e-06,1.55783e-05,-0.0433699,0.0677834,8.57497,0.014427,0.0143844,4.27406e-05,3.17051172879997e-06
"388",97328.2,4.30723,3.50956,3.66321,3.62012,3.62236,0.353434,1.71424,-6.66215,1.86341,0.922295,0.208376,-31.0161,0,292.098,283.098,0.000176434,4.99625,3.23147e-05,1.14592e-05,2.42158,4.74312e-06,1.55811e-05,-0.0433864,0.0677766,8.57508,0.014427,0.0143843,4.27419e-05,3.17038970296553e-06
"389",97581.1,4.30683,3.5094,3.66311,3.61998,3.62224,0.353483,1.71448,-6.6591,1.8666,0.925303,0.208384,-31.0126,0,292.098,283.098,0.000176459,4.99563,3.23116e-05,1.14683e-05,2.42461,4.74349e-06,1.55838e-05,-0.0433723,0.0677698,8.57517,0.014427,0.0143844,4.27433e-05,3.17025025892749e-06
"390",97833.9,4.30643,3.50925,3.663,3.61985,3.62212,0.353532,1.71472,-6.65607,1.86977,0.928305,0.208391,-31.0092,0,292.097,283.097,0.000176483,4.99501,3.23085e-05,1.14775e-05,2.42767,4.74387e-06,1.55864e-05,-0.0433623,0.067763,8.57526,0.014427,0.0143844,4.27447e-05,3.17012825769235e-06
"391",98086.5,4.30597,3.50913,3.66289,3.61972,3.62201,0.353581,1.71496,-6.65304,1.87287,0.9313,0.208399,-31.0057,0,292.096,283.096,0.000176507,4.99438,3.23053e-05,1.14866e-05,2.43085,4.74427e-06,1.55892e-05,-0.0433688,0.0677562,8.57537,0.014427,0.0143844,4.2746e-05,3.16998884176072e-06
"392",98339.7,4.30566,3.50893,3.66279,3.61959,3.62189,0.353629,1.7152,-6.65001,1.87614,0.934295,0.208407,-31.0022,0,292.095,283.095,0.000176532,4.99376,3.23023e-05,1.14956e-05,2.43366,4.74462e-06,1.55917e-05,-0.043328,0.0677495,8.57544,0.014427,0.0143846,4.27474e-05,3.16984944081339e-06
"393",98591.9,4.30508,3.50886,3.66268,3.61945,3.62177,0.353677,1.71543,-6.64698,1.87909,0.937276,0.208414,-30.9988,0,292.094,283.094,0.000176556,4.99313,3.22991e-05,1.15049e-05,2.43714,4.74506e-06,1.55946e-05,-0.043375,0.0677427,8.57557,0.014427,0.0143844,4.27487e-05,3.16972747727311e-06
"394",98844.4,4.30458,3.50875,3.66257,3.61932,3.62166,0.353726,1.71567,-6.64397,1.88213,0.940255,0.208421,-30.9954,0,292.093,283.093,0.00017658,4.9925,3.22959e-05,1.1514e-05,2.4404,4.74548e-06,1.55973e-05,-0.0433935,0.0677359,8.57568,0.014427,0.0143843,4.275e-05,3.16960552519941e-06
"395",99097.5,4.3042,3.50859,3.66246,3.61919,3.62154,0.353774,1.71591,-6.64095,1.88531,0.943235,0.208429,-30.9919,0,292.092,283.092,0.000176604,4.99188,3.22929e-05,1.1523e-05,2.44338,4.74584e-06,1.55999e-05,-0.043376,0.0677292,8.57576,0.014427,0.0143844,4.27514e-05,3.16946616543813e-06
"396",99350.1,4.30372,3.50847,3.66236,3.61905,3.62142,0.353822,1.71614,-6.63794,1.88836,0.946206,0.208436,-30.9885,0,292.091,283.091,0.000176628,4.99126,3.22898e-05,1.15321e-05,2.44658,4.74625e-06,1.56027e-05,-0.0433891,0.0677224,8.57587,0.014427,0.0143843,4.27527e-05,3.16934423792658e-06
"397",99603.1,4.30333,3.50831,3.66225,3.61892,3.6213,0.35387,1.71638,-6.63494,1.89151,0.949177,0.208443,-30.9851,0,292.091,283.091,0.000176652,4.99064,3.22867e-05,1.15411e-05,2.44958,4.74662e-06,1.56053e-05,-0.0433761,0.0677157,8.57596,0.014427,0.0143844,4.27541e-05,3.16922232187313e-06
"398",99856.4,4.30306,3.5081,3.66214,3.61879,3.62119,0.353917,1.71661,-6.63195,1.89479,0.952145,0.208451,-30.9816,0,292.09,283.09,0.000176676,4.99003,3.22838e-05,1.15499e-05,2.45227,4.74694e-06,1.56077e-05,-0.0433229,0.0677091,8.57602,0.014427,0.0143846,4.27554e-05,3.16908300326751e-06
"399",100109,4.30248,3.50803,3.66203,3.61866,3.62107,0.353965,1.71684,-6.62895,1.89771,0.9551,0.208458,-30.9782,0,292.089,283.089,0.000176699,4.9894,3.22805e-05,1.1559e-05,2.45574,4.74739e-06,1.56106e-05,-0.0433717,0.0677023,8.57615,0.014427,0.0143844,4.27567e-05,3.16896111175808e-06
"400",100362,4.30216,3.50785,3.66193,3.61852,3.62095,0.354013,1.71708,-6.62597,1.90093,0.958058,0.208466,-30.9748,0,292.088,283.088,0.000176723,4.98879,3.22776e-05,1.15679e-05,2.45854,4.74773e-06,1.56131e-05,-0.0433342,0.0676956,8.57622,0.014427,0.0143845,4.27581e-05,3.16882182119571e-06
"401",100614,4.30157,3.50778,3.66182,3.61839,3.62083,0.35406,1.71731,-6.62297,1.90383,0.961002,0.208473,-30.9714,0,292.087,283.087,0.000176747,4.98816,3.22744e-05,1.1577e-05,2.462,4.74817e-06,1.56159e-05,-0.0433836,0.0676888,8.57635,0.014427,0.0143844,4.27594e-05,3.16869995421796e-06
"402",100867,4.30111,3.50765,3.66171,3.61826,3.62071,0.354107,1.71754,-6.61999,1.90686,0.963945,0.20848,-30.968,0,292.086,283.086,0.00017677,4.98754,3.22713e-05,1.15859e-05,2.46516,4.74857e-06,1.56186e-05,-0.0433953,0.0676821,8.57645,0.014427,0.0143843,4.27607e-05,3.16857809868411e-06
"403",101121,4.30083,3.50745,3.6616,3.61812,3.6206,0.354154,1.71777,-6.61702,1.91011,0.966892,0.208488,-30.9646,0,292.086,283.086,0.000176794,4.98693,3.22683e-05,1.15947e-05,2.46785,4.74889e-06,1.5621e-05,-0.0433451,0.0676755,8.57651,0.014427,0.0143845,4.27621e-05,3.16843884922632e-06
"404",101373,4.30032,3.50735,3.6615,3.61799,3.62048,0.354201,1.718,-6.61405,1.91308,0.969826,0.208495,-30.9612,0,292.085,283.085,0.000176817,4.98631,3.22652e-05,1.16036e-05,2.47113,4.74931e-06,1.56237e-05,-0.0433723,0.0676688,8.57663,0.014427,0.0143844,4.27634e-05,3.16831701820605e-06
"405",101626,4.29987,3.50722,3.66139,3.61786,3.62036,0.354248,1.71823,-6.61108,1.91612,0.972756,0.208503,-30.9579,0,292.084,283.084,0.000176841,4.98569,3.22621e-05,1.16125e-05,2.47423,4.7497e-06,1.56264e-05,-0.0433772,0.0676621,8.57673,0.014427,0.0143844,4.27647e-05,3.16817779675674e-06
"406",101880,4.29956,3.50703,3.66128,3.61772,3.62024,0.354295,1.71846,-6.60813,1.91932,0.975687,0.20851,-30.9545,0,292.083,283.083,0.000176864,4.98508,3.22592e-05,1.16212e-05,2.477,4.75003e-06,1.56288e-05,-0.0433392,0.0676555,8.5768,0.014427,0.0143845,4.27661e-05,3.16805599023772e-06
"407",102132,4.29898,3.50696,3.66117,3.61759,3.62012,0.354341,1.71869,-6.60516,1.92219,0.978604,0.208517,-30.9511,0,292.082,283.082,0.000176887,4.98445,3.2256e-05,1.16302e-05,2.48042,4.75047e-06,1.56316e-05,-0.0433874,0.0676487,8.57693,0.014427,0.0143843,4.27674e-05,3.1679341951484e-06
"408",102385,4.2985,3.50684,3.66106,3.61746,3.62001,0.354388,1.71892,-6.60221,1.92517,0.981519,0.208524,-30.9478,0,292.081,283.081,0.00017691,4.98384,3.22529e-05,1.1639e-05,2.4836,4.75087e-06,1.56343e-05,-0.0434057,0.067642,8.57704,0.014427,0.0143843,4.27687e-05,3.16781241148611e-06
"409",102635,4.29816,3.50667,3.66096,3.61733,3.61989,0.354434,1.71914,-6.59931,1.92828,0.984397,0.208532,-30.9444,0,292.08,283.08,0.000176933,4.98323,3.225e-05,1.16476e-05,2.48639,4.75121e-06,1.56367e-05,-0.043377,0.0676355,8.57711,0.014427,0.0143844,4.277e-05,3.16767324414661e-06
"410",102888,4.29771,3.50654,3.66085,3.61719,3.61977,0.35448,1.71937,-6.59636,1.93129,0.987305,0.208539,-30.9411,0,292.079,283.079,0.000176956,4.98262,3.2247e-05,1.16564e-05,2.48948,4.7516e-06,1.56393e-05,-0.043384,0.0676288,8.57721,0.014427,0.0143844,4.27713e-05,3.16755148496177e-06
"411",103141,4.29742,3.50635,3.66074,3.61706,3.61965,0.354526,1.7196,-6.59343,1.93447,0.990214,0.208546,-30.9377,0,292.079,283.079,0.000176979,4.98201,3.2244e-05,1.1665e-05,2.4922,4.75192e-06,1.56418e-05,-0.0433422,0.0676223,8.57728,0.014427,0.0143845,4.27727e-05,3.16742973719553e-06
"412",103394,4.29684,3.50628,3.66063,3.61693,3.61953,0.354572,1.71982,-6.59049,1.93732,0.993108,0.208554,-30.9344,0,292.078,283.078,0.000177002,4.98139,3.22409e-05,1.16738e-05,2.4956,4.75236e-06,1.56445e-05,-0.0433909,0.0676156,8.57741,0.014427,0.0143843,4.2774e-05,3.1672906108698e-06
"413",103647,4.29636,3.50616,3.66052,3.61679,3.61942,0.354618,1.72005,-6.58756,1.94027,0.996,0.208561,-30.931,0,292.077,283.077,0.000177025,4.98077,3.22378e-05,1.16826e-05,2.49877,4.75276e-06,1.56472e-05,-0.0434102,0.0676089,8.57752,0.014427,0.0143843,4.27753e-05,3.16716888756299e-06
"414",103900,4.29599,3.506,3.66041,3.61666,3.6193,0.354663,1.72027,-6.58464,1.94336,0.998895,0.208568,-30.9277,0,292.076,283.076,0.000177048,4.98016,3.22349e-05,1.16912e-05,2.50166,4.75311e-06,1.56496e-05,-0.0433924,0.0676023,8.5776,0.014427,0.0143843,4.27766e-05,3.16704717566637e-06
"415",104153,4.29552,3.50588,3.6603,3.61652,3.61918,0.354709,1.7205,-6.58172,1.94632,1.00178,0.208575,-30.9244,0,292.075,283.075,0.000177071,4.97955,3.22318e-05,1.16999e-05,2.50478,4.7535e-06,1.56523e-05,-0.0434062,0.0675956,8.5777,0.014427,0.0143843,4.27779e-05,3.16692547517728e-06
"416",104403,4.29528,3.50567,3.6602,3.61639,3.61906,0.354754,1.72072,-6.57885,1.94949,1.00463,0.208583,-30.9211,0,292.074,283.074,0.000177093,4.97895,3.2229e-05,1.17083e-05,2.50733,4.7538e-06,1.56546e-05,-0.0433508,0.0675892,8.57776,0.014427,0.0143845,4.27792e-05,3.16678640286899e-06
"417",104656,4.29471,3.5056,3.66009,3.61626,3.61894,0.354799,1.72094,-6.57594,1.95232,1.0075,0.20859,-30.9178,0,292.073,283.073,0.000177116,4.97833,3.22259e-05,1.1717e-05,2.5107,4.75423e-06,1.56573e-05,-0.0433977,0.0675825,8.57789,0.014427,0.0143843,4.27805e-05,3.16666472681559e-06
"418",104906,4.29441,3.50541,3.65998,3.61613,3.61883,0.354844,1.72116,-6.57308,1.95542,1.01034,0.208597,-30.9145,0,292.073,283.073,0.000177138,4.97774,3.22231e-05,1.17254e-05,2.51336,4.75455e-06,1.56596e-05,-0.0433585,0.0675761,8.57795,0.014427,0.0143845,4.27818e-05,3.16654306216131e-06
"419",105159,4.2939,3.50531,3.65987,3.61599,3.61871,0.354889,1.72138,-6.57017,1.95832,1.0132,0.208604,-30.9112,0,292.072,283.072,0.000177161,4.97712,3.222e-05,1.1734e-05,2.51657,4.75495e-06,1.56623e-05,-0.0433865,0.0675694,8.57807,0.014427,0.0143844,4.27831e-05,3.16642140890349e-06
"420",105412,4.29347,3.50518,3.65976,3.61586,3.61859,0.354934,1.7216,-6.56727,1.96129,1.01607,0.208611,-30.9079,0,292.071,283.071,0.000177183,4.97651,3.2217e-05,1.17426e-05,2.5196,4.75533e-06,1.56648e-05,-0.0433918,0.0675628,8.57816,0.014427,0.0143844,4.27844e-05,3.16629976703946e-06
"421",105666,4.29317,3.50499,3.65965,3.61573,3.61847,0.354979,1.72182,-6.56439,1.96441,1.01893,0.208619,-30.9046,0,292.07,283.07,0.000177205,4.97591,3.22142e-05,1.1751e-05,2.5223,4.75565e-06,1.56672e-05,-0.0433531,0.0675563,8.57823,0.014427,0.0143845,4.27857e-05,3.16616076171443e-06
"422",105919,4.29259,3.50492,3.65954,3.61559,3.61835,0.355024,1.72204,-6.56149,1.96722,1.02178,0.208626,-30.9013,0,292.069,283.069,0.000177228,4.97529,3.22111e-05,1.17596e-05,2.52566,4.75608e-06,1.56699e-05,-0.0434026,0.0675496,8.57836,0.014427,0.0143843,4.2787e-05,3.16603914425667e-06
"423",106172,4.29212,3.50481,3.65943,3.61546,3.61823,0.355068,1.72226,-6.55861,1.97012,1.02463,0.208633,-30.898,0,292.068,283.068,0.00017725,4.97468,3.22081e-05,1.17681e-05,2.52878,4.75647e-06,1.56725e-05,-0.0434216,0.067543,8.57847,0.014427,0.0143843,4.27883e-05,3.16591753818432e-06
"424",106422,4.29179,3.50463,3.65932,3.61533,3.61811,0.355112,1.72248,-6.55577,1.97316,1.02744,0.20864,-30.8948,0,292.067,283.067,0.000177272,4.97408,3.22052e-05,1.17764e-05,2.5315,4.7568e-06,1.56748e-05,-0.0433924,0.0675366,8.57854,0.014427,0.0143844,4.27896e-05,3.16579594349472e-06
"425",106672,4.29147,3.50446,3.65922,3.61519,3.61799,0.355156,1.72269,-6.55294,1.97618,1.03025,0.208647,-30.8915,0,292.067,283.067,0.000177294,4.97349,3.22024e-05,1.17847e-05,2.53423,4.75713e-06,1.56772e-05,-0.0433657,0.0675301,8.57861,0.014427,0.0143845,4.27909e-05,3.16567436018519e-06
"426",106925,4.29091,3.50438,3.65911,3.61506,3.61787,0.3552,1.72291,-6.55007,1.97899,1.03308,0.208654,-30.8883,0,292.066,283.066,0.000177316,4.97287,3.21993e-05,1.17932e-05,2.53752,4.75755e-06,1.56798e-05,-0.0434092,0.0675235,8.57874,0.014427,0.0143843,4.27922e-05,3.16555278825308e-06
"427",107178,4.29046,3.50426,3.659,3.61493,3.61776,0.355244,1.72313,-6.5472,1.9819,1.03591,0.208661,-30.885,0,292.065,283.065,0.000177338,4.97226,3.21964e-05,1.18016e-05,2.54058,4.75793e-06,1.56824e-05,-0.043421,0.0675169,8.57884,0.014427,0.0143843,4.27934e-05,3.16543122769573e-06
"428",107429,4.29027,3.50402,3.65889,3.61479,3.61764,0.355288,1.72334,-6.54439,1.98507,1.03871,0.208669,-30.8817,0,292.064,283.064,0.00017736,4.97168,3.21937e-05,1.18097e-05,2.54295,4.7582e-06,1.56845e-05,-0.0433501,0.0675105,8.57888,0.014427,0.0143846,4.27948e-05,3.16529231526933e-06
"429",107681,4.2897,3.50396,3.65878,3.61466,3.61752,0.355332,1.72355,-6.54153,1.98784,1.04153,0.208676,-30.8785,0,292.063,283.063,0.000177382,4.97106,3.21906e-05,1.18182e-05,2.5463,4.75862e-06,1.56872e-05,-0.0434016,0.0675039,8.57901,0.014427,0.0143844,4.2796e-05,3.1651707790775e-06
"430",107932,4.28941,3.50377,3.65867,3.61453,3.6174,0.355375,1.72377,-6.53872,1.99089,1.04431,0.208683,-30.8753,0,292.063,283.063,0.000177403,4.97047,3.21879e-05,1.18263e-05,2.5489,4.75893e-06,1.56895e-05,-0.0433615,0.0674975,8.57907,0.014427,0.0143845,4.27973e-05,3.16504925425207e-06
"431",108185,4.28881,3.50371,3.65856,3.61439,3.61728,0.355419,1.72398,-6.53587,1.9936,1.04712,0.20869,-30.872,0,292.061,283.061,0.000177425,4.96985,3.21848e-05,1.18348e-05,2.55232,4.75937e-06,1.56922e-05,-0.0434234,0.0674908,8.57921,0.014427,0.0143843,4.27986e-05,3.16492774079037e-06
"432",108435,4.28858,3.5035,3.65845,3.61426,3.61716,0.355462,1.72419,-6.53307,1.99671,1.0499,0.208697,-30.8688,0,292.061,283.061,0.000177446,4.96926,3.21821e-05,1.18428e-05,2.55478,4.75965e-06,1.56944e-05,-0.0433656,0.0674845,8.57926,0.014427,0.0143845,4.27999e-05,3.16480623868977e-06
"433",108688,4.28801,3.50343,3.65834,3.61413,3.61704,0.355505,1.72441,-6.53023,1.99945,1.05271,0.208704,-30.8656,0,292.06,283.06,0.000177468,4.96865,3.21791e-05,1.18512e-05,2.5581,4.76008e-06,1.5697e-05,-0.0434161,0.0674778,8.57939,0.014427,0.0143843,4.28011e-05,3.16468474794759e-06
"434",108941,4.28754,3.50331,3.65823,3.61399,3.61692,0.355548,1.72462,-6.52739,2.00231,1.0555,0.208711,-30.8624,0,292.059,283.059,0.00017749,4.96804,3.21761e-05,1.18595e-05,2.56118,4.76046e-06,1.56995e-05,-0.0434355,0.0674713,8.57949,0.014427,0.0143843,4.28024e-05,3.16456326856119e-06
"435",109192,4.28723,3.50314,3.65812,3.61386,3.6168,0.355591,1.72483,-6.52461,2.0053,1.05827,0.208718,-30.8592,0,292.058,283.058,0.000177511,4.96744,3.21734e-05,1.18676e-05,2.56384,4.76078e-06,1.57018e-05,-0.043406,0.0674649,8.57956,0.014427,0.0143844,4.28037e-05,3.16444180052792e-06
"436",109442,4.28691,3.50296,3.65801,3.61373,3.61668,0.355634,1.72504,-6.52183,2.00827,1.06103,0.208725,-30.856,0,292.057,283.057,0.000177532,4.96685,3.21706e-05,1.18756e-05,2.56652,4.7611e-06,1.57041e-05,-0.043379,0.0674585,8.57964,0.014427,0.0143845,4.2805e-05,3.16432034384511e-06
"437",109695,4.28636,3.50289,3.6579,3.61359,3.61656,0.355677,1.72525,-6.519,2.01103,1.06381,0.208732,-30.8528,0,292.056,283.056,0.000177554,4.96624,3.21676e-05,1.18839e-05,2.56977,4.76151e-06,1.57067e-05,-0.0434235,0.0674518,8.57976,0.014427,0.0143843,4.28062e-05,3.16419889851012e-06
"438",109945,4.28597,3.50274,3.65779,3.61346,3.61644,0.355719,1.72545,-6.51622,2.01391,1.06656,0.208739,-30.8496,0,292.056,283.056,0.000177575,4.96564,3.21648e-05,1.18919e-05,2.57262,4.76185e-06,1.57091e-05,-0.0434197,0.0674454,8.57985,0.014427,0.0143843,4.28075e-05,3.1640774645203e-06
"439",110199,4.28574,3.50253,3.65768,3.61333,3.61632,0.355762,1.72567,-6.51342,2.01701,1.06935,0.208746,-30.8464,0,292.055,283.055,0.000177596,4.96505,3.21621e-05,1.18999e-05,2.5751,4.76214e-06,1.57113e-05,-0.0433637,0.067439,8.5799,0.014427,0.0143846,4.28088e-05,3.163956041873e-06
"440",110452,4.28516,3.50246,3.65757,3.61319,3.6162,0.355804,1.72587,-6.51061,2.01972,1.07212,0.208753,-30.8432,0,292.054,283.054,0.000177617,4.96443,3.21592e-05,1.19082e-05,2.57841,4.76256e-06,1.57139e-05,-0.0434163,0.0674324,8.58003,0.014427,0.0143844,4.281e-05,3.16383463056558e-06
"441",110703,4.28489,3.50227,3.65746,3.61306,3.61608,0.355846,1.72608,-6.50785,2.02272,1.07486,0.20876,-30.84,0,292.053,283.053,0.000177638,4.96384,3.21565e-05,1.19161e-05,2.58096,4.76286e-06,1.57161e-05,-0.0433757,0.067426,8.58009,0.014427,0.0143845,4.28113e-05,3.16371323059538e-06
"442",110955,4.28429,3.50222,3.65735,3.61292,3.61596,0.355889,1.72629,-6.50504,2.02539,1.07762,0.208767,-30.8369,0,292.052,283.052,0.00017766,4.96323,3.21535e-05,1.19243e-05,2.58434,4.76329e-06,1.57187e-05,-0.0434388,0.0674194,8.58022,0.014427,0.0143843,4.28125e-05,3.16359184195975e-06
"443",111206,4.28407,3.502,3.65724,3.61279,3.61584,0.35593,1.72649,-6.5023,2.02845,1.08035,0.208774,-30.8337,0,292.052,283.052,0.00017768,4.96264,3.21509e-05,1.19321e-05,2.58674,4.76356e-06,1.57209e-05,-0.0433802,0.067413,8.58027,0.014427,0.0143845,4.28138e-05,3.16347046465606e-06
"444",111459,4.28351,3.50193,3.65712,3.61266,3.61572,0.355972,1.7267,-6.4995,2.03114,1.08311,0.208781,-30.8305,0,292.051,283.051,0.000177701,4.96203,3.21479e-05,1.19403e-05,2.59003,4.76398e-06,1.57235e-05,-0.0434317,0.0674064,8.5804,0.014427,0.0143843,4.2815e-05,3.16334909868166e-06
"445",111710,4.28311,3.50179,3.65701,3.61252,3.6156,0.356014,1.7269,-6.49675,2.03398,1.08582,0.208788,-30.8274,0,292.05,283.05,0.000177722,4.96143,3.21452e-05,1.19482e-05,2.59287,4.76433e-06,1.57258e-05,-0.043432,0.0674,8.58049,0.014427,0.0143843,4.28163e-05,3.1632277440339e-06
"446",111960,4.28269,3.50167,3.6569,3.61239,3.61549,0.356055,1.72711,-6.49401,2.03679,1.08854,0.208794,-30.8243,0,292.049,283.049,0.000177743,4.96083,3.21424e-05,1.19561e-05,2.59576,4.76468e-06,1.57282e-05,-0.0434378,0.0673935,8.58058,0.014427,0.0143843,4.28175e-05,3.16312373477748e-06
"447",112210,4.28231,3.50152,3.65679,3.61226,3.61537,0.356097,1.72731,-6.49127,2.03963,1.09125,0.208801,-30.8211,0,292.048,283.048,0.000177763,4.96024,3.21396e-05,1.19639e-05,2.59857,4.76502e-06,1.57305e-05,-0.0434345,0.0673871,8.58067,0.014427,0.0143843,4.28187e-05,3.16300240115791e-06
"448",112460,4.28193,3.50138,3.65668,3.61212,3.61525,0.356138,1.72751,-6.48854,2.04247,1.09395,0.208808,-30.818,0,292.047,283.047,0.000177784,4.95964,3.21369e-05,1.19718e-05,2.60136,4.76536e-06,1.57328e-05,-0.04343,0.0673807,8.58075,0.014427,0.0143843,4.282e-05,3.16288107885744e-06
"449",112710,4.2815,3.50126,3.65657,3.61199,3.61513,0.356179,1.72771,-6.48581,2.04525,1.09665,0.208815,-30.8149,0,292.047,283.047,0.000177804,4.95904,3.21342e-05,1.19796e-05,2.60427,4.76571e-06,1.57352e-05,-0.043441,0.0673742,8.58085,0.014427,0.0143843,4.28212e-05,3.16275976787343e-06
"450",112960,4.28112,3.50111,3.65646,3.61186,3.61501,0.35622,1.72791,-6.48308,2.04808,1.09935,0.208822,-30.8118,0,292.046,283.046,0.000177825,4.95845,3.21314e-05,1.19874e-05,2.60706,4.76605e-06,1.57375e-05,-0.0434366,0.0673678,8.58094,0.014427,0.0143843,4.28224e-05,3.16263846820324e-06
"451",113211,4.28071,3.50098,3.65635,3.61172,3.61489,0.35626,1.72811,-6.48036,2.05087,1.10204,0.208829,-30.8087,0,292.045,283.045,0.000177845,4.95785,3.21287e-05,1.19952e-05,2.60993,4.7664e-06,1.57398e-05,-0.0434428,0.0673614,8.58103,0.014427,0.0143843,4.28237e-05,3.16251717984423e-06
"452",113461,4.28031,3.50085,3.65624,3.61159,3.61477,0.356301,1.72831,-6.47764,2.05368,1.10473,0.208835,-30.8056,0,292.044,283.044,0.000177866,4.95725,3.2126e-05,1.20029e-05,2.61275,4.76674e-06,1.57421e-05,-0.0434432,0.067355,8.58112,0.014427,0.0143843,4.28249e-05,3.16241322739443e-06
"453",113711,4.2799,3.50072,3.65613,3.61146,3.61465,0.356342,1.72851,-6.47493,2.05646,1.10741,0.208842,-30.8025,0,292.043,283.043,0.000177886,4.95666,3.21233e-05,1.20106e-05,2.61561,4.76708e-06,1.57444e-05,-0.0434493,0.0673485,8.58121,0.014427,0.0143843,4.28261e-05,3.16229196003491e-06
