Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
100151	4.13797	3.43693	3.58956	3.54696	3.55092	0.349106	1.69328	-6.47744	2.08451	1.13774	0.211322	-30.6659	0	291.751	282.751	0.000174274	4.90794	3.10445e-05	1.21932e-05	2.66892	4.7902e-06	1.56084e-05	-0.0453902	0.0668256	8.6137	0.014427	0.0143839	4.32748e-05	
100402	4.13787	3.43674	3.58946	3.54684	3.55081	0.349146	1.69347	-6.47471	2.08748	1.14042	0.211327	-30.6629	0	291.751	282.751	0.000174293	4.90722	3.10435e-05	1.21991e-05	2.67141	4.79043e-06	1.56103e-05	-0.0453447	0.0668179	8.61372	0.014427	0.0143841	4.32757e-05	
100652	4.13748	3.43668	3.58936	3.54671	3.55069	0.349185	1.69366	-6.47198	2.09011	1.1431	0.211332	-30.6599	0	291.75	282.75	0.000174313	4.90647	3.10423e-05	1.22052e-05	2.6746	4.79077e-06	1.56126e-05	-0.0453919	0.0668099	8.61381	0.014427	0.0143839	4.32765e-05	
100903	4.13717	3.43658	3.58926	3.54659	3.55058	0.349224	1.69386	-6.46925	2.09282	1.14577	0.211336	-30.657	0	291.75	282.75	0.000174332	4.90573	3.10412e-05	1.22111e-05	2.6776	4.79107e-06	1.56147e-05	-0.0454155	0.066802	8.61389	0.014427	0.0143838	4.32773e-05	
101154	4.13697	3.43644	3.58916	3.54646	3.55046	0.349263	1.69405	-6.46653	2.09565	1.14844	0.211341	-30.654	0	291.749	282.749	0.000174352	4.90499	3.10402e-05	1.2217e-05	2.68034	4.79134e-06	1.56167e-05	-0.0454037	0.0667941	8.61393	0.014427	0.0143839	4.32781e-05	
101405	4.13691	3.43623	3.58906	3.54634	3.55035	0.349302	1.69424	-6.46382	2.09865	1.15111	0.211345	-30.651	0	291.749	282.749	0.000174371	4.90426	3.10393e-05	1.22227e-05	2.68272	4.79154e-06	1.56185e-05	-0.0453474	0.0667862	8.61395	0.014427	0.0143841	4.3279e-05	
101656	4.1366	3.43614	3.58896	3.54621	3.55024	0.34934	1.69443	-6.46111	2.10134	1.15376	0.21135	-30.648	0	291.749	282.749	0.000174391	4.9035	3.10382e-05	1.22286e-05	2.68572	4.79185e-06	1.56207e-05	-0.0453717	0.0667782	8.61402	0.014427	0.014384	4.32797e-05	
101906	4.13617	3.43609	3.58885	3.54609	3.55012	0.349379	1.69462	-6.45839	2.10388	1.15641	0.211354	-30.6451	0	291.748	282.748	0.00017441	4.90274	3.10371e-05	1.22345e-05	2.68903	4.7922e-06	1.5623e-05	-0.0454367	0.06677	8.61412	0.014427	0.0143838	4.32805e-05	
102157	4.13598	3.43595	3.58875	3.54596	3.55001	0.349418	1.69481	-6.45568	2.1067	1.15907	0.211358	-30.6422	0	291.747	282.747	0.000174429	4.90199	3.10362e-05	1.22402e-05	2.69175	4.79246e-06	1.5625e-05	-0.0454258	0.066762	8.61416	0.014427	0.0143839	4.32813e-05	
102407	4.13573	3.43583	3.58865	3.54583	3.54989	0.349456	1.695	-6.45298	2.10944	1.16171	0.211362	-30.6392	0	291.747	282.747	0.000174449	4.90123	3.10352e-05	1.22459e-05	2.69461	4.79274e-06	1.5627e-05	-0.045434	0.0667539	8.61422	0.014427	0.0143838	4.3282e-05	
102659	4.13568	3.43563	3.58855	3.54571	3.54977	0.349495	1.69518	-6.45029	2.11241	1.16436	0.211367	-30.6363	0	291.747	282.747	0.000174468	4.90048	3.10344e-05	1.22515e-05	2.697	4.79294e-06	1.56288e-05	-0.0453793	0.0667459	8.61423	0.014427	0.0143841	4.32829e-05	
102910	4.13543	3.43551	3.58845	3.54558	3.54966	0.349533	1.69537	-6.4476	2.11514	1.167	0.211371	-30.6333	0	291.746	282.746	0.000174487	4.89972	3.10335e-05	1.22571e-05	2.69985	4.79322e-06	1.56308e-05	-0.0453878	0.0667377	8.61429	0.014427	0.0143841	4.32836e-05	
103160	4.13506	3.43544	3.58835	3.54545	3.54954	0.349571	1.69556	-6.4449	2.11772	1.16963	0.211375	-30.6304	0	291.745	282.745	0.000174506	4.89894	3.10326e-05	1.22628e-05	2.703	4.79355e-06	1.5633e-05	-0.0454349	0.0667294	8.61438	0.014427	0.0143839	4.32843e-05	
103410	4.13478	3.43534	3.58824	3.54533	3.54942	0.349609	1.69575	-6.44222	2.12039	1.17226	0.211379	-30.6275	0	291.745	282.745	0.000174525	4.89817	3.10317e-05	1.22684e-05	2.70597	4.79384e-06	1.56351e-05	-0.0454582	0.0667212	8.61444	0.014427	0.0143838	4.32851e-05	
103661	4.13458	3.4352	3.58814	3.5452	3.54931	0.349647	1.69593	-6.43954	2.12316	1.17488	0.211383	-30.6246	0	291.744	282.744	0.000174544	4.89739	3.10309e-05	1.22739e-05	2.70871	4.7941e-06	1.56371e-05	-0.0454529	0.0667129	8.61449	0.014427	0.0143839	4.32858e-05	
103913	4.13452	3.43501	3.58804	3.54507	3.54919	0.349685	1.69612	-6.43687	2.12608	1.17751	0.211387	-30.6217	0	291.744	282.744	0.000174563	4.89663	3.10302e-05	1.22793e-05	2.71112	4.7943e-06	1.56389e-05	-0.0454052	0.0667047	8.6145	0.014427	0.0143841	4.32866e-05	
104163	4.13414	3.43495	3.58793	3.54494	3.54907	0.349723	1.69631	-6.43419	2.12862	1.18012	0.211391	-30.6188	0	291.743	282.743	0.000174582	4.89584	3.10293e-05	1.22849e-05	2.71431	4.79463e-06	1.56411e-05	-0.0454595	0.0666963	8.61459	0.014427	0.0143839	4.32873e-05	
104414	4.13387	3.43484	3.58783	3.54481	3.54895	0.349761	1.69649	-6.43152	2.13128	1.18273	0.211395	-30.6159	0	291.743	282.743	0.000174601	4.89505	3.10285e-05	1.22903e-05	2.71724	4.79491e-06	1.56431e-05	-0.04548	0.0666879	8.61466	0.014427	0.0143838	4.3288e-05	
104665	4.13369	3.4347	3.58773	3.54469	3.54883	0.349799	1.69668	-6.42885	2.13405	1.18534	0.211399	-30.613	0	291.742	282.742	0.000174619	4.89426	3.10278e-05	1.22957e-05	2.71995	4.79516e-06	1.5645e-05	-0.0454726	0.0666795	8.6147	0.014427	0.0143839	4.32887e-05	
104916	4.13352	3.43456	3.58762	3.54456	3.54872	0.349836	1.69686	-6.42619	2.13681	1.18795	0.211403	-30.6102	0	291.742	282.742	0.000174638	4.89347	3.10272e-05	1.2301e-05	2.72264	4.7954e-06	1.56469e-05	-0.0454629	0.0666711	8.61474	0.014427	0.0143839	4.32894e-05	
105166	4.13327	3.43445	3.58752	3.54443	3.5486	0.349874	1.69704	-6.42353	2.13947	1.19054	0.211407	-30.6073	0	291.742	282.742	0.000174657	4.89268	3.10265e-05	1.23064e-05	2.72554	4.79568e-06	1.5649e-05	-0.0454816	0.0666626	8.6148	0.014427	0.0143839	4.32901e-05	
105417	4.13299	3.43435	3.58742	3.5443	3.54848	0.349911	1.69723	-6.42088	2.14209	1.19314	0.211411	-30.6044	0	291.741	282.741	0.000174676	4.89188	3.10257e-05	1.23117e-05	2.72848	4.79597e-06	1.5651e-05	-0.0455068	0.0666541	8.61486	0.014427	0.0143838	4.32908e-05	
105668	4.13287	3.43418	3.58731	3.54417	3.54836	0.349948	1.69741	-6.41823	2.14489	1.19573	0.211414	-30.6016	0	291.741	282.741	0.000174694	4.89108	3.10252e-05	1.23169e-05	2.73106	4.79619e-06	1.56528e-05	-0.0454842	0.0666456	8.61489	0.014427	0.0143839	4.32915e-05	
105919	4.13268	3.43405	3.58721	3.54404	3.54824	0.349986	1.69759	-6.41559	2.1476	1.19832	0.211418	-30.5987	0	291.74	282.74	0.000174713	4.89027	3.10246e-05	1.23221e-05	2.73382	4.79645e-06	1.56547e-05	-0.0454858	0.066637	8.61493	0.014427	0.0143839	4.32922e-05	
106170	4.13259	3.43388	3.5871	3.54391	3.54812	0.350023	1.69778	-6.41295	2.15042	1.2009	0.211422	-30.5959	0	291.74	282.74	0.000174731	4.88947	3.10241e-05	1.23272e-05	2.73634	4.79666e-06	1.56565e-05	-0.0454553	0.0666284	8.61496	0.014427	0.0143841	4.32928e-05	
106421	4.13236	3.43376	3.587	3.54378	3.54799	0.35006	1.69796	-6.41031	2.15308	1.20348	0.211426	-30.593	0	291.74	282.74	0.00017475	4.88866	3.10235e-05	1.23324e-05	2.73917	4.79692e-06	1.56585e-05	-0.0454678	0.0666197	8.61501	0.014427	0.014384	4.32935e-05	
106671	4.13205	3.43368	3.58689	3.54364	3.54787	0.350097	1.69814	-6.40767	2.15563	1.20605	0.211429	-30.5902	0	291.739	282.739	0.000174768	4.88783	3.10229e-05	1.23376e-05	2.74222	4.79722e-06	1.56605e-05	-0.0455088	0.066611	8.61508	0.014427	0.0143839	4.32941e-05	
106922	4.1318	3.43358	3.58678	3.54351	3.54775	0.350134	1.69832	-6.40504	2.15823	1.20862	0.211433	-30.5874	0	291.738	282.738	0.000174787	4.88701	3.10223e-05	1.23427e-05	2.74514	4.79749e-06	1.56625e-05	-0.0455335	0.0666022	8.61514	0.014427	0.0143838	4.32948e-05	
107173	4.13164	3.43343	3.58668	3.54338	3.54763	0.350171	1.6985	-6.40242	2.16095	1.21118	0.211436	-30.5845	0	291.738	282.738	0.000174805	4.88619	3.10219e-05	1.23478e-05	2.74781	4.79773e-06	1.56644e-05	-0.0455265	0.0665934	8.61518	0.014427	0.0143839	4.32954e-05	
107424	4.13161	3.43324	3.58657	3.54325	3.54751	0.350207	1.69868	-6.3998	2.1638	1.21375	0.21144	-30.5817	0	291.738	282.738	0.000174823	4.88537	3.10215e-05	1.23527e-05	2.75019	4.79791e-06	1.56661e-05	-0.0454816	0.0665847	8.61518	0.014427	0.0143841	4.32961e-05	
107674	4.13126	3.43318	3.58646	3.54312	3.54738	0.350244	1.69886	-6.39718	2.16628	1.2163	0.211443	-30.5789	0	291.737	282.737	0.000174842	4.88453	3.10209e-05	1.23578e-05	2.75334	4.79822e-06	1.56682e-05	-0.0455379	0.0665757	8.61527	0.014427	0.0143839	4.32966e-05	
107925	4.13102	3.43307	3.58636	3.54298	3.54726	0.35028	1.69904	-6.39456	2.16887	1.21885	0.211446	-30.5761	0	291.737	282.737	0.00017486	4.88369	3.10205e-05	1.23627e-05	2.75624	4.79849e-06	1.56701e-05	-0.0455612	0.0665668	8.61532	0.014427	0.0143838	4.32972e-05	
108176	4.13088	3.43292	3.58625	3.54285	3.54714	0.350317	1.69922	-6.39195	2.17158	1.2214	0.21145	-30.5733	0	291.737	282.737	0.000174878	4.88285	3.10201e-05	1.23676e-05	2.75889	4.79872e-06	1.5672e-05	-0.0455539	0.0665579	8.61536	0.014427	0.0143839	4.32979e-05	
108427	4.1309	3.43271	3.58614	3.54272	3.54701	0.350353	1.6994	-6.38936	2.17447	1.22395	0.211453	-30.5705	0	291.737	282.737	0.000174896	4.88202	3.10199e-05	1.23724e-05	2.76114	4.79888e-06	1.56736e-05	-0.0454936	0.066549	8.61535	0.014427	0.0143841	4.32985e-05	
108678	4.13051	3.43266	3.58603	3.54258	3.54689	0.35039	1.69957	-6.38674	2.17687	1.22648	0.211456	-30.5678	0	291.736	282.736	0.000174914	4.88116	3.10194e-05	1.23774e-05	2.7644	4.79921e-06	1.56757e-05	-0.045566	0.0665399	8.61544	0.014427	0.0143839	4.3299e-05	
108929	4.13047	3.43248	3.58593	3.54245	3.54676	0.350426	1.69975	-6.38415	2.17966	1.22902	0.21146	-30.565	0	291.736	282.736	0.000174933	4.88032	3.10191e-05	1.23821e-05	2.76684	4.79939e-06	1.56774e-05	-0.0455313	0.0665309	8.61545	0.014427	0.014384	4.32997e-05	
109179	4.13014	3.43241	3.58582	3.54232	3.54664	0.350462	1.69993	-6.38155	2.18212	1.23155	0.211463	-30.5622	0	291.735	282.735	0.000174951	4.87945	3.10187e-05	1.2387e-05	2.76994	4.79969e-06	1.56794e-05	-0.0455845	0.0665217	8.61553	0.014427	0.0143838	4.33002e-05	
109430	4.13003	3.43226	3.58571	3.54218	3.54651	0.350498	1.70011	-6.37896	2.18482	1.23408	0.211466	-30.5594	0	291.735	282.735	0.000174969	4.8786	3.10184e-05	1.23917e-05	2.77255	4.79991e-06	1.56812e-05	-0.0455734	0.0665126	8.61555	0.014427	0.0143839	4.33008e-05	
109681	4.12982	3.43215	3.5856	3.54205	3.54639	0.350534	1.70028	-6.37637	2.1874	1.2366	0.211469	-30.5567	0	291.734	282.734	0.000174986	4.87773	3.10181e-05	1.23965e-05	2.77538	4.80016e-06	1.56831e-05	-0.0455918	0.0665034	8.6156	0.014427	0.0143839	4.33013e-05	
109932	4.12981	3.43195	3.58549	3.54191	3.54626	0.35057	1.70046	-6.37379	2.19021	1.23912	0.211472	-30.5539	0	291.734	282.734	0.000175004	4.87687	3.1018e-05	1.2401e-05	2.77773	4.80033e-06	1.56847e-05	-0.0455478	0.0664942	8.6156	0.014427	0.0143841	4.33019e-05	
110183	4.12951	3.43188	3.58538	3.54178	3.54614	0.350606	1.70063	-6.37121	2.19267	1.24163	0.211475	-30.5512	0	291.734	282.734	0.000175022	4.87599	3.10177e-05	1.24058e-05	2.78079	4.80062e-06	1.56867e-05	-0.0455985	0.0664849	8.61567	0.014427	0.0143839	4.33024e-05	
110434	4.12929	3.43177	3.58527	3.54164	3.54601	0.350641	1.70081	-6.36863	2.19521	1.24414	0.211478	-30.5485	0	291.733	282.733	0.00017504	4.87511	3.10174e-05	1.24105e-05	2.78367	4.80088e-06	1.56886e-05	-0.0456244	0.0664755	8.61573	0.014427	0.0143838	4.33029e-05	
110684	4.12915	3.43163	3.58516	3.5415	3.54588	0.350677	1.70098	-6.36606	2.19784	1.24664	0.211481	-30.5457	0	291.733	282.733	0.000175058	4.87424	3.10173e-05	1.24151e-05	2.78634	4.8011e-06	1.56904e-05	-0.0456242	0.0664662	8.61576	0.014427	0.0143838	4.33035e-05	
110936	4.12915	3.43143	3.58505	3.54137	3.54575	0.350712	1.70116	-6.3635	2.20064	1.24915	0.211484	-30.543	0	291.733	282.733	0.000175076	4.87336	3.10172e-05	1.24195e-05	2.78867	4.80126e-06	1.56919e-05	-0.0455792	0.0664569	8.61576	0.014427	0.0143841	4.3304e-05	
111186	4.12886	3.43136	3.58494	3.54123	3.54563	0.350748	1.70133	-6.36093	2.20307	1.25164	0.211486	-30.5403	0	291.732	282.732	0.000175093	4.87247	3.10169e-05	1.24242e-05	2.79174	4.80155e-06	1.56939e-05	-0.045632	0.0664474	8.61583	0.014427	0.0143839	4.33045e-05	
111437	4.12864	3.43126	3.58483	3.54109	3.5455	0.350783	1.7015	-6.35836	2.20559	1.25413	0.211489	-30.5376	0	291.732	282.732	0.000175111	4.87157	3.10168e-05	1.24287e-05	2.79461	4.8018e-06	1.56958e-05	-0.0456598	0.0664379	8.61588	0.014427	0.0143838	4.3305e-05	
111688	4.12854	3.4311	3.58472	3.54096	3.54537	0.350819	1.70168	-6.35581	2.20824	1.25662	0.211492	-30.5348	0	291.732	282.732	0.000175129	4.87068	3.10167e-05	1.24332e-05	2.7972	4.80201e-06	1.56975e-05	-0.0456505	0.0664284	8.6159	0.014427	0.0143839	4.33055e-05	
111939	4.12859	3.43089	3.58461	3.54082	3.54524	0.350854	1.70185	-6.35327	2.21106	1.25911	0.211495	-30.5321	0	291.732	282.732	0.000175146	4.86979	3.10167e-05	1.24375e-05	2.79942	4.80215e-06	1.5699e-05	-0.0455943	0.0664189	8.61589	0.014427	0.0143841	4.3306e-05	
112190	4.12838	3.43078	3.58449	3.54068	3.54511	0.350889	1.70202	-6.35071	2.21357	1.26159	0.211497	-30.5294	0	291.731	282.731	0.000175164	4.86888	3.10166e-05	1.2442e-05	2.80229	4.8024e-06	1.57009e-05	-0.0456229	0.0664093	8.61594	0.014427	0.014384	4.33065e-05	
112440	4.12804	3.43074	3.58438	3.54054	3.54498	0.350924	1.70219	-6.34816	2.21591	1.26406	0.211499	-30.5268	0	291.731	282.731	0.000175181	4.86796	3.10164e-05	1.24465e-05	2.80548	4.8027e-06	1.57029e-05	-0.0456943	0.0663995	8.61602	0.014427	0.0143838	4.33069e-05	
112691	4.12795	3.43058	3.58427	3.5404	3.54485	0.350959	1.70237	-6.34562	2.21854	1.26653	0.211502	-30.5241	0	291.73	282.73	0.000175199	4.86705	3.10164e-05	1.24508e-05	2.80806	4.8029e-06	1.57046e-05	-0.045686	0.0663899	8.61604	0.014427	0.0143838	4.33073e-05	
112942	4.1278	3.43046	3.58416	3.54026	3.54472	0.350994	1.70254	-6.34308	2.2211	1.269	0.211504	-30.5214	0	291.73	282.73	0.000175216	4.86614	3.10164e-05	1.24552e-05	2.81079	4.80313e-06	1.57063e-05	-0.0456977	0.0663801	8.61607	0.014427	0.0143838	4.33078e-05	
113193	4.12786	3.43024	3.58404	3.54012	3.54459	0.351029	1.70271	-6.34056	2.22389	1.27146	0.211507	-30.5187	0	291.73	282.73	0.000175234	4.86523	3.10165e-05	1.24594e-05	2.81301	4.80326e-06	1.57078e-05	-0.0456434	0.0663705	8.61606	0.014427	0.0143841	4.33083e-05	
113444	4.12771	3.43011	3.58393	3.53999	3.54446	0.351064	1.70288	-6.33803	2.22644	1.27392	0.21151	-30.5161	0	291.73	282.73	0.000175251	4.8643	3.10165e-05	1.24637e-05	2.81573	4.80348e-06	1.57096e-05	-0.0456553	0.0663606	8.61609	0.014427	0.0143841	4.33087e-05	
113695	4.12744	3.43004	3.58382	3.53985	3.54433	0.351098	1.70305	-6.33549	2.22883	1.27637	0.211512	-30.5134	0	291.729	282.729	0.000175268	4.86337	3.10164e-05	1.24681e-05	2.81876	4.80376e-06	1.57115e-05	-0.045708	0.0663507	8.61616	0.014427	0.0143839	4.33091e-05	
113945	4.12726	3.42993	3.5837	3.53971	3.54419	0.351133	1.70322	-6.33297	2.23131	1.27882	0.211514	-30.5108	0	291.729	282.729	0.000175285	4.86243	3.10164e-05	1.24723e-05	2.82159	4.80399e-06	1.57133e-05	-0.0457356	0.0663408	8.6162	0.014427	0.0143838	4.33095e-05	
114196	4.12716	3.42978	3.58359	3.53956	3.54406	0.351167	1.70339	-6.33045	2.2339	1.28127	0.211516	-30.5081	0	291.729	282.729	0.000175303	4.8615	3.10165e-05	1.24765e-05	2.82419	4.80419e-06	1.5715e-05	-0.0457331	0.0663309	8.61622	0.014427	0.0143838	4.33099e-05	
114447	4.12722	3.42958	3.58348	3.53942	3.54393	0.351202	1.70356	-6.32794	2.23664	1.28371	0.211519	-30.5055	0	291.729	282.729	0.00017532	4.86057	3.10167e-05	1.24806e-05	2.82644	4.80433e-06	1.57164e-05	-0.0456862	0.066321	8.61621	0.014427	0.0143841	4.33104e-05	
114698	4.12693	3.42951	3.58336	3.53928	3.54379	0.351236	1.70372	-6.32542	2.23899	1.28615	0.211521	-30.5029	0	291.728	282.728	0.000175337	4.85961	3.10167e-05	1.24849e-05	2.82952	4.80461e-06	1.57183e-05	-0.0457463	0.0663109	8.61628	0.014427	0.0143839	4.33107e-05	
114948	4.12676	3.4294	3.58325	3.53914	3.54366	0.35127	1.70389	-6.32291	2.24146	1.28858	0.211523	-30.5002	0	291.728	282.728	0.000175354	4.85867	3.10168e-05	1.24891e-05	2.83231	4.80484e-06	1.57201e-05	-0.045771	0.0663008	8.61632	0.014427	0.0143838	4.33111e-05	
115199	4.12669	3.42925	3.58313	3.539	3.54353	0.351305	1.70406	-6.32041	2.24404	1.29101	0.211525	-30.4976	0	291.728	282.728	0.000175371	4.85772	3.10169e-05	1.24932e-05	2.83488	4.80503e-06	1.57217e-05	-0.0457664	0.0662907	8.61633	0.014427	0.0143839	4.33115e-05	
115450	4.12663	3.42909	3.58302	3.53886	3.54339	0.351339	1.70423	-6.31791	2.24663	1.29343	0.211527	-30.495	0	291.728	282.728	0.000175388	4.85676	3.10171e-05	1.24972e-05	2.83742	4.80521e-06	1.57234e-05	-0.0457594	0.0662806	8.61635	0.014427	0.0143839	4.33118e-05	
115701	4.12647	3.42897	3.5829	3.53871	3.54326	0.351373	1.70439	-6.31542	2.2491	1.29585	0.211529	-30.4924	0	291.727	282.727	0.000175405	4.8558	3.10172e-05	1.25014e-05	2.84019	4.80543e-06	1.57251e-05	-0.0457821	0.0662704	8.61638	0.014427	0.0143839	4.33122e-05	
115952	4.1263	3.42887	3.58279	3.53857	3.54312	0.351407	1.70456	-6.31292	2.25153	1.29827	0.211531	-30.4898	0	291.727	282.727	0.000175422	4.85484	3.10173e-05	1.25055e-05	2.84301	4.80566e-06	1.57268e-05	-0.0458118	0.0662602	8.61642	0.014427	0.0143838	4.33125e-05	
116203	4.12628	3.42869	3.58267	3.53843	3.54299	0.351441	1.70473	-6.31044	2.25416	1.30068	0.211533	-30.4872	0	291.727	282.727	0.000175439	4.85387	3.10175e-05	1.25094e-05	2.84544	4.80582e-06	1.57284e-05	-0.0457913	0.06625	8.61643	0.014427	0.0143839	4.33129e-05	
116454	4.12619	3.42855	3.58255	3.53828	3.54285	0.351475	1.70489	-6.30795	2.25668	1.30309	0.211535	-30.4846	0	291.727	282.727	0.000175456	4.8529	3.10177e-05	1.25134e-05	2.84806	4.80602e-06	1.573e-05	-0.0457961	0.0662397	8.61645	0.014427	0.0143839	4.33132e-05	
116705	4.12621	3.42837	3.58244	3.53814	3.54272	0.351509	1.70506	-6.30548	2.25932	1.30549	0.211537	-30.482	0	291.727	282.727	0.000175473	4.85194	3.1018e-05	1.25174e-05	2.85041	4.80617e-06	1.57315e-05	-0.0457673	0.0662295	8.61644	0.014427	0.0143841	4.33136e-05	
116955	4.12609	3.42824	3.58232	3.538	3.54258	0.351542	1.70522	-6.303	2.2618	1.30789	0.211538	-30.4794	0	291.727	282.727	0.00017549	4.85096	3.10181e-05	1.25214e-05	2.85311	4.80638e-06	1.57332e-05	-0.0457834	0.0662191	8.61647	0.014427	0.014384	4.33139e-05	
117206	4.12588	3.42815	3.5822	3.53785	3.54244	0.351576	1.70539	-6.30052	2.26416	1.31029	0.21154	-30.4769	0	291.726	282.726	0.000175507	4.84997	3.10183e-05	1.25254e-05	2.85604	4.80662e-06	1.5735e-05	-0.0458297	0.0662086	8.61652	0.014427	0.0143839	4.33142e-05	
117456	4.12572	3.42804	3.58208	3.53771	3.54231	0.351609	1.70555	-6.29805	2.26657	1.31267	0.211542	-30.4743	0	291.726	282.726	0.000175523	4.84898	3.10185e-05	1.25294e-05	2.85883	4.80684e-06	1.57367e-05	-0.0458587	0.0661981	8.61656	0.014427	0.0143838	4.33145e-05	
117707	4.12567	3.42789	3.58197	3.53756	3.54217	0.351643	1.70572	-6.29559	2.26911	1.31506	0.211543	-30.4718	0	291.726	282.726	0.00017554	4.84799	3.10187e-05	1.25332e-05	2.86136	4.80701e-06	1.57382e-05	-0.0458545	0.0661877	8.61657	0.014427	0.0143839	4.33148e-05	
117959	4.12575	3.42768	3.58185	3.53742	3.54203	0.351676	1.70588	-6.29313	2.27179	1.31745	0.211545	-30.4692	0	291.726	282.726	0.000175557	4.84701	3.10191e-05	1.2537e-05	2.86358	4.80714e-06	1.57396e-05	-0.0458106	0.0661773	8.61655	0.014427	0.0143841	4.33151e-05	
118209	4.1255	3.42761	3.58173	3.53727	3.54189	0.35171	1.70605	-6.29067	2.27407	1.31982	0.211547	-30.4667	0	291.725	282.725	0.000175573	4.846	3.10192e-05	1.2541e-05	2.86661	4.8074e-06	1.57415e-05	-0.0458727	0.0661666	8.61661	0.014427	0.0143839	4.33154e-05	
118459	4.12536	3.4275	3.58161	3.53713	3.54175	0.351743	1.70621	-6.28821	2.27648	1.32219	0.211548	-30.4641	0	291.725	282.725	0.00017559	4.845	3.10194e-05	1.25449e-05	2.86937	4.80761e-06	1.57431e-05	-0.0459002	0.066156	8.61664	0.014427	0.0143838	4.33157e-05	
118710	4.12532	3.42734	3.58149	3.53698	3.54162	0.351776	1.70637	-6.28576	2.279	1.32457	0.21155	-30.4616	0	291.725	282.725	0.000175607	4.844	3.10197e-05	1.25488e-05	2.87189	4.80778e-06	1.57447e-05	-0.0458957	0.0661454	8.61665	0.014427	0.0143839	4.33159e-05	
118962	4.12546	3.42711	3.58137	3.53683	3.54148	0.351809	1.70653	-6.28333	2.28173	1.32694	0.211551	-30.459	0	291.725	282.725	0.000175623	4.84301	3.10201e-05	1.25525e-05	2.87396	4.80788e-06	1.5746e-05	-0.0458356	0.0661349	8.61662	0.014427	0.0143841	4.33162e-05	
119212	4.12516	3.42707	3.58126	3.53669	3.54134	0.351842	1.7067	-6.28087	2.28393	1.32929	0.211552	-30.4565	0	291.725	282.725	0.00017564	4.84199	3.10203e-05	1.25564e-05	2.87711	4.80815e-06	1.57478e-05	-0.0459145	0.0661241	8.61669	0.014427	0.0143839	4.33165e-05	
119463	4.12522	3.42687	3.58114	3.53654	3.5412	0.351875	1.70686	-6.27844	2.28655	1.33165	0.211554	-30.454	0	291.725	282.725	0.000175656	4.84098	3.10207e-05	1.25601e-05	2.87939	4.80828e-06	1.57493e-05	-0.0458813	0.0661135	8.61668	0.014427	0.014384	4.33167e-05	
119713	4.125	3.4268	3.58102	3.53639	3.54106	0.351908	1.70702	-6.276	2.28882	1.334	0.211555	-30.4515	0	291.724	282.724	0.000175673	4.83996	3.10209e-05	1.2564e-05	2.88237	4.80853e-06	1.5751e-05	-0.0459399	0.0661026	8.61673	0.014427	0.0143838	4.33169e-05	
119964	4.12498	3.42664	3.5809	3.53625	3.54092	0.351941	1.70718	-6.27357	2.29134	1.33635	0.211556	-30.449	0	291.724	282.724	0.000175689	4.83894	3.10212e-05	1.25677e-05	2.88483	4.80869e-06	1.57525e-05	-0.0459313	0.0660919	8.61673	0.014427	0.0143839	4.33172e-05	
120215	4.12487	3.42652	3.58078	3.5361	3.54078	0.351974	1.70734	-6.27114	2.29374	1.3387	0.211558	-30.4465	0	291.724	282.724	0.000175705	4.83792	3.10215e-05	1.25715e-05	2.88752	4.80888e-06	1.57541e-05	-0.0459535	0.0660811	8.61676	0.014427	0.0143839	4.33174e-05	
120466	4.12497	3.42631	3.58066	3.53595	3.54063	0.352007	1.7075	-6.26872	2.29637	1.34104	0.211559	-30.444	0	291.724	282.724	0.000175722	4.8369	3.10219e-05	1.25752e-05	2.88971	4.809e-06	1.57555e-05	-0.0459107	0.0660703	8.61673	0.014427	0.0143841	4.33177e-05	
120716	4.12476	3.42623	3.58054	3.5358	3.54049	0.352039	1.70766	-6.26629	2.29864	1.34337	0.21156	-30.4415	0	291.724	282.724	0.000175738	4.83586	3.10221e-05	1.2579e-05	2.89265	4.80923e-06	1.57572e-05	-0.0459666	0.0660594	8.61678	0.014427	0.0143839	4.33179e-05	
120967	4.12464	3.42612	3.58042	3.53565	3.54035	0.352072	1.70782	-6.26388	2.301	1.3457	0.211561	-30.4391	0	291.723	282.723	0.000175754	4.83483	3.10224e-05	1.25827e-05	2.8954	4.80944e-06	1.57588e-05	-0.0459966	0.0660484	8.61681	0.014427	0.0143838	4.33181e-05	
121217	4.1246	3.42597	3.58029	3.5355	3.54021	0.352105	1.70798	-6.26146	2.30345	1.34803	0.211562	-30.4366	0	291.723	282.723	0.000175771	4.83379	3.10227e-05	1.25864e-05	2.89792	4.8096e-06	1.57603e-05	-0.0459992	0.0660375	8.61682	0.014427	0.0143838	4.33183e-05	
121468	4.12471	3.42575	3.58017	3.53536	3.54007	0.352137	1.70814	-6.25906	2.30608	1.35036	0.211564	-30.4341	0	291.724	282.724	0.000175787	4.83277	3.10232e-05	1.259e-05	2.90008	4.80971e-06	1.57616e-05	-0.0459552	0.0660266	8.6168	0.014427	0.0143841	4.33185e-05	
