Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
98200.8	3.76931	3.26053	3.40626	3.36787	3.37418	0.330879	1.60466	-5.74306	2.90235	1.96294	0.226828	-29.1137	0	290.944	281.944	0.000165175	4.72944	2.80331e-05	1.29473e-05	3.56727	5.05175e-06	1.58822e-05	-0.0512832	0.0649441	8.70394	0.014427	0.0143809	4.60917e-05	
98453.5	3.76911	3.26046	3.4062	3.36781	3.37412	0.330889	1.60471	-5.74137	2.90409	1.96464	0.226828	-29.1121	0	290.943	281.943	0.00016518	4.72928	2.80316e-05	1.29499e-05	3.56902	5.0518e-06	1.58827e-05	-0.0512842	0.0649423	8.70399	0.014427	0.0143809	4.60917e-05	
98707	3.76891	3.2604	3.40614	3.36774	3.37406	0.330899	1.60475	-5.73968	2.90583	1.96635	0.226828	-29.1104	0	290.943	281.943	0.000165185	4.72911	2.80302e-05	1.29525e-05	3.57076	5.05185e-06	1.58831e-05	-0.0512838	0.0649406	8.70404	0.014427	0.0143809	4.60917e-05	
98959.6	3.76871	3.26033	3.40608	3.36768	3.374	0.330908	1.6048	-5.738	2.90755	1.96805	0.226828	-29.1087	0	290.942	281.942	0.000165189	4.72895	2.80287e-05	1.29552e-05	3.5725	5.05189e-06	1.58836e-05	-0.0512851	0.0649389	8.70409	0.014427	0.0143809	4.60917e-05	
99212.4	3.76851	3.26027	3.40603	3.36762	3.37394	0.330917	1.60485	-5.73632	2.90928	1.96975	0.226828	-29.107	0	290.942	281.942	0.000165194	4.72878	2.80273e-05	1.29578e-05	3.57424	5.05194e-06	1.5884e-05	-0.0512857	0.0649372	8.70414	0.014427	0.0143809	4.60917e-05	
99462.5	3.76832	3.2602	3.40597	3.36755	3.37388	0.330927	1.60489	-5.73466	2.91099	1.97143	0.226828	-29.1053	0	290.941	281.941	0.000165199	4.72862	2.80258e-05	1.29604e-05	3.57595	5.05199e-06	1.58845e-05	-0.0512853	0.0649355	8.70419	0.014427	0.0143809	4.60917e-05	
99715	3.76812	3.26014	3.40591	3.36749	3.37382	0.330936	1.60494	-5.73299	2.9127	1.97312	0.226828	-29.1037	0	290.941	281.941	0.000165203	4.72846	2.80244e-05	1.2963e-05	3.57768	5.05203e-06	1.58849e-05	-0.0512865	0.0649338	8.70425	0.014427	0.0143809	4.60917e-05	
99968	3.76792	3.26007	3.40585	3.36742	3.37377	0.330946	1.60498	-5.73132	2.91442	1.97481	0.226828	-29.102	0	290.94	281.94	0.000165208	4.72829	2.80229e-05	1.29656e-05	3.57941	5.05208e-06	1.58854e-05	-0.0512871	0.0649321	8.7043	0.014427	0.0143809	4.60917e-05	
100221	3.76772	3.26001	3.40579	3.36736	3.37371	0.330955	1.60503	-5.72965	2.91615	1.9765	0.226828	-29.1003	0	290.94	281.94	0.000165213	4.72813	2.80215e-05	1.29683e-05	3.58114	5.05213e-06	1.58858e-05	-0.0512873	0.0649304	8.70435	0.014427	0.0143809	4.60917e-05	
100475	3.76753	3.25994	3.40573	3.3673	3.37365	0.330964	1.60508	-5.72798	2.91787	1.97819	0.226828	-29.0987	0	290.94	281.94	0.000165217	4.72797	2.802e-05	1.29709e-05	3.58286	5.05217e-06	1.58863e-05	-0.0512872	0.0649287	8.7044	0.014427	0.0143809	4.60917e-05	
100728	3.76733	3.25988	3.40567	3.36723	3.37359	0.330974	1.60512	-5.72631	2.91958	1.97987	0.226828	-29.097	0	290.939	281.939	0.000165222	4.7278	2.80186e-05	1.29735e-05	3.58459	5.05222e-06	1.58867e-05	-0.0512877	0.064927	8.70445	0.014427	0.0143809	4.60917e-05	
100980	3.76713	3.25981	3.40561	3.36717	3.37353	0.330983	1.60517	-5.72465	2.92128	1.98155	0.226828	-29.0953	0	290.939	281.939	0.000165227	4.72764	2.80171e-05	1.29761e-05	3.5863	5.05227e-06	1.58872e-05	-0.0512889	0.0649254	8.7045	0.014427	0.0143809	4.60917e-05	
101234	3.76693	3.25975	3.40555	3.3671	3.37347	0.330992	1.60521	-5.72299	2.92299	1.98323	0.226828	-29.0937	0	290.938	281.938	0.000165231	4.72748	2.80157e-05	1.29787e-05	3.58802	5.05231e-06	1.58876e-05	-0.0512893	0.0649237	8.70455	0.014427	0.0143809	4.60917e-05	
101487	3.76673	3.25968	3.4055	3.36704	3.37341	0.331001	1.60526	-5.72134	2.92469	1.9849	0.226828	-29.092	0	290.938	281.938	0.000165236	4.72732	2.80142e-05	1.29813e-05	3.58973	5.05236e-06	1.58881e-05	-0.05129	0.064922	8.7046	0.014427	0.0143809	4.60917e-05	
101740	3.76654	3.25962	3.40544	3.36698	3.37335	0.331011	1.6053	-5.71968	2.9264	1.98658	0.226828	-29.0904	0	290.937	281.937	0.000165241	4.72715	2.80128e-05	1.29838e-05	3.59145	5.05241e-06	1.58885e-05	-0.0512897	0.0649203	8.70465	0.014427	0.0143809	4.60917e-05	
101994	3.76634	3.25955	3.40538	3.36691	3.37329	0.33102	1.60535	-5.71803	2.9281	1.98825	0.226828	-29.0887	0	290.937	281.937	0.000165245	4.72699	2.80113e-05	1.29864e-05	3.59316	5.05245e-06	1.5889e-05	-0.0512899	0.0649186	8.7047	0.014427	0.0143809	4.60917e-05	
102246	3.76614	3.25949	3.40532	3.36685	3.37323	0.331029	1.6054	-5.71638	2.92979	1.98992	0.226828	-29.0871	0	290.936	281.936	0.00016525	4.72683	2.80099e-05	1.2989e-05	3.59486	5.0525e-06	1.58894e-05	-0.0512912	0.0649169	8.70475	0.014427	0.0143809	4.60917e-05	
102499	3.76595	3.25942	3.40526	3.36679	3.37317	0.331038	1.60544	-5.71474	2.93149	1.99158	0.226828	-29.0854	0	290.936	281.936	0.000165254	4.72667	2.80084e-05	1.29916e-05	3.59656	5.05254e-06	1.58898e-05	-0.0512919	0.0649152	8.7048	0.014427	0.0143809	4.60917e-05	
102749	3.76576	3.25936	3.4052	3.36672	3.37311	0.331047	1.60548	-5.71311	2.93316	1.99322	0.226828	-29.0838	0	290.935	281.935	0.000165259	4.72651	2.8007e-05	1.29941e-05	3.59824	5.05259e-06	1.58903e-05	-0.0512916	0.0649136	8.70485	0.014427	0.0143809	4.60917e-05	
103002	3.76556	3.25929	3.40514	3.36666	3.37305	0.331056	1.60553	-5.71147	2.93484	1.99488	0.226828	-29.0822	0	290.935	281.935	0.000165263	4.72635	2.80056e-05	1.29967e-05	3.59994	5.05263e-06	1.58907e-05	-0.0512926	0.0649119	8.7049	0.014427	0.0143809	4.60917e-05	
103255	3.76536	3.25923	3.40508	3.36659	3.373	0.331065	1.60557	-5.70984	2.93653	1.99654	0.226828	-29.0805	0	290.935	281.935	0.000165268	4.72618	2.80041e-05	1.29992e-05	3.60163	5.05268e-06	1.58911e-05	-0.0512934	0.0649102	8.70496	0.014427	0.0143809	4.60917e-05	
103505	3.76517	3.25916	3.40503	3.36653	3.37294	0.331074	1.60562	-5.70822	2.9382	1.99817	0.226828	-29.0789	0	290.934	281.934	0.000165272	4.72603	2.80027e-05	1.30018e-05	3.6033	5.05272e-06	1.58916e-05	-0.051293	0.0649086	8.705	0.014427	0.0143809	4.60917e-05	
103758	3.76497	3.2591	3.40497	3.36647	3.37288	0.331083	1.60566	-5.70659	2.93987	1.99983	0.226828	-29.0773	0	290.934	281.934	0.000165277	4.72586	2.80013e-05	1.30043e-05	3.60499	5.05277e-06	1.5892e-05	-0.0512942	0.0649069	8.70506	0.014427	0.0143809	4.60917e-05	
104012	3.76478	3.25903	3.40491	3.3664	3.37282	0.331092	1.60571	-5.70496	2.94155	2.00148	0.226828	-29.0756	0	290.933	281.933	0.000165281	4.7257	2.79998e-05	1.30069e-05	3.60668	5.05281e-06	1.58924e-05	-0.0512945	0.0649052	8.70511	0.014427	0.0143809	4.60917e-05	
104265	3.76458	3.25897	3.40485	3.36634	3.37276	0.331101	1.60575	-5.70333	2.94323	2.00312	0.226828	-29.074	0	290.933	281.933	0.000165286	4.72554	2.79984e-05	1.30094e-05	3.60837	5.05286e-06	1.58928e-05	-0.0512952	0.0649036	8.70516	0.014427	0.0143809	4.60917e-05	
104515	3.76439	3.2589	3.40479	3.36628	3.3727	0.33111	1.60579	-5.70172	2.94488	2.00475	0.226828	-29.0724	0	290.932	281.932	0.00016529	4.72539	2.7997e-05	1.30119e-05	3.61003	5.0529e-06	1.58933e-05	-0.0512952	0.0649019	8.70521	0.014427	0.0143809	4.60917e-05	
104768	3.7642	3.25884	3.40473	3.36621	3.37264	0.331119	1.60584	-5.7001	2.94655	2.00639	0.226828	-29.0708	0	290.932	281.932	0.000165294	4.72523	2.79955e-05	1.30144e-05	3.61171	5.05294e-06	1.58937e-05	-0.0512953	0.0649003	8.70526	0.014427	0.0143809	4.60917e-05	
105021	3.764	3.25877	3.40467	3.36615	3.37258	0.331127	1.60588	-5.69848	2.94821	2.00803	0.226828	-29.0692	0	290.931	281.931	0.000165299	4.72507	2.79941e-05	1.3017e-05	3.61338	5.05299e-06	1.58941e-05	-0.0512967	0.0648986	8.70531	0.014427	0.0143809	4.60917e-05	
105274	3.7638	3.25871	3.40462	3.36609	3.37252	0.331136	1.60592	-5.69686	2.94988	2.00966	0.226828	-29.0675	0	290.931	281.931	0.000165303	4.72491	2.79927e-05	1.30195e-05	3.61506	5.05303e-06	1.58945e-05	-0.0512975	0.064897	8.70536	0.014427	0.0143809	4.60917e-05	
105524	3.76361	3.25864	3.40456	3.36602	3.37246	0.331145	1.60597	-5.69527	2.95152	2.01128	0.226828	-29.0659	0	290.931	281.931	0.000165308	4.72475	2.79913e-05	1.3022e-05	3.61671	5.05308e-06	1.5895e-05	-0.0512971	0.0648953	8.70541	0.014427	0.0143809	4.60917e-05	
105777	3.76342	3.25858	3.4045	3.36596	3.37241	0.331154	1.60601	-5.69366	2.95318	2.01291	0.226828	-29.0643	0	290.93	281.93	0.000165312	4.72459	2.79898e-05	1.30245e-05	3.61838	5.05312e-06	1.58954e-05	-0.0512982	0.0648937	8.70546	0.014427	0.0143809	4.60917e-05	
106030	3.76322	3.25852	3.40444	3.3659	3.37235	0.331162	1.60605	-5.69205	2.95484	2.01454	0.226828	-29.0627	0	290.93	281.93	0.000165316	4.72443	2.79884e-05	1.3027e-05	3.62004	5.05316e-06	1.58958e-05	-0.051299	0.064892	8.70551	0.014427	0.0143809	4.60917e-05	
106280	3.76303	3.25845	3.40438	3.36583	3.37229	0.331171	1.60609	-5.69046	2.95647	2.01615	0.226828	-29.0611	0	290.929	281.929	0.000165321	4.72427	2.7987e-05	1.30295e-05	3.62169	5.05321e-06	1.58962e-05	-0.0512987	0.0648904	8.70556	0.014427	0.0143809	4.60917e-05	
106533	3.76284	3.25839	3.40432	3.36577	3.37223	0.33118	1.60614	-5.68886	2.95812	2.01777	0.226828	-29.0595	0	290.929	281.929	0.000165325	4.72411	2.79856e-05	1.3032e-05	3.62335	5.05325e-06	1.58966e-05	-0.0512999	0.0648887	8.70561	0.014427	0.0143809	4.60917e-05	
106787	3.76264	3.25832	3.40426	3.36571	3.37217	0.331188	1.60618	-5.68725	2.95977	2.01939	0.226828	-29.0579	0	290.928	281.928	0.000165329	4.72395	2.79841e-05	1.30345e-05	3.62501	5.05329e-06	1.5897e-05	-0.0513002	0.0648871	8.70566	0.014427	0.0143809	4.60917e-05	
107040	3.76245	3.25826	3.4042	3.36564	3.37211	0.331197	1.60622	-5.68565	2.96142	2.02101	0.226828	-29.0563	0	290.928	281.928	0.000165334	4.7238	2.79827e-05	1.3037e-05	3.62666	5.05334e-06	1.58975e-05	-0.051301	0.0648854	8.70571	0.014427	0.0143809	4.60917e-05	
107290	3.76226	3.25819	3.40415	3.36558	3.37205	0.331205	1.60626	-5.68407	2.96305	2.02261	0.226828	-29.0547	0	290.927	281.927	0.000165338	4.72364	2.79813e-05	1.30394e-05	3.6283	5.05338e-06	1.58979e-05	-0.0513009	0.0648838	8.70575	0.014427	0.0143809	4.60917e-05	
107543	3.76207	3.25813	3.40409	3.36552	3.37199	0.331214	1.60631	-5.68248	2.96469	2.02423	0.226828	-29.0532	0	290.927	281.927	0.000165342	4.72348	2.79799e-05	1.30419e-05	3.62995	5.05342e-06	1.58983e-05	-0.0513012	0.0648822	8.7058	0.014427	0.0143809	4.60917e-05	
107796	3.76187	3.25806	3.40403	3.36545	3.37193	0.331223	1.60635	-5.68089	2.96632	2.02584	0.226828	-29.0516	0	290.927	281.927	0.000165346	4.72332	2.79785e-05	1.30444e-05	3.6316	5.05346e-06	1.58987e-05	-0.0513026	0.0648805	8.70585	0.014427	0.0143809	4.60917e-05	
108049	3.76168	3.258	3.40397	3.36539	3.37187	0.331231	1.60639	-5.6793	2.96796	2.02744	0.226828	-29.05	0	290.926	281.926	0.000165351	4.72317	2.7977e-05	1.30469e-05	3.63324	5.05351e-06	1.58991e-05	-0.0513033	0.0648789	8.7059	0.014427	0.0143809	4.60917e-05	
108300	3.76149	3.25793	3.40391	3.36533	3.37182	0.331239	1.60643	-5.67773	2.96958	2.02903	0.226828	-29.0484	0	290.926	281.926	0.000165355	4.72301	2.79756e-05	1.30493e-05	3.63487	5.05355e-06	1.58995e-05	-0.051303	0.0648773	8.70595	0.014427	0.0143809	4.60917e-05	
108553	3.76129	3.25787	3.40385	3.36526	3.37176	0.331248	1.60647	-5.67615	2.97121	2.03064	0.226828	-29.0468	0	290.925	281.925	0.000165359	4.72285	2.79742e-05	1.30518e-05	3.63651	5.05359e-06	1.58999e-05	-0.0513041	0.0648756	8.706	0.014427	0.0143809	4.60917e-05	
108806	3.7611	3.25781	3.40379	3.3652	3.3717	0.331256	1.60651	-5.67456	2.97283	2.03224	0.226828	-29.0452	0	290.925	281.925	0.000165363	4.7227	2.79728e-05	1.30542e-05	3.63815	5.05363e-06	1.59003e-05	-0.0513049	0.064874	8.70605	0.014427	0.0143809	4.60917e-05	
109056	3.76091	3.25774	3.40374	3.36514	3.37164	0.331265	1.60656	-5.673	2.97445	2.03382	0.226828	-29.0437	0	290.924	281.924	0.000165367	4.72254	2.79714e-05	1.30567e-05	3.63976	5.05367e-06	1.59007e-05	-0.0513046	0.0648724	8.7061	0.014427	0.0143809	4.60917e-05	
109309	3.76072	3.25768	3.40368	3.36507	3.37158	0.331273	1.6066	-5.67143	2.97606	2.03541	0.226828	-29.0421	0	290.924	281.924	0.000165371	4.72238	2.797e-05	1.30591e-05	3.6414	5.05371e-06	1.59011e-05	-0.0513058	0.0648708	8.70615	0.014427	0.0143809	4.60917e-05	
109563	3.76053	3.25761	3.40362	3.36501	3.37152	0.331281	1.60664	-5.66985	2.97769	2.03701	0.226828	-29.0405	0	290.923	281.923	0.000165376	4.72223	2.79686e-05	1.30616e-05	3.64303	5.05376e-06	1.59015e-05	-0.0513062	0.0648691	8.7062	0.014427	0.0143809	4.60917e-05	
109816	3.76033	3.25755	3.40356	3.36495	3.37146	0.33129	1.60668	-5.66828	2.97931	2.0386	0.226828	-29.039	0	290.923	281.923	0.00016538	4.72207	2.79672e-05	1.3064e-05	3.64466	5.0538e-06	1.59019e-05	-0.051307	0.0648675	8.70625	0.014427	0.0143809	4.60917e-05	
110066	3.76015	3.25748	3.4035	3.36488	3.3714	0.331298	1.60672	-5.66673	2.98091	2.04017	0.226828	-29.0374	0	290.923	281.923	0.000165384	4.72192	2.79658e-05	1.30664e-05	3.64626	5.05384e-06	1.59023e-05	-0.051307	0.0648659	8.7063	0.014427	0.0143809	4.60917e-05	
110320	3.75996	3.25742	3.40344	3.36482	3.37134	0.331306	1.60676	-5.66516	2.98252	2.04176	0.226828	-29.0358	0	290.922	281.922	0.000165388	4.72176	2.79644e-05	1.30689e-05	3.64789	5.05388e-06	1.59027e-05	-0.0513073	0.0648643	8.70635	0.014427	0.0143809	4.60917e-05	
110573	3.75976	3.25736	3.40338	3.36476	3.37129	0.331314	1.6068	-5.6636	2.98413	2.04334	0.226828	-29.0343	0	290.922	281.922	0.000165392	4.7216	2.79629e-05	1.30713e-05	3.64951	5.05392e-06	1.59031e-05	-0.0513087	0.0648627	8.7064	0.014427	0.0143809	4.60917e-05	
110826	3.75957	3.25729	3.40333	3.36469	3.37123	0.331323	1.60684	-5.66203	2.98574	2.04493	0.226828	-29.0327	0	290.921	281.921	0.000165396	4.72145	2.79615e-05	1.30737e-05	3.65113	5.05396e-06	1.59035e-05	-0.0513094	0.0648611	8.70645	0.014427	0.0143809	4.60917e-05	
111076	3.75938	3.25723	3.40327	3.36463	3.37117	0.331331	1.60688	-5.66049	2.98733	2.04649	0.226828	-29.0312	0	290.921	281.921	0.0001654	4.72129	2.79601e-05	1.30761e-05	3.65273	5.054e-06	1.59039e-05	-0.0513092	0.0648595	8.7065	0.014427	0.0143809	4.60917e-05	
111329	3.75919	3.25716	3.40321	3.36457	3.37111	0.331339	1.60692	-5.65894	2.98893	2.04806	0.226828	-29.0296	0	290.92	281.92	0.000165404	4.72114	2.79587e-05	1.30785e-05	3.65434	5.05404e-06	1.59043e-05	-0.0513103	0.0648578	8.70655	0.014427	0.0143809	4.60917e-05	
111583	3.759	3.2571	3.40315	3.3645	3.37105	0.331347	1.60696	-5.65738	2.99053	2.04964	0.226828	-29.0281	0	290.92	281.92	0.000165408	4.72098	2.79573e-05	1.3081e-05	3.65595	5.05408e-06	1.59047e-05	-0.0513111	0.0648562	8.7066	0.014427	0.0143809	4.60917e-05	
111833	3.75881	3.25703	3.40309	3.36444	3.37099	0.331355	1.607	-5.65585	2.99211	2.05119	0.226828	-29.0265	0	290.92	281.92	0.000165412	4.72083	2.79559e-05	1.30833e-05	3.65754	5.05412e-06	1.5905e-05	-0.0513109	0.0648546	8.70664	0.014427	0.0143809	4.60917e-05	
112086	3.75862	3.25697	3.40303	3.36438	3.37093	0.331363	1.60704	-5.6543	2.9937	2.05276	0.226828	-29.025	0	290.919	281.919	0.000165417	4.72067	2.79545e-05	1.30857e-05	3.65915	5.05417e-06	1.59054e-05	-0.0513121	0.064853	8.70669	0.014427	0.0143809	4.60917e-05	
112340	3.75843	3.25691	3.40297	3.36431	3.37087	0.331371	1.60708	-5.65275	2.9953	2.05433	0.226828	-29.0234	0	290.919	281.919	0.000165421	4.72052	2.79531e-05	1.30881e-05	3.66075	5.05421e-06	1.59058e-05	-0.0513125	0.0648514	8.70674	0.014427	0.0143809	4.60917e-05	
112593	3.75824	3.25684	3.40292	3.36425	3.37081	0.331379	1.60712	-5.6512	2.99689	2.0559	0.226828	-29.0219	0	290.918	281.918	0.000165425	4.72037	2.79517e-05	1.30905e-05	3.66235	5.05425e-06	1.59062e-05	-0.0513133	0.0648498	8.70679	0.014427	0.0143809	4.60917e-05	
112843	3.75805	3.25678	3.40286	3.36419	3.37076	0.331387	1.60716	-5.64968	2.99846	2.05744	0.226828	-29.0204	0	290.918	281.918	0.000165429	4.72021	2.79503e-05	1.30929e-05	3.66393	5.05429e-06	1.59066e-05	-0.0513134	0.0648482	8.70684	0.014427	0.0143809	4.60917e-05	
113097	3.75786	3.25671	3.4028	3.36413	3.3707	0.331395	1.6072	-5.64814	3.00005	2.059	0.226828	-29.0188	0	290.917	281.917	0.000165433	4.72006	2.79489e-05	1.30953e-05	3.66553	5.05433e-06	1.5907e-05	-0.0513136	0.0648466	8.70689	0.014427	0.0143809	4.60917e-05	
113350	3.75767	3.25665	3.40274	3.36406	3.37064	0.331403	1.60724	-5.6466	3.00163	2.06056	0.226828	-29.0173	0	290.917	281.917	0.000165436	4.7199	2.79475e-05	1.30977e-05	3.66713	5.05436e-06	1.59074e-05	-0.0513151	0.064845	8.70694	0.014427	0.0143809	4.60917e-05	
113603	3.75748	3.25658	3.40268	3.364	3.37058	0.331411	1.60728	-5.64506	3.00321	2.06211	0.226828	-29.0157	0	290.916	281.916	0.00016544	4.71975	2.79461e-05	1.31001e-05	3.66872	5.0544e-06	1.59077e-05	-0.0513159	0.0648434	8.70699	0.014427	0.0143809	4.60917e-05	
113854	3.75729	3.25652	3.40262	3.36394	3.37052	0.331419	1.60732	-5.64355	3.00478	2.06365	0.226828	-29.0142	0	290.916	281.916	0.000165444	4.7196	2.79448e-05	1.31024e-05	3.67029	5.05444e-06	1.59081e-05	-0.0513157	0.0648419	8.70704	0.014427	0.0143809	4.60917e-05	
114107	3.7571	3.25646	3.40256	3.36387	3.37046	0.331427	1.60735	-5.64202	3.00635	2.0652	0.226828	-29.0127	0	290.916	281.916	0.000165448	4.71944	2.79434e-05	1.31048e-05	3.67188	5.05448e-06	1.59085e-05	-0.0513168	0.0648403	8.70708	0.014427	0.0143809	4.60917e-05	
114360	3.75691	3.25639	3.40251	3.36381	3.3704	0.331435	1.60739	-5.64049	3.00792	2.06675	0.226828	-29.0112	0	290.915	281.915	0.000165452	4.71929	2.7942e-05	1.31072e-05	3.67346	5.05452e-06	1.59089e-05	-0.0513176	0.0648387	8.70713	0.014427	0.0143809	4.60917e-05	
114611	3.75673	3.25633	3.40245	3.36375	3.37034	0.331442	1.60743	-5.63898	3.00948	2.06827	0.226828	-29.0097	0	290.915	281.915	0.000165456	4.71914	2.79406e-05	1.31095e-05	3.67502	5.05456e-06	1.59092e-05	-0.0513175	0.0648371	8.70718	0.014427	0.0143809	4.60917e-05	
114864	3.75654	3.25626	3.40239	3.36368	3.37029	0.33145	1.60747	-5.63746	3.01105	2.06982	0.226828	-29.0081	0	290.914	281.914	0.00016546	4.71899	2.79392e-05	1.31119e-05	3.6766	5.0546e-06	1.59096e-05	-0.0513187	0.0648355	8.70723	0.014427	0.0143809	4.60917e-05	
115118	3.75635	3.2562	3.40233	3.36362	3.37023	0.331458	1.60751	-5.63594	3.01262	2.07136	0.226828	-29.0066	0	290.914	281.914	0.000165464	4.71883	2.79378e-05	1.31142e-05	3.67818	5.05464e-06	1.591e-05	-0.0513191	0.0648339	8.70728	0.014427	0.0143809	4.60917e-05	
115371	3.75616	3.25614	3.40227	3.36356	3.37017	0.331466	1.60755	-5.63442	3.01418	2.0729	0.226828	-29.0051	0	290.913	281.913	0.000165468	4.71868	2.79364e-05	1.31166e-05	3.67976	5.05468e-06	1.59104e-05	-0.0513199	0.0648324	8.70733	0.014427	0.0143809	4.60917e-05	
115622	3.75597	3.25607	3.40221	3.3635	3.37011	0.331473	1.60758	-5.63292	3.01573	2.07442	0.226828	-29.0036	0	290.913	281.913	0.000165472	4.71853	2.7935e-05	1.31189e-05	3.68131	5.05472e-06	1.59107e-05	-0.05132	0.0648308	8.70738	0.014427	0.0143809	4.60917e-05	
115875	3.75579	3.25601	3.40215	3.36343	3.37005	0.331481	1.60762	-5.63141	3.01729	2.07595	0.226828	-29.0021	0	290.913	281.913	0.000165475	4.71838	2.79336e-05	1.31213e-05	3.68288	5.05475e-06	1.59111e-05	-0.0513203	0.0648292	8.70742	0.014427	0.0143809	4.60917e-05	
116128	3.7556	3.25594	3.40209	3.36337	3.36999	0.331489	1.60766	-5.6299	3.01884	2.07748	0.226828	-29.0006	0	290.912	281.912	0.000165479	4.71823	2.79322e-05	1.31236e-05	3.68445	5.05479e-06	1.59115e-05	-0.0513218	0.0648276	8.70747	0.014427	0.0143809	4.60917e-05	
116378	3.75541	3.25588	3.40204	3.36331	3.36993	0.331496	1.6077	-5.62841	3.02038	2.07899	0.226828	-28.9991	0	290.912	281.912	0.000165483	4.71808	2.79309e-05	1.31259e-05	3.68599	5.05483e-06	1.59118e-05	-0.0513224	0.0648261	8.70752	0.014427	0.0143809	4.60917e-05	
116633	3.75522	3.25582	3.40198	3.36324	3.36987	0.331504	1.60774	-5.6269	3.02193	2.08052	0.226828	-28.9976	0	290.911	281.911	0.000165487	4.71792	2.79295e-05	1.31282e-05	3.68756	5.05487e-06	1.59122e-05	-0.0513224	0.0648245	8.70757	0.014427	0.0143809	4.60917e-05	
116886	3.75503	3.25575	3.40192	3.36318	3.36982	0.331512	1.60777	-5.62539	3.02348	2.08204	0.226828	-28.9961	0	290.911	281.911	0.000165491	4.71777	2.79281e-05	1.31306e-05	3.68912	5.05491e-06	1.59126e-05	-0.0513236	0.0648229	8.70762	0.014427	0.0143809	4.60917e-05	
117136	3.75485	3.25569	3.40186	3.36312	3.36976	0.331519	1.60781	-5.62391	3.02501	2.08355	0.226828	-28.9946	0	290.91	281.91	0.000165494	4.71762	2.79267e-05	1.31329e-05	3.69066	5.05494e-06	1.59129e-05	-0.0513241	0.0648214	8.70767	0.014427	0.0143809	4.60917e-05	
117386	3.75466	3.25563	3.4018	3.36306	3.3697	0.331527	1.60785	-5.62243	3.02654	2.08505	0.226828	-28.9931	0	290.91	281.91	0.000165498	4.71747	2.79254e-05	1.31352e-05	3.69219	5.05498e-06	1.59133e-05	-0.0513243	0.0648198	8.70771	0.014427	0.0143809	4.60917e-05	
117639	3.75447	3.25556	3.40174	3.36299	3.36964	0.331534	1.60788	-5.62094	3.02807	2.08656	0.226828	-28.9916	0	290.91	281.91	0.000165502	4.71732	2.7924e-05	1.31375e-05	3.69374	5.05502e-06	1.59136e-05	-0.0513256	0.0648183	8.70776	0.014427	0.0143809	4.60917e-05	
117893	3.75429	3.2555	3.40169	3.36293	3.36958	0.331542	1.60792	-5.61944	3.02962	2.08808	0.226828	-28.9901	0	290.909	281.909	0.000165506	4.71717	2.79226e-05	1.31398e-05	3.6953	5.05506e-06	1.5914e-05	-0.0513262	0.0648167	8.70781	0.014427	0.0143809	4.60917e-05	
118143	3.7541	3.25544	3.40163	3.36287	3.36952	0.331549	1.60796	-5.61797	3.03113	2.08957	0.226828	-28.9886	0	290.909	281.909	0.000165509	4.71702	2.79212e-05	1.31421e-05	3.69683	5.05509e-06	1.59144e-05	-0.0513268	0.0648151	8.70786	0.014427	0.0143809	4.60917e-05	
118393	3.75392	3.25537	3.40157	3.36281	3.36946	0.331556	1.60799	-5.6165	3.03265	2.09106	0.226828	-28.9872	0	290.908	281.908	0.000165513	4.71687	2.79199e-05	1.31444e-05	3.69835	5.05513e-06	1.59147e-05	-0.0513274	0.0648136	8.70791	0.014427	0.0143809	4.60917e-05	
118643	3.75373	3.25531	3.40151	3.36274	3.36941	0.331564	1.60803	-5.61503	3.03416	2.09255	0.226828	-28.9857	0	290.908	281.908	0.000165517	4.71672	2.79185e-05	1.31466e-05	3.69987	5.05517e-06	1.59151e-05	-0.051328	0.0648121	8.70796	0.014427	0.0143809	4.60917e-05	
118893	3.75355	3.25525	3.40145	3.36268	3.36935	0.331571	1.60807	-5.61356	3.03567	2.09404	0.226828	-28.9842	0	290.907	281.907	0.00016552	4.71658	2.79171e-05	1.31489e-05	3.70139	5.0552e-06	1.59154e-05	-0.0513286	0.0648105	8.708	0.014427	0.0143809	4.60917e-05	
119143	3.75337	3.25518	3.4014	3.36262	3.36929	0.331578	1.6081	-5.6121	3.03718	2.09552	0.226828	-28.9828	0	290.907	281.907	0.000165524	4.71643	2.79158e-05	1.31512e-05	3.70291	5.05524e-06	1.59158e-05	-0.0513292	0.064809	8.70805	0.014427	0.0143809	4.60917e-05	
119394	3.75318	3.25512	3.40134	3.36256	3.36923	0.331586	1.60814	-5.61064	3.03869	2.097	0.226828	-28.9813	0	290.907	281.907	0.000165528	4.71628	2.79144e-05	1.31534e-05	3.70443	5.05528e-06	1.59161e-05	-0.0513294	0.0648075	8.7081	0.014427	0.0143809	4.60917e-05	
119647	3.75299	3.25506	3.40128	3.36249	3.36917	0.331593	1.60817	-5.60916	3.04021	2.0985	0.226828	-28.9798	0	290.906	281.906	0.000165531	4.71613	2.7913e-05	1.31557e-05	3.70597	5.05531e-06	1.59165e-05	-0.0513307	0.0648059	8.70815	0.014427	0.0143809	4.60917e-05	
